gene_id,num_sets,min_ER,max_ER,mean_ER,median_ER,min_grp_size,max_grp_size,mean_grp_size,median_grp_size
FBgn0260991,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0261014,3,5,5,5.0,5.0,1,2,1.3333333333333333,1.0
FBgn0261046,3,19,35,29.666666666666668,35.0,1,2,1.3333333333333333,1.0
FBgn0261053,3,11,12,11.333333333333334,11.0,1,3,1.6666666666666667,1.0
FBgn0261068,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0261085,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0261238,4,6,10,9.0,10.0,2,5,3.0,2.5
FBgn0261239,2,5,8,6.5,6.5,1,3,2.0,2.0
FBgn0261243,4,6,7,6.25,6.0,1,4,1.75,1.0
FBgn0261244,4,14,15,14.5,14.5,1,2,1.5,1.5
FBgn0261258,2,6,7,6.5,6.5,2,2,2.0,2.0
FBgn0261260,3,15,15,15.0,15.0,1,2,1.3333333333333333,1.0
FBgn0261268,2,10,11,10.5,10.5,1,3,2.0,2.0
FBgn0261270,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0261276,3,12,14,13.0,13.0,1,2,1.6666666666666667,2.0
FBgn0261277,4,2,3,2.25,2.0,1,1,1.0,1.0
FBgn0261283,3,7,8,7.666666666666667,8.0,1,2,1.3333333333333333,1.0
FBgn0261287,3,7,8,7.333333333333333,7.0,1,2,1.3333333333333333,1.0
FBgn0261383,3,2,3,2.6666666666666665,3.0,1,2,1.6666666666666667,2.0
FBgn0261385,3,5,11,9.0,11.0,1,1,1.0,1.0
FBgn0261387,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0261393,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0261403,2,9,10,9.5,9.5,1,2,1.5,1.5
FBgn0261429,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0261439,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0261444,3,10,11,10.333333333333334,10.0,1,3,1.6666666666666667,1.0
FBgn0261446,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0261461,5,5,8,6.0,6.0,1,1,1.0,1.0
FBgn0261506,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0261509,2,9,10,9.5,9.5,1,4,2.5,2.5
FBgn0261514,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0261526,3,3,6,5.0,6.0,1,3,2.3333333333333335,3.0
FBgn0261530,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0261534,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0261536,2,13,13,13.0,13.0,1,1,1.0,1.0
FBgn0261537,2,13,13,13.0,13.0,1,1,1.0,1.0
FBgn0261538,4,1,4,2.75,3.0,1,1,1.0,1.0
FBgn0261545,2,8,9,8.5,8.5,1,2,1.5,1.5
FBgn0261547,3,8,9,8.666666666666666,9.0,1,3,1.6666666666666667,1.0
FBgn0261549,7,14,17,16.142857142857142,17.0,1,4,1.4285714285714286,1.0
FBgn0261550,7,5,11,8.571428571428571,9.0,1,2,1.2857142857142858,1.0
FBgn0261552,14,4,8,6.071428571428571,6.5,1,2,1.2857142857142858,1.0
FBgn0261553,6,7,8,7.333333333333333,7.0,1,2,1.5,1.5
FBgn0261556,7,11,16,13.571428571428571,14.0,1,1,1.0,1.0
FBgn0261561,6,2,5,3.8333333333333335,4.0,1,1,1.0,1.0
FBgn0261562,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0261563,3,13,16,14.333333333333334,14.0,1,4,2.0,1.0
FBgn0261564,9,4,8,5.777777777777778,6.0,1,3,1.4444444444444444,1.0
FBgn0261565,10,3,10,6.7,6.5,1,3,1.5,1.0
FBgn0261570,6,6,10,8.333333333333334,8.5,1,2,1.5,1.5
FBgn0261573,6,4,11,7.5,7.5,1,3,1.6666666666666667,1.5
FBgn0261581,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0261582,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0261586,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0261588,3,10,11,10.333333333333334,10.0,1,2,1.3333333333333333,1.0
FBgn0261592,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0261597,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0261602,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0261608,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0261611,5,7,9,7.8,8.0,1,2,1.2,1.0
FBgn0261617,3,14,14,14.0,14.0,1,2,1.3333333333333333,1.0
FBgn0261618,5,6,7,6.4,6.0,1,2,1.4,1.0
FBgn0261625,9,4,7,5.555555555555555,5.0,1,2,1.1111111111111112,1.0
FBgn0261641,5,3,9,6.8,8.0,1,2,1.2,1.0
FBgn0261647,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0261648,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0261649,3,9,10,9.666666666666666,10.0,1,3,1.6666666666666667,1.0
FBgn0261671,2,23,24,23.5,23.5,2,4,3.0,3.0
FBgn0261673,5,5,6,5.2,5.0,1,3,1.6,1.0
FBgn0261674,2,7,8,7.5,7.5,1,3,2.0,2.0
FBgn0261686,2,1,1,1.0,1.0,1,2,1.5,1.5
FBgn0261698,6,26,29,27.5,28.0,1,2,1.1666666666666667,1.0
FBgn0261703,3,10,10,10.0,10.0,1,2,1.3333333333333333,1.0
FBgn0261704,3,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0261707,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0261710,2,6,6,6.0,6.0,1,3,2.0,2.0
FBgn0261714,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0261722,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0261793,4,8,10,9.25,9.5,1,2,1.5,1.5
FBgn0261794,6,20,22,20.833333333333332,21.0,1,2,1.1666666666666667,1.0
FBgn0261802,9,4,10,7.444444444444445,8.0,1,2,1.2222222222222223,1.0
FBgn0261803,3,6,6,6.0,6.0,1,1,1.0,1.0
FBgn0261822,6,6,10,7.5,7.0,1,4,1.6666666666666667,1.0
FBgn0261823,3,9,11,10.0,10.0,1,2,1.3333333333333333,1.0
FBgn0261832,3,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0261834,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0261836,10,6,29,21.3,26.5,1,2,1.1,1.0
FBgn0261839,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0261841,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0261842,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0261843,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0261844,3,1,3,2.3333333333333335,3.0,1,1,1.0,1.0
FBgn0261845,3,1,3,2.3333333333333335,3.0,1,1,1.0,1.0
FBgn0261848,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0261854,9,8,10,9.11111111111111,9.0,1,2,1.2222222222222223,1.0
FBgn0261859,1,10,10,10.0,10.0,2,2,2.0,2.0
FBgn0261860,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0261861,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0261871,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0261873,11,8,18,13.636363636363637,13.0,1,2,1.2727272727272727,1.0
FBgn0261885,2,15,16,15.5,15.5,3,3,3.0,3.0
FBgn0261928,5,9,11,10.0,10.0,1,2,1.2,1.0
FBgn0261931,3,3,5,3.6666666666666665,3.0,1,2,1.3333333333333333,1.0
FBgn0261934,3,5,10,7.0,6.0,1,2,1.3333333333333333,1.0
FBgn0261953,3,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0261954,4,8,8,8.0,8.0,1,2,1.5,1.5
FBgn0261983,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0261985,4,10,11,10.25,10.0,1,2,1.25,1.0
FBgn0261999,2,11,11,11.0,11.0,1,1,1.0,1.0
FBgn0262025,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0262028,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262057,2,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0262081,6,8,10,8.833333333333334,9.0,1,2,1.1666666666666667,1.0
FBgn0262097,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0262103,3,8,12,10.333333333333334,11.0,1,3,2.0,2.0
FBgn0262106,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262107,3,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0262108,2,1,1,1.0,1.0,1,2,1.5,1.5
FBgn0262109,5,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0262114,2,12,12,12.0,12.0,1,4,2.5,2.5
FBgn0262115,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
FBgn0262125,4,5,7,6.0,6.0,1,3,1.75,1.5
FBgn0262139,4,9,13,11.0,11.0,1,2,1.5,1.5
FBgn0262149,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0262160,1,7,7,7.0,7.0,4,4,4.0,4.0
FBgn0262166,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0262169,3,10,11,10.333333333333334,10.0,1,2,1.3333333333333333,1.0
FBgn0262351,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0262475,9,5,10,8.444444444444445,9.0,1,2,1.2222222222222223,1.0
FBgn0262477,3,6,7,6.333333333333333,6.0,1,1,1.0,1.0
FBgn0262480,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0262483,4,17,19,18.0,18.0,1,4,2.25,2.0
FBgn0262508,11,5,9,7.2727272727272725,7.0,1,2,1.0909090909090908,1.0
FBgn0262515,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0262519,3,5,5,5.0,5.0,1,2,1.3333333333333333,1.0
FBgn0262527,2,8,9,8.5,8.5,1,11,6.0,6.0
FBgn0262532,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0262543,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0262562,5,13,18,15.4,15.0,1,2,1.2,1.0
FBgn0262564,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262574,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262582,4,13,18,15.5,15.5,1,3,1.5,1.0
FBgn0262592,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0262614,11,6,14,11.090909090909092,11.0,1,1,1.0,1.0
FBgn0262620,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0262622,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262623,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262636,3,9,10,9.666666666666666,10.0,1,2,1.3333333333333333,1.0
FBgn0262656,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0262714,2,10,11,10.5,10.5,1,5,3.0,3.0
FBgn0262717,3,3,7,5.666666666666667,7.0,1,1,1.0,1.0
FBgn0262730,1,13,13,13.0,13.0,2,2,2.0,2.0
FBgn0262732,3,3,5,3.6666666666666665,3.0,1,1,1.0,1.0
FBgn0262733,4,6,8,7.0,7.0,1,4,1.75,1.0
FBgn0262734,3,5,6,5.333333333333333,5.0,1,3,1.6666666666666667,1.0
FBgn0262736,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
FBgn0262737,9,9,11,9.777777777777779,10.0,1,3,1.2222222222222223,1.0
FBgn0262743,5,7,8,7.6,8.0,1,1,1.0,1.0
FBgn0262790,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0262807,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0262814,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0262837,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262867,3,3,10,5.333333333333333,3.0,1,1,1.0,1.0
FBgn0262870,6,20,21,20.666666666666668,21.0,1,2,1.1666666666666667,1.0
FBgn0262871,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0262872,4,4,6,4.75,4.5,1,2,1.5,1.5
FBgn0262878,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262886,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0262890,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0262899,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0262903,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0262960,2,1,2,1.5,1.5,1,3,2.0,2.0
FBgn0262961,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262962,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262968,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0262969,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0262971,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0262972,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0262975,9,2,11,5.888888888888889,5.0,1,3,1.6666666666666667,1.0
FBgn0262976,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0262986,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0262991,3,2,3,2.6666666666666665,3.0,1,1,1.0,1.0
FBgn0262993,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0262994,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0263000,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0263006,7,8,9,8.571428571428571,9.0,1,2,1.1428571428571428,1.0
FBgn0263019,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0263020,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0031702,2,5,5,5.0,5.0,2,4,3.0,3.0
FBgn0031717,7,5,7,5.571428571428571,5.0,1,2,1.1428571428571428,1.0
FBgn0031722,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0031728,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0031729,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0031732,4,3,4,3.25,3.0,1,2,1.25,1.0
FBgn0031738,4,6,8,6.75,6.5,1,2,1.25,1.0
FBgn0031739,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0031741,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0031746,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0031751,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0031756,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0031758,2,1,1,1.0,1.0,1,2,1.5,1.5
FBgn0031759,3,5,5,5.0,5.0,1,2,1.3333333333333333,1.0
FBgn0031762,2,6,9,7.5,7.5,1,2,1.5,1.5
FBgn0031765,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0031768,3,4,5,4.666666666666667,5.0,1,1,1.0,1.0
FBgn0031769,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0031774,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
FBgn0031779,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0031816,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0031818,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0031835,3,15,16,15.333333333333334,15.0,1,1,1.0,1.0
FBgn0031842,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0031844,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0031850,6,4,13,9.166666666666666,10.5,1,2,1.1666666666666667,1.0
FBgn0031857,7,5,17,10.142857142857142,9.0,1,2,1.2857142857142858,1.0
FBgn0031858,2,6,7,6.5,6.5,1,2,1.5,1.5
FBgn0031859,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0031860,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0031861,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0031866,3,12,13,12.333333333333334,12.0,1,1,1.0,1.0
FBgn0031869,2,16,16,16.0,16.0,2,2,2.0,2.0
FBgn0031878,4,2,4,2.75,2.5,1,2,1.25,1.0
FBgn0031879,5,12,14,13.2,13.0,1,2,1.2,1.0
FBgn0031882,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0031883,6,5,8,6.833333333333333,7.0,1,2,1.1666666666666667,1.0
FBgn0031896,2,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0031897,3,2,7,5.0,6.0,1,3,1.6666666666666667,1.0
FBgn0031907,3,3,4,3.3333333333333335,3.0,1,1,1.0,1.0
FBgn0031914,3,7,8,7.666666666666667,8.0,1,4,2.0,1.0
FBgn0031926,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0031939,1,11,11,11.0,11.0,4,4,4.0,4.0
FBgn0031945,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0031948,2,8,9,8.5,8.5,1,2,1.5,1.5
FBgn0031951,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0031952,2,6,7,6.5,6.5,1,3,2.0,2.0
FBgn0031968,2,4,5,4.5,4.5,1,3,2.0,2.0
FBgn0031969,5,2,5,4.2,5.0,1,2,1.2,1.0
FBgn0031972,2,6,6,6.0,6.0,1,1,1.0,1.0
FBgn0031974,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0031976,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0031988,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0031990,4,7,7,7.0,7.0,1,1,1.0,1.0
FBgn0031995,3,9,9,9.0,9.0,1,1,1.0,1.0
FBgn0031997,2,3,3,3.0,3.0,1,2,1.5,1.5
FBgn0032000,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0032006,7,17,19,17.857142857142858,18.0,1,5,1.8571428571428572,1.0
FBgn0032026,1,10,10,10.0,10.0,2,2,2.0,2.0
FBgn0032029,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0032036,4,4,6,5.5,6.0,1,6,2.75,2.0
FBgn0032048,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0032054,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0032074,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0032075,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0032078,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0032080,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0032083,2,8,8,8.0,8.0,1,1,1.0,1.0
FBgn0032084,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0032094,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0032101,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0032105,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0032109,2,5,5,5.0,5.0,1,2,1.5,1.5
FBgn0032115,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032116,1,5,5,5.0,5.0,3,3,3.0,3.0
FBgn0032120,2,15,16,15.5,15.5,2,2,2.0,2.0
FBgn0032123,3,7,9,8.0,8.0,1,2,1.3333333333333333,1.0
FBgn0032135,2,5,5,5.0,5.0,1,2,1.5,1.5
FBgn0032149,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0032150,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0032156,2,9,10,9.5,9.5,3,6,4.5,4.5
FBgn0032161,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032167,1,10,10,10.0,10.0,2,2,2.0,2.0
FBgn0032170,3,3,5,4.0,4.0,1,2,1.3333333333333333,1.0
FBgn0032172,1,6,6,6.0,6.0,4,4,4.0,4.0
FBgn0032187,2,10,10,10.0,10.0,1,1,1.0,1.0
FBgn0032194,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0032195,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032197,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0032202,1,4,4,4.0,4.0,4,4,4.0,4.0
FBgn0032210,2,9,11,10.0,10.0,1,2,1.5,1.5
FBgn0032218,3,7,8,7.333333333333333,7.0,1,2,1.3333333333333333,1.0
FBgn0032219,2,4,5,4.5,4.5,2,2,2.0,2.0
FBgn0032230,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0032233,2,7,7,7.0,7.0,1,2,1.5,1.5
FBgn0032243,2,11,12,11.5,11.5,1,3,2.0,2.0
FBgn0032246,2,6,6,6.0,6.0,1,1,1.0,1.0
FBgn0032252,2,6,11,8.5,8.5,1,2,1.5,1.5
FBgn0032256,2,9,9,9.0,9.0,1,3,2.0,2.0
FBgn0032264,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0032269,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032298,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032305,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0032312,3,1,2,1.3333333333333333,1.0,1,1,1.0,1.0
FBgn0032318,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0032336,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032337,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032363,3,10,10,10.0,10.0,1,2,1.3333333333333333,1.0
FBgn0032369,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0032371,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032374,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0032397,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0032399,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0032405,3,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0032415,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032429,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032433,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0032439,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0032447,4,2,4,3.0,3.0,1,2,1.25,1.0
FBgn0032467,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0032475,3,7,8,7.666666666666667,8.0,1,2,1.3333333333333333,1.0
FBgn0032480,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0032482,1,7,7,7.0,7.0,4,4,4.0,4.0
FBgn0032484,2,3,3,3.0,3.0,1,2,1.5,1.5
FBgn0032499,2,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0032506,2,8,8,8.0,8.0,1,1,1.0,1.0
FBgn0032512,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0032515,3,3,5,4.0,4.0,1,3,2.0,2.0
FBgn0032516,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0032525,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0032549,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032554,1,5,5,5.0,5.0,3,3,3.0,3.0
FBgn0032582,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032587,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0032593,2,17,18,17.5,17.5,1,2,1.5,1.5
FBgn0032600,3,4,7,5.333333333333333,5.0,1,2,1.3333333333333333,1.0
FBgn0032601,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0032603,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0032629,2,6,6,6.0,6.0,1,1,1.0,1.0
FBgn0032651,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0032656,3,2,3,2.6666666666666665,3.0,1,2,1.3333333333333333,1.0
FBgn0032666,3,8,8,8.0,8.0,1,2,1.6666666666666667,2.0
FBgn0032669,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032681,4,9,10,9.5,9.5,1,1,1.0,1.0
FBgn0032683,2,11,12,11.5,11.5,1,2,1.5,1.5
FBgn0032684,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032688,2,8,8,8.0,8.0,1,2,1.5,1.5
FBgn0032698,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0032701,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032706,2,2,5,3.5,3.5,1,2,1.5,1.5
FBgn0032713,1,5,5,5.0,5.0,4,4,4.0,4.0
FBgn0032717,3,7,7,7.0,7.0,1,1,1.0,1.0
FBgn0032719,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0032721,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0032723,1,11,11,11.0,11.0,2,2,2.0,2.0
FBgn0032726,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0032733,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0032740,3,1,2,1.3333333333333333,1.0,1,2,1.3333333333333333,1.0
FBgn0032752,2,6,6,6.0,6.0,1,3,2.0,2.0
FBgn0032769,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032770,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032773,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0032774,4,5,6,5.5,5.5,1,2,1.25,1.0
FBgn0032775,2,6,6,6.0,6.0,1,3,2.0,2.0
FBgn0032779,4,2,3,2.25,2.0,1,2,1.25,1.0
FBgn0032783,4,5,6,5.5,5.5,1,2,1.25,1.0
FBgn0032785,3,6,7,6.333333333333333,6.0,1,2,1.3333333333333333,1.0
FBgn0032796,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0032797,4,6,16,13.5,16.0,1,2,1.25,1.0
FBgn0032801,3,3,5,4.0,4.0,1,2,1.6666666666666667,2.0
FBgn0032812,2,2,3,2.5,2.5,2,2,2.0,2.0
FBgn0032815,2,7,8,7.5,7.5,2,3,2.5,2.5
FBgn0032820,2,3,4,3.5,3.5,2,2,2.0,2.0
FBgn0032821,2,7,8,7.5,7.5,1,3,2.0,2.0
FBgn0032833,3,2,3,2.3333333333333335,2.0,1,2,1.3333333333333333,1.0
FBgn0032850,3,6,7,6.333333333333333,6.0,1,2,1.3333333333333333,1.0
FBgn0032857,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0032873,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0032876,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0032889,5,4,6,5.0,5.0,1,5,2.2,1.0
FBgn0032900,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0032901,10,9,13,11.0,11.0,1,2,1.2,1.0
FBgn0032922,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0032938,4,9,11,10.0,10.0,1,3,1.5,1.0
FBgn0032940,3,10,11,10.666666666666666,11.0,1,7,3.0,1.0
FBgn0032946,2,8,9,8.5,8.5,1,2,1.5,1.5
FBgn0032955,3,4,8,6.666666666666667,8.0,1,2,1.3333333333333333,1.0
FBgn0032956,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0032957,5,7,12,9.8,11.0,1,3,1.4,1.0
FBgn0032961,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0032973,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032979,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0032981,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0032986,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032987,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0033005,3,2,3,2.6666666666666665,3.0,1,2,1.3333333333333333,1.0
FBgn0033010,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0033015,2,3,6,4.5,4.5,1,3,2.0,2.0
FBgn0033020,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0033021,2,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0033027,2,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0033054,2,5,5,5.0,5.0,1,3,2.0,2.0
FBgn0033062,4,7,9,7.75,7.5,1,3,1.5,1.0
