ERS_grp_num,ERS_grp_size,gene_id,xscripts,contains_which_gtf,flag_nonolp_pair,flag_IR_in_set,num_IR_xscripts,prop_IR,num_ER,min_num_nt_diff,max_num_nt_diff,mean_num_nt_diff,median_num_nt_diff,min_prop_nt_diff,max_prop_nt_diff,mean_prop_nt_diff,median_prop_nt_diff
3965,2,FBgn0003733,tr_FBgn0003733_1|tr_FBgn0003733_2,0,0,0,0,0.0,14,15.0,15.0,15.0,15.0,0.004790801660811,0.004790801660811,0.004790801660811,0.004790801660811
3966,2,FBgn0003741,tr_FBgn0003741_2|tr_FBgn0003741_1,0,0,0,0,0.0,3,175.0,175.0,175.0,175.0,0.203016241299304,0.203016241299304,0.203016241299304,0.203016241299304
3967,2,FBgn0003742,tr_FBgn0003742_1|tr_FBgn0003742_2,0,0,1,2,1.0,4,232.0,232.0,232.0,232.0,0.158904109589041,0.158904109589041,0.158904109589041,0.158904109589041
3968,4,FBgn0003742,tr_FBgn0003742_7|tr_FBgn0003742_5|tr_FBgn0003742_6|tr_FBgn0003742_4,0,0,0,0,0.0,6,5.0,44.0,22.833333333333332,22.0,0.00362056480811,0.030985915492958,0.016222201066245667,0.015712089154734
3969,2,FBgn0003744,tr_FBgn0003744_1|tr_FBgn0003744_2,0,0,0,0,0.0,5,539.0,539.0,539.0,539.0,0.19140625,0.19140625,0.19140625,0.19140625
3970,2,FBgn0003861,tr_FBgn0003861_2|tr_FBgn0003861_1,0,0,0,0,0.0,14,20.0,20.0,20.0,20.0,0.004820438659918,0.004820438659918,0.004820438659918,0.004820438659918
3971,2,FBgn0003867,tr_FBgn0003867_2|tr_FBgn0003867_3,0,0,0,0,0.0,3,496.0,496.0,496.0,496.0,0.265098877605558,0.265098877605558,0.265098877605558,0.265098877605558
3972,2,FBgn0003888,tr_FBgn0003888_2|tr_FBgn0003888_1,0,0,0,0,0.0,4,3.0,3.0,3.0,3.0,0.001191421763304,0.001191421763304,0.001191421763304,0.001191421763304
3973,2,FBgn0003891,tr_FBgn0003891_1|tr_FBgn0003891_2,0,0,0,0,0.0,9,9.0,9.0,9.0,9.0,0.001019252548131,0.001019252548131,0.001019252548131,0.001019252548131
3974,2,FBgn0003896,tr_FBgn0003896_1|tr_FBgn0003896_2,0,0,1,2,1.0,8,63.0,63.0,63.0,63.0,0.01901025950513,0.01901025950513,0.01901025950513,0.01901025950513
3975,2,FBgn0003941,tr_FBgn0003941_2|tr_FBgn0003941_1,0,0,0,0,0.0,2,72.0,72.0,72.0,72.0,0.109256449165402,0.109256449165402,0.109256449165402,0.109256449165402
3976,2,FBgn0003944,tr_FBgn0003944_5|tr_FBgn0003944_1,0,0,0,0,0.0,3,1447.0,1447.0,1447.0,1447.0,0.341999527298511,0.341999527298511,0.341999527298511,0.341999527298511
3977,2,FBgn0003944,tr_FBgn0003944_4|tr_FBgn0003944_2,0,0,0,0,0.0,4,1165.0,1165.0,1165.0,1165.0,0.272069126576366,0.272069126576366,0.272069126576366,0.272069126576366
3978,2,FBgn0003944,tr_FBgn0003944_6|tr_FBgn0003944_3,0,0,0,0,0.0,2,552.0,552.0,552.0,552.0,0.132057416267943,0.132057416267943,0.132057416267943,0.132057416267943
3979,3,FBgn0003969,tr_FBgn0003969_3|tr_FBgn0003969_2|tr_FBgn0003969_1,0,1,1,2,0.6666666666666666,10,196.0,302.0,249.0,249.0,0.050975292587776,0.078543563068921,0.06475942782834851,0.06475942782834851
3980,3,FBgn0003969,tr_FBgn0003969_4|tr_FBgn0003969_5|tr_FBgn0003969_6,0,0,0,0,0.0,9,302.0,914.0,609.3333333333334,612.0,0.081008583690987,0.210599078341014,0.144207162305598,0.141013824884793
3981,2,FBgn0004049,tr_FBgn0004049_2|tr_FBgn0004049_1,0,0,0,0,0.0,10,95.0,95.0,95.0,95.0,0.021281362007169,0.021281362007169,0.021281362007169,0.021281362007169
3982,2,FBgn0004054,tr_FBgn0004054_2|tr_FBgn0004054_1,0,0,1,2,1.0,1,129.0,129.0,129.0,129.0,0.12874251497006,0.12874251497006,0.12874251497006,0.12874251497006
3983,4,FBgn0004102,tr_FBgn0004102_3|tr_FBgn0004102_4|tr_FBgn0004102_2|tr_FBgn0004102_5,0,0,0,0,0.0,4,18.0,483.0,250.5,250.5,0.003623917857862,0.097595473833098,0.0505507495154015,0.0505357383381765
3984,2,FBgn0004107,tr_FBgn0004107_1|tr_FBgn0004107_2,0,0,1,2,1.0,6,1159.0,1159.0,1159.0,1159.0,0.504132231404959,0.504132231404959,0.504132231404959,0.504132231404959
3985,2,FBgn0004117,tr_FBgn0004117_3|tr_FBgn0004117_2,0,0,0,0,0.0,4,455.0,455.0,455.0,455.0,0.274924471299094,0.274924471299094,0.274924471299094,0.274924471299094
3986,2,FBgn0004118,tr_FBgn0004118_1|tr_FBgn0004118_2,0,0,1,2,1.0,9,2126.0,2126.0,2126.0,2126.0,0.529118964659034,0.529118964659034,0.529118964659034,0.529118964659034
3987,2,FBgn0004167,tr_FBgn0004167_1|tr_FBgn0004167_2,0,0,0,0,0.0,15,48.0,48.0,48.0,48.0,0.003549508245212,0.003549508245212,0.003549508245212,0.003549508245212
3988,4,FBgn0004169,tr_FBgn0004169_12|tr_FBgn0004169_8|tr_FBgn0004169_17|tr_FBgn0004169_10,0,0,0,0,0.0,10,3.0,113.0,57.0,56.5,0.001967213114754,0.069240196078431,0.035032579720191165,0.034809447614447
3989,2,FBgn0004169,tr_FBgn0004169_16|tr_FBgn0004169_11,0,0,0,0,0.0,9,75.0,75.0,75.0,75.0,0.047679593134139,0.047679593134139,0.047679593134139,0.047679593134139
3990,2,FBgn0004169,tr_FBgn0004169_13|tr_FBgn0004169_5,0,0,0,0,0.0,8,3.0,3.0,3.0,3.0,0.00206043956044,0.00206043956044,0.00206043956044,0.00206043956044
3991,2,FBgn0004169,tr_FBgn0004169_4|tr_FBgn0004169_14,0,0,0,0,0.0,11,75.0,75.0,75.0,75.0,0.046963055729493,0.046963055729493,0.046963055729493,0.046963055729493
3992,2,FBgn0004174,tr_FBgn0004174_1|tr_FBgn0004174_2,0,0,0,0,0.0,2,4.0,4.0,4.0,4.0,0.011019283746557,0.011019283746557,0.011019283746557,0.011019283746557
3993,2,FBgn0004179,tr_FBgn0004179_2|tr_FBgn0004179_1,0,0,1,2,1.0,6,1239.0,1239.0,1239.0,1239.0,0.402142161635832,0.402142161635832,0.402142161635832,0.402142161635832
3994,2,FBgn0004179,tr_FBgn0004179_4|tr_FBgn0004179_3,0,0,1,2,1.0,5,606.0,606.0,606.0,606.0,0.213983050847458,0.213983050847458,0.213983050847458,0.213983050847458
3995,2,FBgn0004198,tr_FBgn0004198_3|tr_FBgn0004198_4,0,0,0,0,0.0,7,603.0,603.0,603.0,603.0,0.054629461859033,0.054629461859033,0.054629461859033,0.054629461859033
3996,3,FBgn0004227,tr_FBgn0004227_2|tr_FBgn0004227_1|tr_FBgn0004227_3,0,1,1,2,0.6666666666666666,4,4260.0,4432.0,4346.0,4346.0,0.532034469838891,0.654846335697399,0.593440402768145,0.593440402768145
3997,2,FBgn0004237,tr_FBgn0004237_2|tr_FBgn0004237_1,0,0,0,0,0.0,4,1172.0,1172.0,1172.0,1172.0,0.424791591156216,0.424791591156216,0.424791591156216,0.424791591156216
3998,4,FBgn0004242,tr_FBgn0004242_4|tr_FBgn0004242_2|tr_FBgn0004242_3|tr_FBgn0004242_5,0,0,1,4,1.0,11,3.0,561.0,282.0,282.0,0.000751314800902,0.12335092348285,0.06209696123889633,0.062142803335917
3999,2,FBgn0004360,tr_FBgn0004360_2|tr_FBgn0004360_1,0,0,0,0,0.0,5,5.0,5.0,5.0,5.0,0.002232142857143,0.002232142857143,0.002232142857143,0.002232142857143
4000,2,FBgn0004362,tr_FBgn0004362_3|tr_FBgn0004362_2,0,0,0,0,0.0,3,407.0,407.0,407.0,407.0,0.306706857573474,0.306706857573474,0.306706857573474,0.306706857573474
4001,3,FBgn0004363,tr_FBgn0004363_2|tr_FBgn0004363_4|tr_FBgn0004363_3,0,1,0,0,0.0,4,1238.0,1407.0,1322.5,1322.5,0.471619047619048,0.498405951115834,0.485012499367441,0.485012499367441
4002,3,FBgn0004368,tr_FBgn0004368_7|tr_FBgn0004368_5|tr_FBgn0004368_2,0,0,0,0,0.0,12,104.0,613.0,408.6666666666667,509.0,0.015587529976019,0.091876498800959,0.06165366123666233,0.077496954933009
4003,2,FBgn0004369,tr_FBgn0004369_3|tr_FBgn0004369_4,0,0,0,0,0.0,13,45.0,45.0,45.0,45.0,0.007179323548181,0.007179323548181,0.007179323548181,0.007179323548181
4004,3,FBgn0004370,tr_FBgn0004370_2|tr_FBgn0004370_1|tr_FBgn0004370_5,0,0,0,0,0.0,13,77.0,1334.0,889.3333333333334,1257.0,0.01042654028436,0.154362416107383,0.103413799318732,0.145452441564453
4005,2,FBgn0004370,tr_FBgn0004370_3|tr_FBgn0004370_6,0,0,1,2,1.0,12,127.0,127.0,127.0,127.0,0.017471454120237,0.017471454120237,0.017471454120237,0.017471454120237
4006,3,FBgn0004373,tr_FBgn0004373_2|tr_FBgn0004373_4|tr_FBgn0004373_3,0,1,1,2,0.6666666666666666,12,1066.0,1589.0,1327.5,1327.5,0.148571428571429,0.221463414634146,0.1850174216027875,0.1850174216027875
4007,2,FBgn0004379,tr_FBgn0004379_1|tr_FBgn0004379_2,0,0,0,0,0.0,5,187.0,187.0,187.0,187.0,0.060596241088788,0.060596241088788,0.060596241088788,0.060596241088788
4008,2,FBgn0004381,tr_FBgn0004381_1|tr_FBgn0004381_2,0,0,0,0,0.0,3,27.0,27.0,27.0,27.0,0.009006004002668,0.009006004002668,0.009006004002668,0.009006004002668
4009,2,FBgn0004395,tr_FBgn0004395_2|tr_FBgn0004395_1,0,0,0,0,0.0,9,3.0,3.0,3.0,3.0,0.000771406531242,0.000771406531242,0.000771406531242,0.000771406531242
4010,2,FBgn0004395,tr_FBgn0004395_4|tr_FBgn0004395_3,0,0,0,0,0.0,7,591.0,591.0,591.0,591.0,0.096742511049272,0.096742511049272,0.096742511049272,0.096742511049272
4011,2,FBgn0004397,tr_FBgn0004397_2|tr_FBgn0004397_1,0,0,0,0,0.0,6,72.0,72.0,72.0,72.0,0.018759770713914,0.018759770713914,0.018759770713914,0.018759770713914
4012,2,FBgn0004401,tr_FBgn0004401_2|tr_FBgn0004401_4,0,0,0,0,0.0,4,65.0,65.0,65.0,65.0,0.024154589371981,0.024154589371981,0.024154589371981,0.024154589371981
4013,2,FBgn0004403,tr_FBgn0004403_1|tr_FBgn0004403_2,0,0,1,2,1.0,2,234.0,234.0,234.0,234.0,0.266818700114025,0.266818700114025,0.266818700114025,0.266818700114025
4014,2,FBgn0004435,tr_FBgn0004435_5|tr_FBgn0004435_4,0,0,0,0,0.0,10,33.0,33.0,33.0,33.0,0.010819672131148,0.010819672131148,0.010819672131148,0.010819672131148
4015,2,FBgn0004435,tr_FBgn0004435_6|tr_FBgn0004435_7,0,0,0,0,0.0,9,1988.0,1988.0,1988.0,1988.0,0.351983002832861,0.351983002832861,0.351983002832861,0.351983002832861
4016,2,FBgn0004514,tr_FBgn0004514_1|tr_FBgn0004514_2,0,0,0,0,0.0,4,7.0,7.0,7.0,7.0,0.001901140684411,0.001901140684411,0.001901140684411,0.001901140684411
4017,2,FBgn0004577,tr_FBgn0004577_2|tr_FBgn0004577_3,0,0,0,0,0.0,9,6.0,6.0,6.0,6.0,0.002345582486317,0.002345582486317,0.002345582486317,0.002345582486317
4018,2,FBgn0004581,tr_FBgn0004581_2|tr_FBgn0004581_1,0,0,0,0,0.0,5,15.0,15.0,15.0,15.0,0.003606636210628,0.003606636210628,0.003606636210628,0.003606636210628
4019,2,FBgn0004583,tr_FBgn0004583_2|tr_FBgn0004583_1,0,0,0,0,0.0,6,218.0,218.0,218.0,218.0,0.032673860911271,0.032673860911271,0.032673860911271,0.032673860911271
4020,2,FBgn0004584,tr_FBgn0004584_1|tr_FBgn0004584_2,0,0,1,2,1.0,4,81.0,81.0,81.0,81.0,0.031752254018032,0.031752254018032,0.031752254018032,0.031752254018032
4021,10,FBgn0004587,tr_FBgn0004587_4|tr_FBgn0004587_6|tr_FBgn0004587_9|tr_FBgn0004587_5|tr_FBgn0004587_7|tr_FBgn0004587_3|tr_FBgn0004587_8|tr_FBgn0004587_2|tr_FBgn0004587_1|tr_FBgn0004587_10,0,1,1,10,1.0,8,10.0,2787.0,1191.1153846153845,719.5,0.006289308176101,0.658087367178276,0.32411146259052526,0.221346411784794
4022,3,FBgn0004595,tr_FBgn0004595_3|tr_FBgn0004595_2|tr_FBgn0004595_1,0,0,1,3,1.0,5,87.0,2451.0,1634.0,2364.0,0.015499732763228,0.307258367807446,0.207459290811264,0.299619771863118
4023,2,FBgn0004598,tr_FBgn0004598_3|tr_FBgn0004598_2,0,0,0,0,0.0,16,66.0,66.0,66.0,66.0,0.011662837957236,0.011662837957236,0.011662837957236,0.011662837957236
4024,5,FBgn0004598,tr_FBgn0004598_6|tr_FBgn0004598_9|tr_FBgn0004598_8|tr_FBgn0004598_5|tr_FBgn0004598_7,0,0,1,5,1.0,16,9.0,322.0,152.8,102.0,0.001618996222342,0.055641956108519,0.0266010979380886,0.018265665110877
4025,2,FBgn0004607,tr_FBgn0004607_3|tr_FBgn0004607_2,0,0,0,0,0.0,14,1088.0,1088.0,1088.0,1088.0,0.092983505683275,0.092983505683275,0.092983505683275,0.092983505683275
4026,3,FBgn0004611,tr_FBgn0004611_1|tr_FBgn0004611_3|tr_FBgn0004611_2,0,0,0,0,0.0,17,310.0,1708.0,1140.6666666666667,1404.0,0.054139015019211,0.239652027501052,0.16359612553397468,0.196997334081661
4027,2,FBgn0004618,tr_FBgn0004618_1|tr_FBgn0004618_2,0,0,1,2,1.0,4,396.0,396.0,396.0,396.0,0.116504854368932,0.116504854368932,0.116504854368932,0.116504854368932
4028,2,FBgn0004622,tr_FBgn0004622_2|tr_FBgn0004622_1,0,0,0,0,0.0,10,6.0,6.0,6.0,6.0,0.002083333333333,0.002083333333333,0.002083333333333,0.002083333333333
4029,2,FBgn0004636,tr_FBgn0004636_3|tr_FBgn0004636_2,0,0,0,0,0.0,2,131.0,131.0,131.0,131.0,0.045612813370474,0.045612813370474,0.045612813370474,0.045612813370474
4030,4,FBgn0004638,tr_FBgn0004638_5|tr_FBgn0004638_4|tr_FBgn0004638_2|tr_FBgn0004638_1,0,0,0,0,0.0,6,167.0,1809.0,1119.1666666666667,1371.5,0.060860058309038,0.659256559766764,0.42688009269641936,0.49981778425656
4031,2,FBgn0004648,tr_FBgn0004648_10|tr_FBgn0004648_11,0,0,1,2,1.0,8,62.0,62.0,62.0,62.0,0.01050135501355,0.01050135501355,0.01050135501355,0.01050135501355
4032,2,FBgn0004648,tr_FBgn0004648_4|tr_FBgn0004648_3,0,0,1,2,1.0,4,52.0,52.0,52.0,52.0,0.016539440203562,0.016539440203562,0.016539440203562,0.016539440203562
4033,3,FBgn0004648,tr_FBgn0004648_6|tr_FBgn0004648_7|tr_FBgn0004648_5,0,0,1,3,1.0,9,451.0,1076.0,717.3333333333334,625.0,0.084267563527653,0.180023423121968,0.125226443657757,0.11138834432365
4034,2,FBgn0004648,tr_FBgn0004648_9|tr_FBgn0004648_8,0,0,1,2,1.0,9,62.0,62.0,62.0,62.0,0.010526315789474,0.010526315789474,0.010526315789474,0.010526315789474
4035,2,FBgn0004649,tr_FBgn0004649_1|tr_FBgn0004649_2,0,0,1,2,1.0,4,77.0,77.0,77.0,77.0,0.012124074948827,0.012124074948827,0.012124074948827,0.012124074948827
4036,2,FBgn0004652,tr_FBgn0004652_9|tr_FBgn0004652_10,0,0,0,0,0.0,8,1601.0,1601.0,1601.0,1601.0,0.31147859922179,0.31147859922179,0.31147859922179,0.31147859922179
4037,2,FBgn0004652,tr_FBgn0004652_11|tr_FBgn0004652_12,0,0,0,0,0.0,8,1601.0,1601.0,1601.0,1601.0,0.190617930706036,0.190617930706036,0.190617930706036,0.190617930706036
4038,2,FBgn0004652,tr_FBgn0004652_14|tr_FBgn0004652_13,0,0,0,0,0.0,8,2801.0,2801.0,2801.0,2801.0,0.402442528735632,0.402442528735632,0.402442528735632,0.402442528735632
4039,2,FBgn0004656,tr_FBgn0004656_2|tr_FBgn0004656_1,0,0,0,0,0.0,7,333.0,333.0,333.0,333.0,0.036629633703663,0.036629633703663,0.036629633703663,0.036629633703663
4040,2,FBgn0004656,tr_FBgn0004656_3|tr_FBgn0004656_5,0,0,0,0,0.0,8,3990.0,3990.0,3990.0,3990.0,0.439863300628376,0.439863300628376,0.439863300628376,0.439863300628376
4041,2,FBgn0004656,tr_FBgn0004656_7|tr_FBgn0004656_6,0,0,0,0,0.0,8,112.0,112.0,112.0,112.0,0.012245790509512,0.012245790509512,0.012245790509512,0.012245790509512
4042,2,FBgn0004656,tr_FBgn0004656_8|tr_FBgn0004656_9,0,0,0,0,0.0,11,1037.0,1037.0,1037.0,1037.0,0.104074668807708,0.104074668807708,0.104074668807708,0.104074668807708
4043,3,FBgn0004657,tr_FBgn0004657_1|tr_FBgn0004657_3|tr_FBgn0004657_4,0,0,0,0,0.0,7,145.0,355.0,236.66666666666666,210.0,0.034631000716504,0.080736866045031,0.05437590100450833,0.04775983625199
4044,2,FBgn0004666,tr_FBgn0004666_3|tr_FBgn0004666_4,0,0,0,0,0.0,8,24.0,24.0,24.0,24.0,0.007532956685499,0.007532956685499,0.007532956685499,0.007532956685499
4045,2,FBgn0004698,tr_FBgn0004698_2|tr_FBgn0004698_3,0,0,0,0,0.0,6,408.0,408.0,408.0,408.0,0.087123638693146,0.087123638693146,0.087123638693146,0.087123638693146
4046,3,FBgn0004795,tr_FBgn0004795_4|tr_FBgn0004795_2|tr_FBgn0004795_3,0,0,0,0,0.0,12,15.0,164.0,109.33333333333333,149.0,0.003483511379471,0.038086391082211,0.025431247686093332,0.034723840596598
4047,3,FBgn0004797,tr_FBgn0004797_2|tr_FBgn0004797_3|tr_FBgn0004797_4,0,0,0,0,0.0,10,73.0,320.0,213.33333333333334,247.0,0.034928229665072,0.136927685066324,0.09251565721398833,0.105691056910569
4048,2,FBgn0004811,tr_FBgn0004811_1|tr_FBgn0004811_2,0,0,1,2,1.0,2,399.0,399.0,399.0,399.0,0.213368983957219,0.213368983957219,0.213368983957219,0.213368983957219
4049,2,FBgn0004838,tr_FBgn0004838_8|tr_FBgn0004838_5,0,0,0,0,0.0,4,5255.0,5255.0,5255.0,5255.0,0.637433284813197,0.637433284813197,0.637433284813197,0.637433284813197
4050,2,FBgn0004839,tr_FBgn0004839_2|tr_FBgn0004839_1,0,0,0,0,0.0,7,98.0,98.0,98.0,98.0,0.020549381421682,0.020549381421682,0.020549381421682,0.020549381421682
4051,2,FBgn0004841,tr_FBgn0004841_2|tr_FBgn0004841_1,0,0,1,2,1.0,7,564.0,564.0,564.0,564.0,0.174992243251629,0.174992243251629,0.174992243251629,0.174992243251629
4052,2,FBgn0004842,tr_FBgn0004842_3|tr_FBgn0004842_2,0,0,0,0,0.0,8,70.0,70.0,70.0,70.0,0.032183908045977,0.032183908045977,0.032183908045977,0.032183908045977
4053,2,FBgn0004855,tr_FBgn0004855_2|tr_FBgn0004855_1,0,0,0,0,0.0,2,341.0,341.0,341.0,341.0,0.329468599033816,0.329468599033816,0.329468599033816,0.329468599033816
4054,2,FBgn0004858,tr_FBgn0004858_2|tr_FBgn0004858_1,0,0,0,0,0.0,3,3.0,3.0,3.0,3.0,0.000901984365604,0.000901984365604,0.000901984365604,0.000901984365604
4055,3,FBgn0004859,tr_FBgn0004859_2|tr_FBgn0004859_1|tr_FBgn0004859_3,0,0,0,0,0.0,6,67.0,1237.0,824.6666666666666,1170.0,0.013560008095527,0.218899309856662,0.146500773063636,0.207043001238719
4056,3,FBgn0004861,tr_FBgn0004861_3|tr_FBgn0004861_2|tr_FBgn0004861_1,0,1,1,2,0.6666666666666666,5,245.0,682.0,463.5,463.5,0.041245791245791,0.110481127490685,0.075863459368238,0.075863459368238
4057,2,FBgn0004865,tr_FBgn0004865_2|tr_FBgn0004865_3,0,0,0,0,0.0,7,651.0,651.0,651.0,651.0,0.155295801526718,0.155295801526718,0.155295801526718,0.155295801526718
4058,2,FBgn0004867,tr_FBgn0004867_1|tr_FBgn0004867_2,0,0,0,0,0.0,2,292.0,292.0,292.0,292.0,0.241721854304636,0.241721854304636,0.241721854304636,0.241721854304636
4059,4,FBgn0004870,tr_FBgn0004870_4|tr_FBgn0004870_2|tr_FBgn0004870_1|tr_FBgn0004870_3,0,0,0,0,0.0,4,3.0,21.0,14.0,18.0,0.000561797752809,0.003932584269663,0.0026223553247593334,0.0033717338992365
4060,2,FBgn0004875,tr_FBgn0004875_3|tr_FBgn0004875_2,0,0,0,0,0.0,13,15.0,15.0,15.0,15.0,0.001963864886096,0.001963864886096,0.001963864886096,0.001963864886096
4061,3,FBgn0004875,tr_FBgn0004875_7|tr_FBgn0004875_5|tr_FBgn0004875_4,0,0,0,0,0.0,12,27.0,1136.0,757.3333333333334,1109.0,0.003702180172768,0.135205903356344,0.090441997992291,0.132417910447761
4062,2,FBgn0004878,tr_FBgn0004878_2|tr_FBgn0004878_1,0,0,1,2,1.0,4,306.0,306.0,306.0,306.0,0.097112027927642,0.097112027927642,0.097112027927642,0.097112027927642
4063,2,FBgn0004882,tr_FBgn0004882_3|tr_FBgn0004882_2,0,0,1,2,1.0,8,1222.0,1222.0,1222.0,1222.0,0.28578110383536,0.28578110383536,0.28578110383536,0.28578110383536
4064,2,FBgn0004885,tr_FBgn0004885_2|tr_FBgn0004885_1,0,0,0,0,0.0,14,4.0,4.0,4.0,4.0,0.000745156482861,0.000745156482861,0.000745156482861,0.000745156482861
4065,2,FBgn0004889,tr_FBgn0004889_2|tr_FBgn0004889_1,0,0,0,0,0.0,5,114.0,114.0,114.0,114.0,0.047361861238056,0.047361861238056,0.047361861238056,0.047361861238056
4066,4,FBgn0004889,tr_FBgn0004889_4|tr_FBgn0004889_5|tr_FBgn0004889_3|tr_FBgn0004889_6,0,0,0,0,0.0,5,454.0,1577.0,889.1666666666666,788.5,0.141081417029211,0.412935323383085,0.25347097629789367,0.249660962178149
4067,2,FBgn0004889,tr_FBgn0004889_8|tr_FBgn0004889_7,0,0,1,2,1.0,4,192.0,192.0,192.0,192.0,0.049792531120332,0.049792531120332,0.049792531120332,0.049792531120332
4068,4,FBgn0004893,tr_FBgn0004893_6|tr_FBgn0004893_5|tr_FBgn0004893_7|tr_FBgn0004893_4,0,0,0,0,0.0,4,6.0,119.0,73.33333333333333,86.0,0.001707941929974,0.033874181611159,0.020927750216384166,0.0245007118859755
4069,2,FBgn0004901,tr_FBgn0004901_1|tr_FBgn0004901_2,0,0,0,0,0.0,2,3.0,3.0,3.0,3.0,0.001425178147268,0.001425178147268,0.001425178147268,0.001425178147268
4070,8,FBgn0004903,tr_FBgn0004903_3|tr_FBgn0004903_5|tr_FBgn0004903_4|tr_FBgn0004903_8|tr_FBgn0004903_6|tr_FBgn0004903_2|tr_FBgn0004903_1|tr_FBgn0004903_7,0,0,1,8,1.0,6,4.0,653.0,268.32142857142856,201.0,0.001519179642993,0.198964046313224,0.090436770883107,0.07102427101063599
4071,2,FBgn0004907,tr_FBgn0004907_10|tr_FBgn0004907_8,0,0,0,0,0.0,7,112.0,112.0,112.0,112.0,0.03638726445744,0.03638726445744,0.03638726445744,0.03638726445744
4072,2,FBgn0004907,tr_FBgn0004907_3|tr_FBgn0004907_6,0,0,0,0,0.0,7,1293.0,1293.0,1293.0,1293.0,0.424491135915955,0.424491135915955,0.424491135915955,0.424491135915955
4073,2,FBgn0004913,tr_FBgn0004913_1|tr_FBgn0004913_2,0,0,0,0,0.0,4,66.0,66.0,66.0,66.0,0.020158827122786,0.020158827122786,0.020158827122786,0.020158827122786
4074,3,FBgn0004919,tr_FBgn0004919_4|tr_FBgn0004919_3|tr_FBgn0004919_2,0,0,1,3,1.0,8,63.0,1268.0,845.3333333333334,1205.0,0.024390243902439,0.334741288278775,0.22754048835570664,0.323489932885906
4075,2,FBgn0004921,tr_FBgn0004921_1|tr_FBgn0004921_3,0,0,0,0,0.0,2,1852.0,1852.0,1852.0,1852.0,0.674681238615665,0.674681238615665,0.674681238615665,0.674681238615665
4076,2,FBgn0004956,tr_FBgn0004956_3|tr_FBgn0004956_2,0,0,0,0,0.0,4,165.0,165.0,165.0,165.0,0.063339731285989,0.063339731285989,0.063339731285989,0.063339731285989
4077,2,FBgn0004957,tr_FBgn0004957_1|tr_FBgn0004957_2,0,0,1,2,1.0,1,80.0,80.0,80.0,80.0,0.034275921165381,0.034275921165381,0.034275921165381,0.034275921165381
4078,2,FBgn0005198,tr_FBgn0005198_1|tr_FBgn0005198_2,0,0,0,0,0.0,15,9.0,9.0,9.0,9.0,0.001553062985332,0.001553062985332,0.001553062985332,0.001553062985332
4079,3,FBgn0005278,tr_FBgn0005278_4|tr_FBgn0005278_8|tr_FBgn0005278_7,0,1,0,0,0.0,7,125.0,316.0,220.5,220.5,0.049900199600798,0.120380952380952,0.085140575990875,0.085140575990875
4080,2,FBgn0005322,tr_FBgn0005322_1|tr_FBgn0005322_2,0,0,0,0,0.0,2,547.0,547.0,547.0,547.0,0.318208260616638,0.318208260616638,0.318208260616638,0.318208260616638
4081,2,FBgn0005386,tr_FBgn0005386_1|tr_FBgn0005386_2,0,0,0,0,0.0,6,15.0,15.0,15.0,15.0,0.001969796454366,0.001969796454366,0.001969796454366,0.001969796454366
4082,5,FBgn0005427,tr_FBgn0005427_5|tr_FBgn0005427_6|tr_FBgn0005427_7|tr_FBgn0005427_2|tr_FBgn0005427_3,0,0,0,0,0.0,7,9.0,224.0,111.8,112.5,0.002221673660824,0.054041013268999,0.0272475999837258,0.027110556017918
4083,2,FBgn0005536,tr_FBgn0005536_13|tr_FBgn0005536_11,0,0,0,0,0.0,19,256.0,256.0,256.0,256.0,0.045022863172705,0.045022863172705,0.045022863172705,0.045022863172705
4084,2,FBgn0005561,tr_FBgn0005561_4|tr_FBgn0005561_5,0,0,0,0,0.0,13,192.0,192.0,192.0,192.0,0.040911996590667,0.040911996590667,0.040911996590667,0.040911996590667
4085,3,FBgn0005614,tr_FBgn0005614_1|tr_FBgn0005614_2|tr_FBgn0005614_3,0,0,0,0,0.0,14,13.0,138.0,92.0,125.0,0.003450106157113,0.035448240431544,0.023669086674342,0.032108913434369
4086,2,FBgn0005616,tr_FBgn0005616_2|tr_FBgn0005616_1,0,0,1,2,1.0,2,133.0,133.0,133.0,133.0,0.034608378870674,0.034608378870674,0.034608378870674,0.034608378870674
4087,2,FBgn0005619,tr_FBgn0005619_3|tr_FBgn0005619_2,0,0,0,0,0.0,9,13.0,13.0,13.0,13.0,0.003923936009659,0.003923936009659,0.003923936009659,0.003923936009659
4088,2,FBgn0005632,tr_FBgn0005632_4|tr_FBgn0005632_6,0,0,0,0,0.0,18,15.0,15.0,15.0,15.0,0.001631498803568,0.001631498803568,0.001631498803568,0.001631498803568
4089,2,FBgn0005636,tr_FBgn0005636_2|tr_FBgn0005636_1,0,0,0,0,0.0,6,7.0,7.0,7.0,7.0,0.002255154639175,0.002255154639175,0.002255154639175,0.002255154639175
4090,2,FBgn0005640,tr_FBgn0005640_1|tr_FBgn0005640_3,0,0,1,2,1.0,11,381.0,381.0,381.0,381.0,0.115070975536092,0.115070975536092,0.115070975536092,0.115070975536092
4091,2,FBgn0005640,tr_FBgn0005640_10|tr_FBgn0005640_11,0,0,1,2,1.0,11,594.0,594.0,594.0,594.0,0.166153846153846,0.166153846153846,0.166153846153846,0.166153846153846
