gene_id,num_sets,min_ER,max_ER,mean_ER,median_ER,min_grp_size,max_grp_size,mean_grp_size,median_grp_size
FBgn0002044,4,2,6,3.75,3.5,1,2,1.25,1.0
FBgn0030468,4,2,7,4.5,4.5,1,2,1.25,1.0
FBgn0035831,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037826,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034335,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0037076,2,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0027567,7,2,7,3.7142857142857144,3.0,1,4,1.4285714285714286,1.0
FBgn0052061,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0038683,3,2,4,3.3333333333333335,4.0,1,4,2.3333333333333335,2.0
FBgn0030816,4,2,6,4.0,4.0,1,2,1.25,1.0
FBgn0053155,2,3,3,3.0,3.0,2,4,3.0,3.0
FBgn0027088,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0003008,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037720,5,2,5,3.0,3.0,1,3,1.4,1.0
FBgn0030398,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0053306,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0000504,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0023530,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0025352,3,2,3,2.3333333333333335,2.0,1,5,2.3333333333333335,1.0
FBgn0010357,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0040098,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0038020,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036059,7,2,7,5.285714285714286,6.0,1,4,1.7142857142857142,1.0
FBgn0085421,4,6,17,10.5,9.5,1,2,1.25,1.0
FBgn0025720,4,6,8,7.25,7.5,1,3,1.5,1.0
FBgn0022935,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0027490,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0015790,4,2,5,3.0,2.5,1,3,1.5,1.0
FBgn0265525,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0031047,2,2,5,3.5,3.5,1,4,2.5,2.5
FBgn0000078,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0040097,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034942,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0085217,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0011655,3,5,9,7.333333333333333,8.0,1,2,1.6666666666666667,2.0
FBgn0011576,3,2,5,3.6666666666666665,4.0,1,2,1.3333333333333333,1.0
FBgn0026577,5,2,4,3.0,3.0,1,2,1.4,1.0
FBgn0039084,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0033349,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037541,4,2,6,3.5,3.0,1,2,1.25,1.0
FBgn0039877,2,2,7,4.5,4.5,1,2,1.5,1.5
FBgn0036842,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035357,7,2,7,4.142857142857143,4.0,1,2,1.1428571428571428,1.0
FBgn0046687,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0030237,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0010303,5,3,10,6.0,6.0,1,3,1.4,1.0
FBgn0037009,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0030830,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0034075,9,2,14,7.666666666666667,7.0,1,3,1.2222222222222223,1.0
FBgn0041100,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0033551,2,4,5,4.5,4.5,1,3,2.0,2.0
FBgn0052081,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0030717,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0039705,2,8,10,9.0,9.0,1,4,2.5,2.5
FBgn0032798,5,2,10,5.6,5.0,1,2,1.2,1.0
FBgn0033029,4,3,10,6.25,6.0,1,2,1.25,1.0
FBgn0261881,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0031661,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0026317,2,4,7,5.5,5.5,1,2,1.5,1.5
FBgn0040294,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0032656,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0039505,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0264855,5,2,9,4.6,4.0,1,2,1.2,1.0
FBgn0038774,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0050052,2,2,3,2.5,2.5,1,3,2.0,2.0
FBgn0044050,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0050185,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0036801,3,2,9,6.333333333333333,8.0,1,3,1.6666666666666667,1.0
FBgn0033751,2,2,3,2.5,2.5,1,5,3.0,3.0
FBgn0032000,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0032530,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0040153,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0036597,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0039022,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0038639,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0260758,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0260944,2,2,3,2.5,2.5,1,5,3.0,3.0
FBgn0039943,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0028360,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0035590,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0039313,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0262955,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0030396,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0000206,5,2,6,4.0,4.0,1,2,1.2,1.0
FBgn0034345,7,1,6,3.2857142857142856,2.0,1,6,2.4285714285714284,2.0
FBgn0031538,2,2,3,2.5,2.5,1,8,4.5,4.5
FBgn0000244,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0263029,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0025574,7,2,10,6.428571428571429,6.0,1,2,1.1428571428571428,1.0
FBgn0036732,3,6,9,7.666666666666667,8.0,1,3,1.6666666666666667,1.0
FBgn0037621,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0025697,4,2,5,3.0,2.5,1,2,1.25,1.0
FBgn0035122,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0085422,1,13,13,13.0,13.0,2,2,2.0,2.0
FBgn0036765,2,4,7,5.5,5.5,1,2,1.5,1.5
FBgn0031146,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0002183,3,6,9,7.666666666666667,8.0,1,2,1.3333333333333333,1.0
FBgn0038197,4,3,11,6.5,6.0,1,4,1.75,1.0
FBgn0031598,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0015765,2,2,3,2.5,2.5,1,3,2.0,2.0
FBgn0025716,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034598,3,3,9,7.0,9.0,1,2,1.3333333333333333,1.0
FBgn0051415,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0003435,6,3,11,7.5,8.0,1,2,1.1666666666666667,1.0
FBgn0038179,2,2,3,2.5,2.5,1,6,3.5,3.5
FBgn0031760,1,5,5,5.0,5.0,4,4,4.0,4.0
FBgn0036686,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0263697,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0061469,3,2,8,5.666666666666667,7.0,1,2,1.3333333333333333,1.0
FBgn0033093,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0264848,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036257,2,5,6,5.5,5.5,1,5,3.0,3.0
FBgn0016641,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036353,1,3,3,3.0,3.0,4,4,4.0,4.0
FBgn0028538,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0046685,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0035601,5,2,4,3.4,4.0,1,2,1.2,1.0
FBgn0051041,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0030648,4,2,5,3.5,3.5,1,4,2.0,1.5
FBgn0029897,2,2,3,2.5,2.5,1,5,3.0,3.0
FBgn0036299,2,3,7,5.0,5.0,1,2,1.5,1.5
FBgn0051646,1,13,13,13.0,13.0,2,2,2.0,2.0
FBgn0035505,6,2,6,4.5,4.5,1,4,1.5,1.0
FBgn0038234,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0037351,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0003515,2,5,7,6.0,6.0,1,2,1.5,1.5
FBgn0034592,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0033483,2,5,7,6.0,6.0,1,4,2.5,2.5
FBgn0047135,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0035499,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0033074,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0265274,6,2,6,4.333333333333333,4.5,1,2,1.1666666666666667,1.0
FBgn0058045,5,2,4,3.0,3.0,1,4,1.6,1.0
FBgn0034731,2,4,8,6.0,6.0,1,2,1.5,1.5
FBgn0052712,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036698,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0031213,2,2,4,3.0,3.0,2,9,5.5,5.5
FBgn0026431,2,4,8,6.0,6.0,1,2,1.5,1.5
FBgn0015805,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0033170,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0029898,3,2,3,2.6666666666666665,3.0,1,3,2.0,2.0
FBgn0039161,2,4,5,4.5,4.5,2,2,2.0,2.0
FBgn0032988,3,3,6,4.666666666666667,5.0,1,4,2.0,1.0
FBgn0036462,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0034053,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0033784,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0037356,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0261575,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0259715,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0032029,4,2,6,4.0,4.0,1,2,1.25,1.0
FBgn0035484,3,2,6,4.0,4.0,1,8,3.3333333333333335,1.0
FBgn0033749,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0004580,12,2,12,6.833333333333333,6.5,1,3,1.25,1.0
XLOC_010442,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0032034,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0011726,2,2,4,3.0,3.0,1,3,2.0,2.0
FBgn0016698,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0032225,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0260237,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037913,3,2,4,3.0,3.0,1,4,2.0,1.0
FBgn0004057,4,2,4,3.25,3.5,1,2,1.5,1.5
FBgn0261705,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0010300,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
FBgn0003687,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034361,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034663,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0001978,3,3,5,4.0,4.0,1,2,1.3333333333333333,1.0
FBgn0035121,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0062440,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0038307,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0013325,3,2,5,3.3333333333333335,3.0,1,5,2.3333333333333335,1.0
FBgn0032172,1,6,6,6.0,6.0,4,4,4.0,4.0
FBgn0035583,2,3,3,3.0,3.0,1,2,1.5,1.5
FBgn0038072,4,3,8,5.5,5.5,1,2,1.25,1.0
FBgn0033089,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037262,1,3,3,3.0,3.0,5,5,5.0,5.0
FBgn0051809,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0000520,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0259742,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035993,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0000241,3,5,9,7.333333333333333,8.0,1,2,1.3333333333333333,1.0
FBgn0039049,3,3,5,4.0,4.0,1,2,1.3333333333333333,1.0
FBgn0052179,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0050077,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0039145,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034318,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0033754,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0033935,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0053526,4,5,6,5.5,5.5,1,2,1.75,2.0
FBgn0043457,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0028992,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0033446,4,1,3,2.25,2.5,1,6,2.5,1.5
FBgn0003744,2,4,5,4.5,4.5,1,3,2.0,2.0
FBgn0261380,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0031304,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0019650,6,2,8,5.0,5.5,1,8,2.1666666666666665,1.0
FBgn0051637,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0037936,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0035987,3,2,4,3.0,3.0,1,6,2.6666666666666665,1.0
FBgn0028868,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0262699,4,3,5,3.75,3.5,1,2,1.25,1.0
FBgn0260748,3,4,11,6.666666666666667,5.0,1,2,1.3333333333333333,1.0
FBgn0266491,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032720,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0038524,1,5,5,5.0,5.0,3,3,3.0,3.0
FBgn0003978,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0025626,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0038320,4,2,9,5.75,6.0,1,2,1.25,1.0
FBgn0004574,1,1,1,1.0,1.0,4,4,4.0,4.0
FBgn0039494,3,3,6,4.666666666666667,5.0,1,2,1.3333333333333333,1.0
FBgn0002865,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0263108,3,4,7,5.666666666666667,6.0,1,2,1.3333333333333333,1.0
FBgn0037372,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0261534,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0027087,6,2,6,3.8333333333333335,4.0,1,2,1.3333333333333333,1.0
FBgn0003710,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0013307,4,3,5,3.75,3.5,1,5,2.0,1.0
FBgn0033130,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0051852,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0014903,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0266723,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0051960,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0031770,4,2,5,3.5,3.5,1,3,1.5,1.0
FBgn0031935,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0026147,4,8,11,10.0,10.5,1,3,1.5,1.0
FBgn0033031,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0034488,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0259210,8,3,16,8.0,5.0,1,4,1.375,1.0
FBgn0053203,7,2,8,4.142857142857143,4.0,1,7,1.8571428571428572,1.0
FBgn0032859,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0016696,3,2,4,3.0,3.0,1,4,3.0,4.0
FBgn0015380,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0001624,18,1,14,6.555555555555555,6.5,1,2,1.1666666666666667,1.0
FBgn0034577,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035026,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0040208,4,2,6,4.25,4.5,1,2,1.25,1.0
FBgn0036926,6,2,7,4.333333333333333,3.5,1,7,2.1666666666666665,1.0
FBgn0034061,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0030915,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0261479,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0053213,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0000139,3,3,7,5.0,5.0,1,2,1.6666666666666667,2.0
FBgn0034982,3,2,6,4.0,4.0,1,3,1.6666666666666667,1.0
FBgn0051360,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032069,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0033750,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037199,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0031257,1,8,8,8.0,8.0,3,3,3.0,3.0
FBgn0015298,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0003870,3,3,5,4.333333333333333,5.0,1,2,1.3333333333333333,1.0
FBgn0035523,5,3,9,6.2,7.0,1,2,1.2,1.0
FBgn0028744,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0013954,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037773,1,3,3,3.0,3.0,4,4,4.0,4.0
FBgn0030027,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0028717,3,2,4,3.0,3.0,1,10,4.0,1.0
FBgn0000239,5,3,10,6.6,7.0,1,2,1.2,1.0
FBgn0030289,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0038128,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0039349,2,2,3,2.5,2.5,1,11,6.0,6.0
FBgn0039808,1,6,6,6.0,6.0,4,4,4.0,4.0
FBgn0035713,5,2,7,4.6,5.0,1,3,1.4,1.0
FBgn0030164,2,2,4,3.0,3.0,1,4,2.5,2.5
FBgn0036579,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0001308,4,2,4,3.0,3.0,1,2,1.25,1.0
FBgn0039761,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0033932,1,12,12,12.0,12.0,3,3,3.0,3.0
FBgn0085232,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0039925,2,2,2,2.0,2.0,1,3,2.0,2.0
FBgn0038170,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0000289,14,2,12,8.0,9.0,1,10,2.2142857142857144,1.0
FBgn0261064,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0052319,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0261477,2,2,3,2.5,2.5,1,3,2.0,2.0
FBgn0033665,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0004698,2,2,6,4.0,4.0,2,2,2.0,2.0
FBgn0027619,4,2,6,3.75,3.5,1,3,1.5,1.0
FBgn0039993,5,3,6,4.2,4.0,1,9,2.6,1.0
FBgn0039283,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0029095,4,3,6,4.5,4.5,1,2,1.25,1.0
FBgn0028986,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0033888,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0043792,2,7,8,7.5,7.5,2,2,2.0,2.0
FBgn0265959,5,2,13,7.8,8.0,1,6,2.2,1.0
FBgn0002174,2,1,2,1.5,1.5,1,7,4.0,4.0
FBgn0028988,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0029105,5,3,6,4.6,5.0,1,2,1.2,1.0
FBgn0053319,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037182,5,2,7,4.4,4.0,1,5,1.8,1.0
FBgn0032338,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0029860,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0002593,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0039611,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0031573,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0259247,3,3,8,5.333333333333333,5.0,1,2,1.3333333333333333,1.0
FBgn0036165,3,3,4,3.6666666666666665,4.0,1,2,1.6666666666666667,2.0
FBgn0030740,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0033451,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0030806,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0015000,3,3,4,3.3333333333333335,3.0,1,2,1.6666666666666667,2.0
FBgn0040285,3,4,5,4.666666666666667,5.0,1,2,1.3333333333333333,1.0
FBgn0031043,2,4,6,5.0,5.0,1,4,2.5,2.5
FBgn0027579,6,2,8,4.833333333333333,4.5,1,2,1.1666666666666667,1.0
FBgn0029839,5,3,5,4.0,4.0,1,3,1.4,1.0
FBgn0033261,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0028836,5,2,5,3.6,4.0,1,2,1.2,1.0
FBgn0032197,2,4,5,4.5,4.5,1,4,2.5,2.5
FBgn0263198,2,3,6,4.5,4.5,1,6,3.5,3.5
FBgn0266095,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0033339,5,5,12,8.6,8.0,1,3,1.8,1.0
FBgn0036246,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0283659,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0033712,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0085224,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0029892,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0264574,3,2,10,5.666666666666667,5.0,1,2,1.3333333333333333,1.0
FBgn0038147,6,1,4,2.8333333333333335,3.0,1,4,1.8333333333333333,1.5
FBgn0034360,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0039856,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0039694,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0011570,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0259958,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0266369,4,3,6,4.5,4.5,1,2,1.25,1.0
FBgn0036260,3,3,4,3.6666666666666665,4.0,1,2,1.3333333333333333,1.0
FBgn0023507,12,2,7,4.5,4.5,1,9,1.9166666666666667,1.0
FBgn0243512,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0015872,4,2,4,2.75,2.5,1,2,1.25,1.0
FBgn0264751,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032924,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0031497,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0033917,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0015737,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0051675,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034971,6,3,6,4.5,4.5,1,5,1.8333333333333333,1.0
FBgn0031452,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037242,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0015664,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0085433,2,7,7,7.0,7.0,2,3,2.5,2.5
FBgn0003507,2,4,7,5.5,5.5,1,3,2.0,2.0
FBgn0035532,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0020653,5,2,5,3.6,4.0,1,2,1.4,1.0
FBgn0087013,3,2,5,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
FBgn0029819,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0267411,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037443,12,3,12,7.833333333333333,7.5,1,4,1.3333333333333333,1.0
FBgn0046875,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0038313,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0031092,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0036101,2,2,4,3.0,3.0,1,7,4.0,4.0
FBgn0033690,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0032665,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0032873,2,6,8,7.0,7.0,1,2,1.5,1.5
FBgn0035998,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0051682,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0031590,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0261396,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0033423,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0027339,8,2,6,2.625,2.0,1,2,1.125,1.0
FBgn0036939,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0035355,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0263352,8,2,8,4.625,4.5,1,3,1.25,1.0
FBgn0036688,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0260985,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0033953,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0025825,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036410,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0015801,2,2,3,2.5,2.5,1,4,2.5,2.5
FBgn0041702,1,3,3,3.0,3.0,4,4,4.0,4.0
FBgn0030268,2,2,5,3.5,3.5,1,2,1.5,1.5
FBgn0035094,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0002887,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0032835,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0034286,2,3,7,5.0,5.0,1,3,2.0,2.0
FBgn0029854,2,3,4,3.5,3.5,1,4,2.5,2.5
FBgn0003514,3,2,3,2.3333333333333335,2.0,1,4,2.0,1.0
FBgn0035981,5,2,6,4.0,4.0,1,2,1.4,1.0
FBgn0028560,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034946,2,1,2,1.5,1.5,1,3,2.0,2.0
FBgn0052425,8,2,5,2.75,2.0,1,3,1.375,1.0
FBgn0037684,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0039030,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0023521,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0052695,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0039474,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0033321,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0032613,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0052225,4,2,5,3.5,3.5,1,2,1.25,1.0
FBgn0035703,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0040650,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0015278,3,4,10,6.0,4.0,1,3,1.6666666666666667,1.0
FBgn0038877,3,2,3,2.3333333333333335,2.0,1,4,2.0,1.0
FBgn0031999,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0260388,3,4,6,5.0,5.0,1,6,2.6666666666666665,1.0
FBgn0038617,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0002736,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0053506,1,3,3,3.0,3.0,2,2,2.0,2.0
