"gene_id","transcript_1","transcript_2","num_junction_T1_only","num_junction_T2_only","num_junction_shared","prop_junction_diff","prop_junction_similar","junction_T1_all","junction_T2_all","junction_T1_only","junction_T2_only","junction_shared","num_ER_T1_only","num_ER_T2_only","num_ER_shared","prop_ER_diff","prop_ER_similar","ER_T1_only","ER_T2_only","ER_shared","num_fragment_T1_only","num_fragment_T2_only","num_fragment_shared","prop_fragment_diff","prop_fragment_similar","fragment_T1_only","fragment_T2_only","fragment_shared","num_fragment_singletons_T1_only","num_fragment_singletons_T2_only","num_fragment_singletons_shared","num_IR_fragment_T1","num_IR_fragment_T2","IR_fragment_T1","IR_fragment_T2","num_nt_shared","num_nt_T1_only","num_nt_T2_only","num_nt_diff","total_nt","prop_nt_diff","prop_nt_similar","num_nt_T1_only_in_shared_ER","num_nt_T2_only_in_shared_ER","num_nt_shared_in_shared_ER","total_nt_in_shared_ER","prop_nt_diff_in_shared_ER","prop_nt_similar_in_shared_ER","num_nt_T1_only_in_unique_ER","num_nt_T2_only_in_unique_ER","flag_FSM","flag_T1_ISM_of_T2","flag_T2_ISM_of_T1","flag_IR","flag_5_variation","flag_3_variation","flag_alt_donor_acceptor","flag_alt_exon","flag_no_shared_nt","num_transcript_in_gene_mel_isoseq3cluster","num_transcript_in_gene_mel_FLAIR","flag_mel_isoseq3cluster_greater","flag_mel_FLAIR_greater","flag_match","transcript_in_gene","min_match_mel_isoseq3cluster","flag_min_match_mel_isoseq3cluster","min_match_mel_FLAIR","flag_min_match_mel_FLAIR","flag_recip_min_match","num_recip_min_match_in_gene","flag_mel_isoseq3cluster_tie","flag_mel_FLAIR_tie","mel_isoseq3cluster_distance_ties","mel_FLAIR_distance_ties","flag_identical_recip_min_match","flag_FSM_recip_min_match","flag_ERM_recip_min_match","flag_ERM_noIR_recip_min_match","flag_ERM_withIR_recip_min_match","num_identical_recip_min_match_in_gene","num_FSM_recip_min_match_in_gene","num_ERM_recip_min_match_in_gene","num_ERM_noIR_recip_min_match_in_gene","num_ERM_withIR_recip_min_match_in_gene","prop_identical_recip_min_match_in_gene","prop_FSM_recip_min_match_in_gene","prop_ERM_recip_min_match_in_gene","prop_ERM_noIR_recip_min_match_in_gene","prop_ERM_withIR_recip_min_match_in_gene","flag_no_shared_nt_recip_min_match","flag_alt_exon_recip_min_match","flag_alt_donor_acceptor_recip_min_match","flag_IR_recip_min_match","flag_5_variation_recip_min_match","flag_3_variation_recip_min_match","recip_min_pair_in_gene","flag_min_match_mel_isoseq3cluster_w_ties","flag_min_match_mel_FLAIR_w_ties","flag_recip_min_match_w_ties","num_recip_min_match_in_gene_w_ties","flag_identical_recip_min_match_w_ties","flag_FSM_recip_min_match_w_ties","flag_ERM_recip_min_match_w_ties","flag_ERM_noIR_recip_min_match_w_ties","flag_ERM_withIR_recip_min_match_w_ties","num_identical_recip_min_match_in_gene_w_ties","num_FSM_recip_min_match_in_gene_w_ties","num_ERM_recip_min_match_in_gene_w_ties","num_ERM_noIR_recip_min_match_in_gene_w_ties","prop_identical_recip_min_match_in_gene_w_ties","prop_FSM_recip_min_match_in_gene_w_ties","prop_ERM_recip_min_match_in_gene_w_ties","prop_ERM_noIR_recip_min_match_in_gene_w_ties","num_ERM_withIR_recip_min_match_in_gene_w_ties","prop_ERM_withIR_recip_min_match_in_gene_w_ties","recip_min_pair_in_gene_w_ties"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_1_mel_isoseq3cluster","mel_flair_FBgn0051363_6_mel_FLAIR",1,6,0,1,0,"3R:11591297:11592376:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592376:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-",,0,5,2,0.714285714285714,0.285714285714286,,"3R:11591994:11592012:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604751:-","3R:11590385:11591307:-|3R:11592366:11592625:-",1,6,2,0.777777777777778,0.222222222222222,"3R:11592624:11592625:-","3R:11590385:11591100:-|3R:11591994:11592012:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604751:-","3R:11591100:11591307:-|3R:11592366:11592624:-",0,5,0,0,0,,,465,1,1164,1165,1630,0.714723926380368,0.285276073619632,1,715,465,1181,0.606265876375953,0.393734123624047,0,449,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_10_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_6_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_1_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_1_mel_isoseq3cluster","mel_flair_FBgn0051363_7_mel_FLAIR",1,6,0,1,0,"3R:11591297:11592376:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592376:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-",,0,5,2,0.714285714285714,0.285714285714286,,"3R:11591994:11592012:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-","3R:11590385:11591307:-|3R:11592366:11592625:-",1,6,2,0.777777777777778,0.222222222222222,"3R:11592624:11592625:-","3R:11590385:11591100:-|3R:11591994:11592012:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-","3R:11591100:11591307:-|3R:11592366:11592624:-",0,5,0,0,0,,,465,1,1208,1209,1674,0.722222222222222,0.277777777777778,1,715,465,1181,0.606265876375953,0.393734123624047,0,493,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_10_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_7_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_1_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_3_mel_isoseq3cluster","mel_flair_FBgn0051363_3_mel_FLAIR",2,5,0,1,0,"3R:11591297:11592004:-|3R:11592002:11592376:-","3R:11591297:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-","3R:11591297:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-",,1,4,2,0.714285714285714,0.285714285714286,"3R:11591994:11592012:-","3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-","3R:11590386:11591307:-|3R:11592366:11592624:-",2,5,2,0.777777777777778,0.222222222222222,"3R:11590386:11591100:-|3R:11591994:11592012:-","3R:11592618:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-","3R:11591100:11591307:-|3R:11592366:11592618:-",1,4,0,0,0,,,459,732,481,1213,1672,0.725478468899521,0.274521531100478,714,6,459,1179,0.610687022900763,0.389312977099237,18,475,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_12_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_7_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_3_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_3_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_6_mel_isoseq3cluster","mel_flair_FBgn0051363_10_mel_FLAIR",5,2,0,1,0,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-","3R:11591297:11592376:-|3R:11592614:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-","3R:11591297:11592376:-|3R:11592614:11619713:-",,4,1,2,0.714285714285714,0.285714285714286,"3R:11591994:11592012:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604330:-","3R:11619703:11619903:-","3R:11590385:11591307:-|3R:11592366:11592624:-",5,1,2,0.75,0.25,"3R:11590385:11591100:-|3R:11591994:11592012:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604330:-","3R:11619703:11619903:-","3R:11591100:11591307:-|3R:11592366:11592624:-",4,1,1,0,0,,,465,1089,200,1289,1754,0.734891676168757,0.265108323831243,715,0,465,1180,0.605932203389831,0.394067796610169,374,200,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_7_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_15_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_10_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_6_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_10_mel_isoseq3cluster","mel_flair_FBgn0051363_10_mel_FLAIR",5,2,0,1,0,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592376:-|3R:11592614:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592376:-|3R:11592614:11619713:-",,4,1,2,0.714285714285714,0.285714285714286,"3R:11591994:11592012:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604746:-","3R:11619703:11619903:-","3R:11590385:11591307:-|3R:11592366:11592624:-",5,1,2,0.75,0.25,"3R:11590385:11591100:-|3R:11591994:11592012:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604746:-","3R:11619703:11619903:-","3R:11591100:11591307:-|3R:11592366:11592624:-",4,1,1,0,0,,,465,1170,200,1370,1835,0.746594005449591,0.253405994550409,715,0,465,1180,0.605932203389831,0.394067796610169,455,200,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_2_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_15_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_10_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_10_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","mel_isoseq3cluster_FBgn0266579_1_mel_isoseq3cluster","mel_flair_FBgn0266579_4_mel_FLAIR",0,6,1,0.857142857142857,0.142857142857143,"3R:27641484:27643824:-","3R:27641484:27643824:-|3R:27643963:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",,"3R:27643963:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27643824:-",0,6,2,0.75,0.25,,"3R:27644404:27644422:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-","3R:27640678:27641494:-|3R:27643814:27644003:-",1,6,2,0.777777777777778,0.222222222222222,"3R:27643973:27644003:-","3R:27644404:27644422:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-","3R:27640678:27641494:-|3R:27643814:27643973:-",0,6,1,0,0,,,975,30,1246,1276,2251,0.566859173700578,0.433140826299422,30,0,975,1005,0.029850746268657,0.970149253731343,0,1246,0,1,0,0,1,0,1,1,0,9,8,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0266579_8_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0266579_7_mel_isoseq3cluster",0,0,6,0,0,"mel_flair_FBgn0266579_4_mel_FLAIR","mel_isoseq3cluster_FBgn0266579_1_mel_isoseq3cluster",0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,6,0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","mel_isoseq3cluster_FBgn0266579_2_mel_isoseq3cluster","mel_flair_FBgn0266579_3_mel_FLAIR",1,5,1,0.857142857142857,0.142857142857143,"3R:27641484:27643824:-|3R:27643963:27645234:-","3R:27642928:27643824:-|3R:27643963:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27643824:-","3R:27642928:27643824:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27643963:27645234:-",1,5,2,0.75,0.25,"3R:27640641:27641494:-","3R:27642316:27642938:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-","3R:27643814:27643973:-|3R:27645224:27645412:-",2,5,2,0.777777777777778,0.222222222222222,"3R:27640641:27641494:-|3R:27645410:27645412:-","3R:27642316:27642938:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-","3R:27643814:27643973:-|3R:27645224:27645410:-",1,5,1,0,0,,,345,855,1664,2519,2864,0.879539106145251,0.120460893854749,2,0,345,347,0.005763688760807,0.994236311239193,853,1664,0,0,0,0,1,1,1,1,0,9,8,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0266579_5_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0266579_5_mel_isoseq3cluster",0,0,6,0,0,"mel_flair_FBgn0266579_3_mel_FLAIR","mel_isoseq3cluster_FBgn0266579_2_mel_isoseq3cluster",0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,6,0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","mel_isoseq3cluster_FBgn0266579_2_mel_isoseq3cluster","mel_flair_FBgn0266579_6_mel_FLAIR",2,6,0,1,0,"3R:27641484:27643824:-|3R:27643963:27645234:-","3R:27641484:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27643824:-|3R:27643963:27645234:-","3R:27641484:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",,1,5,2,0.75,0.25,"3R:27643814:27643973:-","3R:27644404:27644422:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-","3R:27640641:27641494:-|3R:27645224:27645412:-",3,5,2,0.8,0.2,"3R:27640641:27640678:-|3R:27643814:27643973:-|3R:27645410:27645412:-","3R:27644404:27644422:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-","3R:27640678:27641494:-|3R:27645224:27645410:-",1,5,0,0,0,,,1002,198,1060,1258,2260,0.556637168141593,0.443362831858407,39,0,1002,1041,0.037463976945245,0.962536023054755,159,1060,0,0,0,0,1,1,1,1,0,9,8,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0266579_5_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0266579_9_mel_isoseq3cluster",0,0,6,0,0,"mel_flair_FBgn0266579_6_mel_FLAIR","mel_isoseq3cluster_FBgn0266579_2_mel_isoseq3cluster",0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,6,0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster","mel_flair_FBgn0051363_1_mel_FLAIR",6,2,0,1,0,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11591510:-|3R:11591901:11592004:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11591510:-|3R:11591901:11592004:-",,5,1,2,0.75,0.25,"3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-","3R:11591500:11591911:-","3R:11590385:11591307:-|3R:11591994:11592249:-",5,2,2,0.777777777777778,0.222222222222222,"3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-","3R:11591500:11591911:-|3R:11592012:11592249:-","3R:11590385:11591307:-|3R:11591994:11592012:-",5,1,1,0,0,,,940,684,648,1332,2272,0.586267605633803,0.413732394366197,0,237,940,1177,0.201359388275276,0.798640611724724,684,411,0,0,0,0,1,0,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_6_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_2_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_1_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_2_mel_isoseq3cluster","mel_flair_FBgn0051363_6_mel_FLAIR",2,6,0,1,0,"3R:11591297:11591510:-|3R:11591901:11592004:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11591510:-|3R:11591901:11592004:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-",,1,5,2,0.75,0.25,"3R:11591500:11591911:-","3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604751:-","3R:11590385:11591307:-|3R:11591994:11592250:-",2,6,2,0.8,0.2,"3R:11591500:11591911:-|3R:11592012:11592250:-","3R:11590385:11590387:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604751:-","3R:11590387:11591307:-|3R:11591994:11592012:-",1,5,0,0,0,,,938,649,691,1340,2278,0.588235294117647,0.411764705882353,238,2,938,1178,0.203735144312394,0.796264855687606,411,689,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_1_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_6_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_2_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster","mel_flair_FBgn0051363_1_mel_FLAIR",6,2,0,1,0,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11591510:-|3R:11591901:11592004:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11591510:-|3R:11591901:11592004:-",,5,1,2,0.75,0.25,"3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604746:-","3R:11591500:11591911:-","3R:11590385:11591307:-|3R:11591994:11592249:-",5,2,2,0.777777777777778,0.222222222222222,"3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604746:-","3R:11591500:11591911:-|3R:11592012:11592249:-","3R:11590385:11591307:-|3R:11591994:11592012:-",5,1,1,0,0,,,940,728,648,1376,2316,0.59412780656304,0.40587219343696,0,237,940,1177,0.201359388275276,0.798640611724724,728,411,0,0,0,0,1,0,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_7_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_2_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_1_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_2_mel_isoseq3cluster","mel_flair_FBgn0051363_7_mel_FLAIR",2,6,0,1,0,"3R:11591297:11591510:-|3R:11591901:11592004:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11591510:-|3R:11591901:11592004:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-",,1,5,2,0.75,0.25,"3R:11591500:11591911:-","3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-","3R:11590385:11591307:-|3R:11591994:11592250:-",2,6,2,0.8,0.2,"3R:11591500:11591911:-|3R:11592012:11592250:-","3R:11590385:11590387:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-","3R:11590387:11591307:-|3R:11591994:11592012:-",1,5,0,0,0,,,938,649,735,1384,2322,0.59603789836348,0.40396210163652,238,2,938,1178,0.203735144312394,0.796264855687606,411,733,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_1_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_7_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_2_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster","mel_flair_FBgn0051363_10_mel_FLAIR",6,2,0,1,0,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592376:-|3R:11592614:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592376:-|3R:11592614:11619713:-",,5,1,2,0.75,0.25,"3R:11591994:11592012:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-","3R:11619703:11619903:-","3R:11590385:11591307:-|3R:11592366:11592624:-",6,1,2,0.777777777777778,0.222222222222222,"3R:11590385:11591100:-|3R:11591994:11592012:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-","3R:11619703:11619903:-","3R:11591100:11591307:-|3R:11592366:11592624:-",5,1,1,0,0,,,465,1159,200,1359,1824,0.745065789473684,0.254934210526316,715,0,465,1180,0.605932203389831,0.394067796610169,444,200,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_6_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_15_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_10_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
