ERG_num,ERG_size,gene_id,xscripts,contains_which_gtf,flag_nonolp_pair,flag_IR_in_set,num_IR_xscripts,prop_IR,num_ER,min_num_nt_noOvlp,max_num_nt_noOvlp,mean_num_nt_noOvlp,median_num_nt_noOvlp,min_prop_nt_noOvlp,max_prop_nt_noOvlp,mean_prop_nt_noOvlp,median_prop_nt_noOvlp
4749,2,FBgn0028741,FBtr0089555|FBtr0089554,0,0,0,0,0.0,9,1159.0,1159.0,1159.0,1159.0,0.161106477620239,0.161106477620239,0.161106477620239,0.161106477620239
4750,2,FBgn0028746,FBtr0070543|FBtr0345708,0,0,0,0,0.0,2,186.0,186.0,186.0,186.0,0.227941176470588,0.227941176470588,0.227941176470588,0.227941176470588
4751,2,FBgn0028841,FBtr0340233|FBtr0080859,0,0,0,0,0.0,2,63.0,63.0,63.0,63.0,0.058713886300093,0.058713886300093,0.058713886300093,0.058713886300093
4752,2,FBgn0028847,FBtr0343664|FBtr0080579,0,0,0,0,0.0,3,9.0,9.0,9.0,9.0,0.006535947712418,0.006535947712418,0.006535947712418,0.006535947712418
4753,2,FBgn0028848,FBtr0305567|FBtr0310273,0,0,0,0,0.0,2,22.0,22.0,22.0,22.0,0.009499136442142,0.009499136442142,0.009499136442142,0.009499136442142
4754,2,FBgn0028855,FBtr0302946|FBtr0080656,0,0,0,0,0.0,2,180.0,180.0,180.0,180.0,0.319715808170515,0.319715808170515,0.319715808170515,0.319715808170515
4755,3,FBgn0028856,FBtr0300614|FBtr0300065|FBtr0300064,0,0,0,0,0.0,5,3.0,10.0,6.666666666666667,7.0,0.002338269680436,0.007794232268122,0.005196154845414334,0.005455962587685
4756,2,FBgn0028858,FBtr0080800|FBtr0343725,0,0,0,0,0.0,1,331.0,331.0,331.0,331.0,0.32355816226784,0.32355816226784,0.32355816226784,0.32355816226784
4757,2,FBgn0028862,FBtr0080707|FBtr0336859,0,0,0,0,0.0,6,1108.0,1108.0,1108.0,1108.0,0.271369091354396,0.271369091354396,0.271369091354396,0.271369091354396
4758,3,FBgn0028872,FBtr0343692|FBtr0303242|FBtr0080606,0,1,1,2,0.6666666666666666,3,198.0,359.0,278.5,278.5,0.097249508840865,0.176326129666012,0.1367878192534385,0.1367878192534385
4759,2,FBgn0028875,FBtr0309867|FBtr0080594,0,0,0,0,0.0,14,3359.0,3359.0,3359.0,3359.0,0.433139909735654,0.433139909735654,0.433139909735654,0.433139909735654
4760,2,FBgn0028879,FBtr0332180|FBtr0307486,0,0,1,2,1.0,16,624.0,624.0,624.0,624.0,0.10574478901881,0.10574478901881,0.10574478901881,0.10574478901881
4761,2,FBgn0028880,FBtr0305661|FBtr0300847,0,0,0,0,0.0,3,665.0,665.0,665.0,665.0,0.458937198067633,0.458937198067633,0.458937198067633,0.458937198067633
4762,2,FBgn0028888,FBtr0343105|FBtr0305559,0,0,0,0,0.0,6,240.0,240.0,240.0,240.0,0.039473684210526,0.039473684210526,0.039473684210526,0.039473684210526
4763,2,FBgn0028892,FBtr0346583|FBtr0080735,0,0,0,0,0.0,1,62.0,62.0,62.0,62.0,0.031062124248497,0.031062124248497,0.031062124248497,0.031062124248497
4764,2,FBgn0028902,FBtr0331277|FBtr0080788,0,0,0,0,0.0,3,142.0,142.0,142.0,142.0,0.06546795758414,0.06546795758414,0.06546795758414,0.06546795758414
4765,2,FBgn0028903,FBtr0080787|FBtr0331276,0,0,0,0,0.0,2,46.0,46.0,46.0,46.0,0.031356509884117,0.031356509884117,0.031356509884117,0.031356509884117
4766,2,FBgn0028913,FBtr0343700|FBtr0080661,0,0,0,0,0.0,1,59.0,59.0,59.0,59.0,0.082865168539326,0.082865168539326,0.082865168539326,0.082865168539326
4767,3,FBgn0028916,FBtr0343674|FBtr0080624|FBtr0343675,0,0,0,0,0.0,7,6.0,80.0,53.333333333333336,74.0,0.001739130434783,0.02315484804631,0.01544982427576,0.021455494346187
4768,2,FBgn0028919,FBtr0080540|FBtr0331626,0,0,0,0,0.0,4,634.0,634.0,634.0,634.0,0.409296320206585,0.409296320206585,0.409296320206585,0.409296320206585
4769,2,FBgn0028920,FBtr0343671|FBtr0080563,0,0,0,0,0.0,2,462.0,462.0,462.0,462.0,0.342984409799555,0.342984409799555,0.342984409799555,0.342984409799555
4770,2,FBgn0028931,FBtr0110942|FBtr0080536,0,0,1,2,1.0,2,53.0,53.0,53.0,53.0,0.02369244523916,0.02369244523916,0.02369244523916,0.02369244523916
4771,2,FBgn0028932,FBtr0329825|FBtr0080575,0,0,0,0,0.0,2,348.0,348.0,348.0,348.0,0.295165394402036,0.295165394402036,0.295165394402036,0.295165394402036
4772,2,FBgn0028936,FBtr0080586|FBtr0302501,0,0,0,0,0.0,3,194.0,194.0,194.0,194.0,0.145318352059925,0.145318352059925,0.145318352059925,0.145318352059925
4773,2,FBgn0028938,FBtr0302990|FBtr0080560,0,0,1,2,1.0,3,107.0,107.0,107.0,107.0,0.043978627209207,0.043978627209207,0.043978627209207,0.043978627209207
4774,2,FBgn0028939,FBtr0343689|FBtr0080589,0,0,0,0,0.0,5,317.0,317.0,317.0,317.0,0.112451223838241,0.112451223838241,0.112451223838241,0.112451223838241
4775,2,FBgn0028941,FBtr0332508|FBtr0080508,0,0,0,0,0.0,1,386.0,386.0,386.0,386.0,0.282576866764275,0.282576866764275,0.282576866764275,0.282576866764275
4776,2,FBgn0028949,FBtr0080783|FBtr0343718,0,0,0,0,0.0,2,43.0,43.0,43.0,43.0,0.049539170506913,0.049539170506913,0.049539170506913,0.049539170506913
4777,2,FBgn0028950,FBtr0343719|FBtr0080785,0,0,0,0,0.0,1,561.0,561.0,561.0,561.0,0.362169141381536,0.362169141381536,0.362169141381536,0.362169141381536
4778,2,FBgn0028952,FBtr0310547|FBtr0077825,0,0,1,2,1.0,4,119.0,119.0,119.0,119.0,0.053125,0.053125,0.053125,0.053125
4779,2,FBgn0028953,FBtr0086921|FBtr0345418,0,0,0,0,0.0,2,215.0,215.0,215.0,215.0,0.053589232303091,0.053589232303091,0.053589232303091,0.053589232303091
4780,2,FBgn0028956,FBtr0340211|FBtr0086955,0,0,0,0,0.0,9,311.0,311.0,311.0,311.0,0.135452961672474,0.135452961672474,0.135452961672474,0.135452961672474
4781,4,FBgn0028968,FBtr0085793|FBtr0330096|FBtr0085794|FBtr0301290,0,0,1,4,1.0,5,0.0,222.0,111.5,111.0,0.0,0.067765567765568,0.034057276819789165,0.033915585559354
4782,2,FBgn0028969,FBtr0301926|FBtr0070371,0,0,0,0,0.0,8,3.0,3.0,3.0,3.0,0.001382488479263,0.001382488479263,0.001382488479263,0.001382488479263
4783,2,FBgn0028979,FBtr0089377|FBtr0335391,0,0,0,0,0.0,3,114.0,114.0,114.0,114.0,0.019971969166083,0.019971969166083,0.019971969166083,0.019971969166083
4784,2,FBgn0028980,FBtr0077043|FBtr0333390,0,0,0,0,0.0,3,163.0,163.0,163.0,163.0,0.098370549185275,0.098370549185275,0.098370549185275,0.098370549185275
4785,2,FBgn0028982,FBtr0340027|FBtr0070896,0,0,0,0,0.0,6,96.0,96.0,96.0,96.0,0.015569250729809,0.015569250729809,0.015569250729809,0.015569250729809
4786,2,FBgn0028984,FBtr0083142|FBtr0083141,0,0,0,0,0.0,3,3.0,3.0,3.0,3.0,0.001972386587771,0.001972386587771,0.001972386587771,0.001972386587771
4787,2,FBgn0028986,FBtr0339567|FBtr0081450,0,0,0,0,0.0,4,6.0,6.0,6.0,6.0,0.005008347245409,0.005008347245409,0.005008347245409,0.005008347245409
4788,2,FBgn0028990,FBtr0079321|FBtr0333351,0,0,0,0,0.0,1,714.0,714.0,714.0,714.0,0.312746386333771,0.312746386333771,0.312746386333771,0.312746386333771
4789,2,FBgn0028996,FBtr0089104|FBtr0310610,0,0,1,2,1.0,4,692.0,692.0,692.0,692.0,0.102640166122812,0.102640166122812,0.102640166122812,0.102640166122812
4790,3,FBgn0029002,FBtr0332837|FBtr0332836|FBtr0072506,0,0,0,0,0.0,5,6.0,15.0,10.0,9.0,0.005244755244755,0.013009540329575,0.008700283935994334,0.007846556233653
4791,2,FBgn0029006,FBtr0086833|FBtr0333168,0,0,0,0,0.0,8,480.0,480.0,480.0,480.0,0.089468779123952,0.089468779123952,0.089468779123952,0.089468779123952
4792,2,FBgn0029067,FBtr0339623|FBtr0077226,0,0,0,0,0.0,4,9.0,9.0,9.0,9.0,0.002957607624055,0.002957607624055,0.002957607624055,0.002957607624055
4793,3,FBgn0029082,FBtr0087414|FBtr0345419|FBtr0087413,0,0,0,0,0.0,12,21.0,777.0,518.0,756.0,0.004447268106734,0.14184008762322,0.09476464249048834,0.138006571741511
4794,2,FBgn0029091,FBtr0334089|FBtr0308081,0,0,0,0,0.0,10,3.0,3.0,3.0,3.0,0.000665335994677,0.000665335994677,0.000665335994677,0.000665335994677
4795,3,FBgn0029092,FBtr0088549|FBtr0088548|FBtr0339384,0,0,0,0,0.0,7,9.0,324.0,216.0,315.0,0.003499222395023,0.12597200622084,0.08398133748055966,0.122472783825816
4796,2,FBgn0029093,FBtr0452080|FBtr0452079,0,0,0,0,0.0,3,372.0,372.0,372.0,372.0,0.208520179372197,0.208520179372197,0.208520179372197,0.208520179372197
4797,2,FBgn0029094,FBtr0302381|FBtr0074947,0,0,0,0,0.0,1,376.0,376.0,376.0,376.0,0.249833887043189,0.249833887043189,0.249833887043189,0.249833887043189
4798,2,FBgn0029105,FBtr0072148|FBtr0330254,0,0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4799,2,FBgn0029118,FBtr0077134|FBtr0344756,0,0,0,0,0.0,4,82.0,82.0,82.0,82.0,0.05125,0.05125,0.05125,0.05125
4800,2,FBgn0029123,FBtr0079733|FBtr0330210,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4801,2,FBgn0029133,FBtr0310646|FBtr0073730,0,0,0,0,0.0,3,460.0,460.0,460.0,460.0,0.251366120218579,0.251366120218579,0.251366120218579,0.251366120218579
4802,2,FBgn0029134,FBtr0088224|FBtr0088225,0,0,1,2,1.0,2,63.0,63.0,63.0,63.0,0.05531167690957,0.05531167690957,0.05531167690957,0.05531167690957
4803,2,FBgn0029147,FBtr0308350|FBtr0071762,0,0,0,0,0.0,8,21.0,21.0,21.0,21.0,0.011194029850746,0.011194029850746,0.011194029850746,0.011194029850746
4804,2,FBgn0029148,FBtr0333076|FBtr0075698,0,0,0,0,0.0,2,114.0,114.0,114.0,114.0,0.145966709346991,0.145966709346991,0.145966709346991,0.145966709346991
4805,3,FBgn0029152,FBtr0078384|FBtr0078383|FBtr0305331,0,0,0,0,0.0,4,82.0,721.0,486.0,655.0,0.036656236030398,0.25,0.17125711797407167,0.227115117891817
4806,2,FBgn0029153,FBtr0100601|FBtr0301867,0,0,0,0,0.0,4,4.0,4.0,4.0,4.0,0.001880582980724,0.001880582980724,0.001880582980724,0.001880582980724
4807,3,FBgn0029155,FBtr0301707|FBtr0085110|FBtr0301708,0,1,1,2,0.6666666666666666,6,840.0,1212.0,1026.0,1026.0,0.250971018822826,0.358473824312334,0.30472242156758,0.30472242156758
4808,2,FBgn0029157,FBtr0301613|FBtr0084799,0,0,1,2,1.0,7,361.0,361.0,361.0,361.0,0.075523012552301,0.075523012552301,0.075523012552301,0.075523012552301
4809,2,FBgn0029157,FBtr0084800|FBtr0301612,0,0,1,2,1.0,7,68.0,68.0,68.0,68.0,0.015984955336154,0.015984955336154,0.015984955336154,0.015984955336154
4810,5,FBgn0029161,FBtr0079218|FBtr0343130|FBtr0299810|FBtr0079217|FBtr0112945,0,1,1,5,1.0,1,119.0,907.0,491.85714285714283,353.0,0.092896174863388,0.434824902723735,0.25267006873679615,0.181113460183228
4811,2,FBgn0029167,FBtr0075753|FBtr0333020,0,0,0,0,0.0,26,3.0,3.0,3.0,3.0,0.000255188839741,0.000255188839741,0.000255188839741,0.000255188839741
4812,2,FBgn0029174,FBtr0079872|FBtr0342837,0,0,0,0,0.0,8,93.0,93.0,93.0,93.0,0.058601134215501,0.058601134215501,0.058601134215501,0.058601134215501
4813,2,FBgn0029176,FBtr0085392|FBtr0302442,0,0,0,0,0.0,4,4.0,4.0,4.0,4.0,0.002368265245708,0.002368265245708,0.002368265245708,0.002368265245708
4814,2,FBgn0029507,FBtr0086181|FBtr0345536,0,0,0,0,0.0,5,362.0,362.0,362.0,362.0,0.290064102564103,0.290064102564103,0.290064102564103,0.290064102564103
4815,2,FBgn0029508,FBtr0086172|FBtr0086173,0,0,0,0,0.0,6,6.0,6.0,6.0,6.0,0.005390835579515,0.005390835579515,0.005390835579515,0.005390835579515
4816,2,FBgn0029514,FBtr0310160|FBtr0072680,0,0,0,0,0.0,3,745.0,745.0,745.0,745.0,0.46044499381953,0.46044499381953,0.46044499381953,0.46044499381953
4817,3,FBgn0029518,FBtr0332989|FBtr0332988|FBtr0308207,0,0,0,0,0.0,2,7.0,361.0,240.66666666666666,354.0,0.005852842809365,0.301839464882943,0.201807163960234,0.297729184188394
4818,4,FBgn0029524,FBtr0336921|FBtr0070078|FBtr0336920|FBtr0343501,0,1,1,3,0.75,2,110.0,270.0,200.25,210.5,0.175438596491228,0.343074968233799,0.2633640963909135,0.2674714104193135
4819,3,FBgn0029526,FBtr0070095|FBtr0339441|FBtr0301337,0,0,1,3,1.0,3,154.0,494.0,329.3333333333333,340.0,0.082751209027405,0.265448683503493,0.17696578900232868,0.182697474476088
4820,2,FBgn0029539,FBtr0310165|FBtr0070164,0,0,0,0,0.0,2,15.0,15.0,15.0,15.0,0.023183925811437,0.023183925811437,0.023183925811437,0.023183925811437
4821,2,FBgn0029587,FBtr0308320|FBtr0273400,0,0,0,0,0.0,4,1681.0,1681.0,1681.0,1681.0,0.533481434465249,0.533481434465249,0.533481434465249,0.533481434465249
4822,2,FBgn0029589,FBtr0309971|FBtr0070374,0,0,0,0,0.0,3,3.0,3.0,3.0,3.0,0.004166666666667,0.004166666666667,0.004166666666667,0.004166666666667
4823,2,FBgn0029594,FBtr0070313|FBtr0331384,0,0,0,0,0.0,3,249.0,249.0,249.0,249.0,0.244357212953876,0.244357212953876,0.244357212953876,0.244357212953876
4824,2,FBgn0029608,FBtr0342767|FBtr0070416,0,0,0,0,0.0,6,67.0,67.0,67.0,67.0,0.052099533437014,0.052099533437014,0.052099533437014,0.052099533437014
4825,2,FBgn0029648,FBtr0070558|FBtr0332493,0,0,0,0,0.0,2,172.0,172.0,172.0,172.0,0.168958742632613,0.168958742632613,0.168958742632613,0.168958742632613
4826,2,FBgn0029649,FBtr0332494|FBtr0070561,0,0,0,0,0.0,1,80.0,80.0,80.0,80.0,0.084388185654009,0.084388185654009,0.084388185654009,0.084388185654009
4827,2,FBgn0029657,FBtr0070534|FBtr0344078,0,0,0,0,0.0,4,4542.0,4542.0,4542.0,4542.0,0.765419615773509,0.765419615773509,0.765419615773509,0.765419615773509
4828,2,FBgn0029658,FBtr0070532|FBtr0332305,0,0,1,2,1.0,1,80.0,80.0,80.0,80.0,0.092485549132948,0.092485549132948,0.092485549132948,0.092485549132948
4829,2,FBgn0029660,FBtr0070526|FBtr0331606,0,0,0,0,0.0,3,93.0,93.0,93.0,93.0,0.052901023890785,0.052901023890785,0.052901023890785,0.052901023890785
4830,2,FBgn0029661,FBtr0070530|FBtr0310466,0,0,0,0,0.0,2,9.0,9.0,9.0,9.0,0.005928853754941,0.005928853754941,0.005928853754941,0.005928853754941
4831,2,FBgn0029662,FBtr0070528|FBtr0070527,0,0,0,0,0.0,5,237.0,237.0,237.0,237.0,0.089332830757633,0.089332830757633,0.089332830757633,0.089332830757633
4832,4,FBgn0029663,FBtr0114487|FBtr0070592|FBtr0344077|FBtr0070591,0,0,1,4,1.0,6,60.0,635.0,347.5,347.5,0.014330069262002,0.133347333053339,0.07610282419393251,0.077488034390935
4833,2,FBgn0029664,FBtr0331609|FBtr0070568,0,0,1,2,1.0,3,72.0,72.0,72.0,72.0,0.048913043478261,0.048913043478261,0.048913043478261,0.048913043478261
4834,3,FBgn0029666,FBtr0332285|FBtr0070569|FBtr0331612,0,0,1,3,1.0,5,66.0,2070.0,1384.0,2016.0,0.013738551207327,0.430890924229808,0.28809325562031635,0.419650291423814
4835,2,FBgn0029666,FBtr0331610|FBtr0331611,0,0,0,0,0.0,6,6.0,6.0,6.0,6.0,0.00207182320442,0.00207182320442,0.00207182320442,0.00207182320442
4836,2,FBgn0029667,FBtr0070589|FBtr0344969,0,0,0,0,0.0,5,423.0,423.0,423.0,423.0,0.187833037300178,0.187833037300178,0.187833037300178,0.187833037300178
4837,3,FBgn0029672,FBtr0070587|FBtr0333793|FBtr0070586,0,0,0,0,0.0,4,3.0,268.0,178.66666666666666,265.0,0.001751313485114,0.135490394337715,0.09047297433756733,0.134177215189873
4838,3,FBgn0029676,FBtr0070597|FBtr0070598|FBtr0333764,0,0,1,3,1.0,4,59.0,126.0,88.0,79.0,0.028571428571429,0.058933582787652,0.04179823320282733,0.037889688249401
4839,2,FBgn0029685,FBtr0070627|FBtr0345712,0,0,0,0,0.0,3,156.0,156.0,156.0,156.0,0.041324503311258,0.041324503311258,0.041324503311258,0.041324503311258
4840,2,FBgn0029686,FBtr0070613|FBtr0345711,0,0,0,0,0.0,3,576.0,576.0,576.0,576.0,0.14567526555387,0.14567526555387,0.14567526555387,0.14567526555387
4841,4,FBgn0029687,FBtr0342739|FBtr0070618|FBtr0070616|FBtr0070617,0,0,1,4,1.0,7,102.0,1748.0,1100.0,1407.0,0.040141676505313,0.44855016679497,0.2845963610187838,0.361046959199384
4842,2,FBgn0029688,FBtr0070626|FBtr0342740,0,0,1,2,1.0,9,320.0,320.0,320.0,320.0,0.034613304488913,0.034613304488913,0.034613304488913,0.034613304488913
4843,2,FBgn0029690,FBtr0070624|FBtr0445312,0,0,0,0,0.0,4,205.0,205.0,205.0,205.0,0.09851033157136,0.09851033157136,0.09851033157136,0.09851033157136
4844,2,FBgn0029693,FBtr0343297|FBtr0070671,0,0,0,0,0.0,2,326.0,326.0,326.0,326.0,0.097634022162324,0.097634022162324,0.097634022162324,0.097634022162324
4845,2,FBgn0029703,FBtr0345705|FBtr0070658,0,0,0,0,0.0,3,35.0,35.0,35.0,35.0,0.017985611510791,0.017985611510791,0.017985611510791,0.017985611510791
4846,2,FBgn0029708,FBtr0308916|FBtr0070674,0,0,0,0,0.0,6,1784.0,1784.0,1784.0,1784.0,0.440493827160494,0.440493827160494,0.440493827160494,0.440493827160494
4847,2,FBgn0029709,FBtr0343566|FBtr0070675,0,0,0,0,0.0,3,68.0,68.0,68.0,68.0,0.0580204778157,0.0580204778157,0.0580204778157,0.0580204778157
4848,2,FBgn0029711,FBtr0070701|FBtr0308917,0,0,0,0,0.0,2,663.0,663.0,663.0,663.0,0.183301078241637,0.183301078241637,0.183301078241637,0.183301078241637
4849,2,FBgn0029715,FBtr0070698|FBtr0343567,0,0,0,0,0.0,1,201.0,201.0,201.0,201.0,0.156786271450858,0.156786271450858,0.156786271450858,0.156786271450858
4850,3,FBgn0029720,FBtr0332316|FBtr0300468|FBtr0070688,0,1,1,2,0.6666666666666666,3,419.0,1198.0,808.5,808.5,0.169292929292929,0.484040404040404,0.3266666666666665,0.3266666666666665
4851,4,FBgn0029723,FBtr0100552|FBtr0070714|FBtr0100551|FBtr0070713,0,0,0,0,0.0,9,44.0,982.0,570.5,585.0,0.014642262895175,0.262006403415155,0.16280589532768333,0.1746724017015435
4852,3,FBgn0029728,FBtr0070731|FBtr0332313|FBtr0332312,0,0,1,3,1.0,9,60.0,155.0,103.33333333333333,95.0,0.010013351134847,0.025717604114817,0.017164452590549335,0.015762402521984
4853,2,FBgn0029737,FBtr0070723|FBtr0343535,0,0,0,0,0.0,6,178.0,178.0,178.0,178.0,0.076956333765672,0.076956333765672,0.076956333765672,0.076956333765672
4854,2,FBgn0029740,FBtr0300018|FBtr0343530,0,0,0,0,0.0,1,151.0,151.0,151.0,151.0,0.159282700421941,0.159282700421941,0.159282700421941,0.159282700421941
4855,2,FBgn0029752,FBtr0340478|FBtr0070755,0,0,0,0,0.0,3,4.0,4.0,4.0,4.0,0.003610108303249,0.003610108303249,0.003610108303249,0.003610108303249
4856,2,FBgn0029753,FBtr0070750|FBtr0340475,0,0,0,0,0.0,2,3.0,3.0,3.0,3.0,0.001606855918586,0.001606855918586,0.001606855918586,0.001606855918586
4857,2,FBgn0029756,FBtr0070798|FBtr0344827,0,0,0,0,0.0,2,3.0,3.0,3.0,3.0,0.00114766641163,0.00114766641163,0.00114766641163,0.00114766641163
4858,2,FBgn0029761,FBtr0344555|FBtr0300467,0,0,0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4859,3,FBgn0029761,FBtr0301952|FBtr0344557|FBtr0301949,0,0,0,0,0.0,13,0.0,162.0,108.0,162.0,0.0,0.041698841698842,0.027799227799228,0.041698841698842
4860,2,FBgn0029761,FBtr0301951|FBtr0344558,0,0,0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4861,4,FBgn0029761,FBtr0331603|FBtr0301953|FBtr0344556|FBtr0331604,0,0,0,0,0.0,15,0.0,4739.0,2559.1666666666665,2384.5,0.0,0.527493321460374,0.2859703455785545,0.268814245910228
4862,2,FBgn0029763,FBtr0340462|FBtr0070773,0,0,0,0,0.0,5,313.0,313.0,313.0,313.0,0.070273911091154,0.070273911091154,0.070273911091154,0.070273911091154
4863,2,FBgn0029766,FBtr0340460|FBtr0070777,0,0,0,0,0.0,1,994.0,994.0,994.0,994.0,0.336265223274696,0.336265223274696,0.336265223274696,0.336265223274696
4864,2,FBgn0029768,FBtr0339781|FBtr0344824,0,0,0,0,0.0,5,553.0,553.0,553.0,553.0,0.164730414060173,0.164730414060173,0.164730414060173,0.164730414060173
4865,2,FBgn0029769,FBtr0346264|FBtr0346263,0,0,0,0,0.0,2,1045.0,1045.0,1045.0,1045.0,0.351260504201681,0.351260504201681,0.351260504201681,0.351260504201681
4866,2,FBgn0029770,FBtr0070779|FBtr0345786,0,0,0,0,0.0,1,549.0,549.0,549.0,549.0,0.420045906656465,0.420045906656465,0.420045906656465,0.420045906656465
4867,2,FBgn0029771,FBtr0345785|FBtr0070780,0,0,0,0,0.0,3,651.0,651.0,651.0,651.0,0.344080338266385,0.344080338266385,0.344080338266385,0.344080338266385
4868,2,FBgn0029778,FBtr0070785|FBtr0070784,0,0,0,0,0.0,5,28.0,28.0,28.0,28.0,0.014485256078634,0.014485256078634,0.014485256078634,0.014485256078634
4869,3,FBgn0029783,FBtr0070852|FBtr0070851|FBtr0070850,0,1,1,2,0.6666666666666666,2,55.0,141.0,98.0,98.0,0.0438946528332,0.112529928172386,0.07821229050279299,0.07821229050279299
4870,2,FBgn0029785,FBtr0345788|FBtr0070800,0,0,0,0,0.0,3,83.0,83.0,83.0,83.0,0.140677966101695,0.140677966101695,0.140677966101695,0.140677966101695
4871,2,FBgn0029798,FBtr0332398|FBtr0070807,0,0,0,0,0.0,7,295.0,295.0,295.0,295.0,0.08187621426589,0.08187621426589,0.08187621426589,0.08187621426589
4872,2,FBgn0029799,FBtr0339743|FBtr0070808,0,0,0,0,0.0,2,345.0,345.0,345.0,345.0,0.204021289178001,0.204021289178001,0.204021289178001,0.204021289178001
4873,2,FBgn0029800,FBtr0070840|FBtr0339744,0,0,0,0,0.0,4,639.0,639.0,639.0,639.0,0.469852941176471,0.469852941176471,0.469852941176471,0.469852941176471
4874,2,FBgn0029801,FBtr0070809|FBtr0345789,0,0,0,0,0.0,3,174.0,174.0,174.0,174.0,0.070616883116883,0.070616883116883,0.070616883116883,0.070616883116883
4875,2,FBgn0029817,FBtr0343536|FBtr0070820,0,0,0,0,0.0,1,158.0,158.0,158.0,158.0,0.13481228668942,0.13481228668942,0.13481228668942,0.13481228668942
4876,2,FBgn0029819,FBtr0070828|FBtr0343537,0,0,0,0,0.0,4,169.0,169.0,169.0,169.0,0.069376026272578,0.069376026272578,0.069376026272578,0.069376026272578
4877,2,FBgn0029821,FBtr0333800|FBtr0070824,0,0,0,0,0.0,7,136.0,136.0,136.0,136.0,0.072110286320255,0.072110286320255,0.072110286320255,0.072110286320255
4878,2,FBgn0029824,FBtr0070858|FBtr0343051,0,0,0,0,0.0,7,274.0,274.0,274.0,274.0,0.086928934010152,0.086928934010152,0.086928934010152,0.086928934010152
4879,2,FBgn0029825,FBtr0343052|FBtr0070859,0,0,0,0,0.0,5,628.0,628.0,628.0,628.0,0.264532434709351,0.264532434709351,0.264532434709351,0.264532434709351
4880,3,FBgn0029830,FBtr0343414|FBtr0343413|FBtr0070865,0,1,1,2,0.6666666666666666,10,138.0,187.0,162.5,162.5,0.036663124335813,0.049681190223167,0.04317215727949,0.04317215727949
4881,2,FBgn0029831,FBtr0070866|FBtr0343294,0,0,1,2,1.0,2,1132.0,1132.0,1132.0,1132.0,0.30178619034924,0.30178619034924,0.30178619034924,0.30178619034924
4882,2,FBgn0029833,FBtr0305344|FBtr0070867,0,0,0,0,0.0,4,447.0,447.0,447.0,447.0,0.359036144578313,0.359036144578313,0.359036144578313,0.359036144578313
4883,3,FBgn0029836,FBtr0100295|FBtr0308190|FBtr0070871,0,0,1,3,1.0,3,57.0,433.0,288.6666666666667,376.0,0.066048667439166,0.349475383373688,0.24454298591674933,0.318104906937394
4884,2,FBgn0029837,FBtr0114466|FBtr0331169,0,0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4885,2,FBgn0029838,FBtr0345900|FBtr0070887,0,0,0,0,0.0,2,256.0,256.0,256.0,256.0,0.187820983125459,0.187820983125459,0.187820983125459,0.187820983125459
4886,2,FBgn0029840,FBtr0332964|FBtr0345895,0,0,0,0,0.0,5,25.0,25.0,25.0,25.0,0.003522615189517,0.003522615189517,0.003522615189517,0.003522615189517
4887,3,FBgn0029851,FBtr0070893|FBtr0112954|FBtr0339496,0,0,0,0,0.0,5,60.0,120.0,80.0,60.0,0.035971223021583,0.071942446043166,0.04840903396685667,0.037313432835821
4888,3,FBgn0029854,FBtr0089869|FBtr0089870|FBtr0305177,0,0,1,3,1.0,3,220.0,1057.0,704.6666666666666,837.0,0.285714285714286,0.657747355320473,0.4881026461611403,0.520846297448662
4889,2,FBgn0029858,FBtr0070898|FBtr0305494,0,0,0,0,0.0,2,1024.0,1024.0,1024.0,1024.0,0.364542541829833,0.364542541829833,0.364542541829833,0.364542541829833
4890,2,FBgn0029860,FBtr0100319|FBtr0346642,0,0,0,0,0.0,1,230.0,230.0,230.0,230.0,0.277442702050663,0.277442702050663,0.277442702050663,0.277442702050663
4891,2,FBgn0029864,FBtr0339770|FBtr0070901,0,0,0,0,0.0,7,207.0,207.0,207.0,207.0,0.029878752886836,0.029878752886836,0.029878752886836,0.029878752886836
4892,3,FBgn0029868,FBtr0347282|FBtr0340026|FBtr0070924,0,0,0,0,0.0,3,244.0,552.0,368.0,308.0,0.243478260869565,0.436363636363636,0.31160177487014035,0.25496342737722
4893,2,FBgn0029870,FBtr0070910|FBtr0070909,0,0,0,0,0.0,8,161.0,161.0,161.0,161.0,0.044660194174757,0.044660194174757,0.044660194174757,0.044660194174757
4894,2,FBgn0029877,FBtr0070943|FBtr0070944,0,0,0,0,0.0,3,18.0,18.0,18.0,18.0,0.016483516483517,0.016483516483517,0.016483516483517,0.016483516483517
4895,3,FBgn0029878,FBtr0331599|FBtr0070945|FBtr0331600,0,0,1,3,1.0,8,57.0,384.0,256.0,327.0,0.015339074273412,0.103336921420883,0.068891280947255,0.08799784714747
4896,2,FBgn0029879,FBtr0070946|FBtr0070947,0,0,1,2,1.0,4,165.0,165.0,165.0,165.0,0.071366782006921,0.071366782006921,0.071366782006921,0.071366782006921
