gene_id,xscript_model_id,ERG_num,flag_nonolp_pair,nonolp_xscript_id,num_ER
FBgn0015393,FBtr0335494,4063,0,,2
FBgn0015399,FBtr0332210,4064,0,,1
FBgn0015399,FBtr0346702,4064,0,,1
FBgn0015402,FBtr0078766,4065,1,FBtr0344272,1
FBgn0015402,FBtr0344273,4065,0,,1
FBgn0015402,FBtr0344274,4065,1,FBtr0344272,1
FBgn0015402,FBtr0344272,4065,1,FBtr0078766|FBtr0344274,1
FBgn0015477,FBtr0088618,4066,0,,22
FBgn0015477,FBtr0339370,4066,0,,22
FBgn0015509,FBtr0088845,4067,0,,4
FBgn0015509,FBtr0088846,4067,0,,4
FBgn0015509,FBtr0088847,4068,0,,4
FBgn0015509,FBtr0088848,4068,0,,4
FBgn0015519,FBtr0289988,4069,0,,12
FBgn0015519,FBtr0339652,4069,0,,12
FBgn0015520,FBtr0083335,4070,0,,1
FBgn0015520,FBtr0333727,4070,0,,1
FBgn0015521,FBtr0077621,4071,1,FBtr0077623,4
FBgn0015521,FBtr0077622,4071,1,FBtr0077623,4
FBgn0015521,FBtr0273293,4071,1,FBtr0077623,3
FBgn0015521,FBtr0335131,4071,0,,4
FBgn0015521,FBtr0077623,4071,1,FBtr0273293|FBtr0077622|FBtr0077621,4
FBgn0015524,FBtr0110772,4072,0,,6
FBgn0015524,FBtr0342796,4072,0,,6
FBgn0015524,FBtr0290289,4073,0,,8
FBgn0015524,FBtr0342800,4073,0,,8
FBgn0015524,FBtr0342795,4074,0,,7
FBgn0015524,FBtr0342797,4074,0,,7
FBgn0015524,FBtr0342798,4075,0,,7
FBgn0015524,FBtr0342799,4075,0,,7
FBgn0015546,FBtr0080630,4076,1,FBtr0344018|FBtr0344019,6
FBgn0015546,FBtr0309281,4076,0,,6
FBgn0015546,FBtr0344018,4076,1,FBtr0080630,6
FBgn0015546,FBtr0344019,4076,1,FBtr0080630,6
FBgn0015558,FBtr0077224,4077,0,,8
FBgn0015558,FBtr0329901,4077,0,,8
FBgn0015558,FBtr0333749,4077,0,,8
FBgn0015571,FBtr0300496,4078,0,,4
FBgn0015571,FBtr0310527,4078,0,,4
FBgn0015571,FBtr0339708,4078,0,,4
FBgn0015577,FBtr0302354,4079,0,,4
FBgn0015577,FBtr0302355,4079,0,,4
FBgn0015585,FBtr0073182,4080,0,,3
FBgn0015585,FBtr0346805,4080,0,,3
FBgn0015586,FBtr0075038,4081,0,,2
FBgn0015586,FBtr0308781,4081,0,,2
FBgn0015589,FBtr0085351,4082,0,,4
FBgn0015589,FBtr0445314,4082,0,,4
FBgn0015591,FBtr0084744,4083,0,,3
FBgn0015591,FBtr0346367,4083,0,,3
FBgn0015600,FBtr0110903,4084,0,,9
FBgn0015600,FBtr0329907,4084,0,,9
FBgn0015602,FBtr0087442,4085,0,,2
FBgn0015602,FBtr0305588,4085,0,,2
FBgn0015614,FBtr0088930,4086,0,,4
FBgn0015614,FBtr0309866,4086,0,,4
FBgn0015622,FBtr0085437,4087,0,,9
FBgn0015622,FBtr0085438,4087,0,,9
FBgn0015622,FBtr0110909,4087,0,,9
FBgn0015625,FBtr0084728,4088,0,,1
FBgn0015625,FBtr0334578,4088,0,,1
FBgn0015663,FBtr0077532,4089,0,,3
FBgn0015663,FBtr0339571,4089,0,,3
FBgn0015664,FBtr0079889,4090,0,,4
FBgn0015664,FBtr0310483,4090,0,,4
FBgn0015714,FBtr0087451,4091,0,,2
FBgn0015714,FBtr0345527,4091,0,,2
FBgn0015721,FBtr0089600,4092,0,,6
FBgn0015721,FBtr0342842,4092,0,,6
FBgn0015754,FBtr0087236,4093,0,,8
FBgn0015754,FBtr0304747,4093,0,,8
FBgn0015756,FBtr0080163,4094,0,,3
FBgn0015756,FBtr0080164,4094,0,,3
FBgn0015756,FBtr0340226,4094,0,,4
FBgn0015765,FBtr0084580,4095,0,,2
FBgn0015765,FBtr0300572,4095,0,,2
FBgn0015766,FBtr0077132,4096,0,,6
FBgn0015766,FBtr0345001,4096,0,,6
FBgn0015772,FBtr0081187,4097,0,,8
FBgn0015772,FBtr0340325,4097,0,,8
FBgn0015772,FBtr0081189,4098,0,,7
FBgn0015772,FBtr0340326,4098,0,,7
FBgn0015773,FBtr0073942,4099,0,,7
FBgn0015773,FBtr0308337,4099,0,,7
FBgn0015773,FBtr0346088,4099,0,,7
FBgn0015774,FBtr0073940,4100,0,,9
FBgn0015774,FBtr0302017,4100,0,,9
FBgn0015774,FBtr0302018,4100,0,,9
FBgn0015774,FBtr0304874,4100,0,,9
FBgn0015774,FBtr0304875,4100,0,,9
FBgn0015774,FBtr0302016,4101,0,,8
FBgn0015774,FBtr0331596,4101,0,,8
FBgn0015776,FBtr0079384,4102,0,,4
FBgn0015776,FBtr0332370,4102,0,,4
FBgn0015777,FBtr0079382,4103,0,,7
FBgn0015777,FBtr0079383,4103,0,,7
FBgn0015777,FBtr0100381,4103,0,,7
FBgn0015778,FBtr0082797,4104,0,,4
FBgn0015778,FBtr0346347,4104,0,,4
FBgn0015790,FBtr0084010,4105,0,,4
FBgn0015790,FBtr0084011,4105,0,,4
FBgn0015797,FBtr0080361,4106,0,,1
FBgn0015797,FBtr0346437,4106,0,,1
FBgn0015801,FBtr0072427,4107,0,,2
FBgn0015801,FBtr0305671,4107,0,,2
FBgn0015829,FBtr0073234,4108,0,,4
FBgn0015829,FBtr0300449,4108,0,,4
FBgn0015838,FBtr0088566,4109,0,,2
FBgn0015838,FBtr0330624,4109,0,,2
FBgn0015872,FBtr0088141,4110,0,,4
FBgn0015872,FBtr0088142,4110,0,,4
FBgn0015872,FBtr0331387,4111,0,,4
FBgn0015872,FBtr0331389,4111,0,,4
FBgn0015904,FBtr0075908,4112,0,,5
FBgn0015904,FBtr0300551,4112,0,,5
FBgn0015924,FBtr0078087,4113,0,,5
FBgn0015924,FBtr0078088,4113,1,FBtr0331232,5
FBgn0015924,FBtr0331232,4113,1,FBtr0078088|FBtr0331233,5
FBgn0015924,FBtr0331233,4113,1,FBtr0331232,5
FBgn0015925,FBtr0089871,4114,0,,6
FBgn0015925,FBtr0089872,4114,0,,6
FBgn0015926,FBtr0074007,4115,0,,6
FBgn0015926,FBtr0330404,4115,0,,6
FBgn0015929,FBtr0088982,4116,0,,7
FBgn0015929,FBtr0345797,4116,0,,7
FBgn0015949,FBtr0086483,4117,0,,9
FBgn0015949,FBtr0330248,4117,0,,9
FBgn0016034,FBtr0089631,4118,0,,4
FBgn0016034,FBtr0089632,4118,0,,4
FBgn0016034,FBtr0089633,4118,0,,4
FBgn0016038,FBtr0089724,4119,0,,4
FBgn0016038,FBtr0089725,4119,0,,4
FBgn0016038,FBtr0089726,4119,0,,4
FBgn0016038,FBtr0335122,4119,0,,4
FBgn0016038,FBtr0335123,4119,0,,4
FBgn0016041,FBtr0071074,4120,0,,5
FBgn0016041,FBtr0333748,4120,0,,5
FBgn0016047,FBtr0089379,4121,0,,19
FBgn0016047,FBtr0089382,4121,0,,19
FBgn0016047,FBtr0089380,4122,0,,20
FBgn0016047,FBtr0089381,4122,0,,20
FBgn0016053,FBtr0112519,4123,0,,2
FBgn0016053,FBtr0112520,4123,0,,2
FBgn0016054,FBtr0081404,4124,0,,3
FBgn0016054,FBtr0081405,4124,0,,3
FBgn0016054,FBtr0336829,4125,0,,2
FBgn0016054,FBtr0336830,4125,0,,2
FBgn0016061,FBtr0085168,4126,1,FBtr0309179,16
FBgn0016061,FBtr0289998,4126,0,,16
FBgn0016061,FBtr0309180,4126,1,FBtr0309179,17
FBgn0016061,FBtr0309179,4126,1,FBtr0085168|FBtr0309180,16
FBgn0016070,FBtr0076550,4127,0,,4
FBgn0016070,FBtr0290103,4127,0,,4
FBgn0016075,FBtr0079036,4128,0,,9
FBgn0016075,FBtr0333541,4128,0,,9
FBgn0016076,FBtr0079071,4129,0,,3
FBgn0016076,FBtr0300020,4129,0,,3
FBgn0016076,FBtr0346579,4129,0,,3
FBgn0016119,FBtr0084432,4130,0,,3
FBgn0016119,FBtr0305982,4130,0,,3
FBgn0016119,FBtr0333777,4130,0,,3
FBgn0016120,FBtr0083727,4131,0,,2
FBgn0016120,FBtr0083728,4131,0,,2
FBgn0016120,FBtr0346155,4131,0,,2
FBgn0016122,FBtr0079685,4132,0,,4
FBgn0016122,FBtr0333416,4132,0,,4
FBgn0016126,FBtr0089065,4133,0,,9
FBgn0016126,FBtr0089067,4133,1,FBtr0089069,9
FBgn0016126,FBtr0089069,4133,1,FBtr0089067,9
FBgn0016131,FBtr0087103,4134,0,,7
FBgn0016131,FBtr0345340,4134,0,,7
FBgn0016650,FBtr0083509,4135,0,,17
FBgn0016650,FBtr0083510,4135,0,,17
FBgn0016660,FBtr0079076,4136,0,,6
FBgn0016660,FBtr0343225,4136,0,,6
FBgn0016675,FBtr0081201,4137,0,,2
FBgn0016675,FBtr0302360,4137,0,,2
FBgn0016684,FBtr0087463,4138,0,,7
FBgn0016684,FBtr0329884,4138,0,,7
FBgn0016685,FBtr0085552,4139,0,,3
FBgn0016685,FBtr0334701,4139,0,,3
FBgn0016687,FBtr0072343,4140,0,,6
FBgn0016687,FBtr0273253,4140,0,,6
FBgn0016694,FBtr0076776,4141,0,,5
FBgn0016694,FBtr0300499,4141,0,,5
FBgn0016694,FBtr0306535,4141,0,,5
FBgn0016694,FBtr0332081,4141,0,,5
FBgn0016694,FBtr0346536,4141,0,,5
FBgn0016694,FBtr0076777,4142,0,,6
FBgn0016694,FBtr0332082,4142,0,,6
FBgn0016696,FBtr0078247,4143,1,FBtr0304936,3
FBgn0016696,FBtr0078250,4143,1,FBtr0304936,3
FBgn0016696,FBtr0304935,4143,0,,3
FBgn0016696,FBtr0331523,4143,1,FBtr0304936,3
FBgn0016696,FBtr0304936,4143,1,FBtr0331523|FBtr0078250|FBtr0078247,3
FBgn0016697,FBtr0086910,4144,0,,2
FBgn0016697,FBtr0086911,4144,0,,2
FBgn0016701,FBtr0086829,4145,0,,4
FBgn0016701,FBtr0086830,4145,0,,4
FBgn0016726,FBtr0071592,4146,1,FBtr0305669,3
FBgn0016726,FBtr0071593,4146,0,,3
FBgn0016726,FBtr0305669,4146,1,FBtr0071592,3
FBgn0016754,FBtr0112888,4147,0,,9
FBgn0016754,FBtr0112889,4147,1,FBtr0308563|FBtr0335206,9
FBgn0016754,FBtr0308563,4147,1,FBtr0112889|FBtr0330380,9
FBgn0016754,FBtr0330380,4147,1,FBtr0308563|FBtr0335206,9
FBgn0016754,FBtr0335206,4147,1,FBtr0112889|FBtr0330380,9
FBgn0016797,FBtr0075028,4148,0,,3
FBgn0016797,FBtr0112890,4148,0,,3
FBgn0016797,FBtr0330195,4148,0,,3
FBgn0016797,FBtr0332735,4148,0,,3
FBgn0016917,FBtr0089484,4149,0,,8
FBgn0016917,FBtr0100457,4149,0,,8
FBgn0016917,FBtr0089485,4150,0,,9
FBgn0016917,FBtr0334586,4150,0,,9
FBgn0016917,FBtr0089486,4151,0,,9
FBgn0016917,FBtr0089487,4151,0,,9
FBgn0016920,FBtr0304843,4152,0,,16
FBgn0016920,FBtr0343224,4152,0,,16
FBgn0016930,FBtr0089289,4153,0,,11
FBgn0016930,FBtr0089290,4153,0,,11
FBgn0016930,FBtr0100447,4153,0,,11
FBgn0016930,FBtr0100448,4153,0,,11
FBgn0016930,FBtr0329933,4153,0,,11
FBgn0016975,FBtr0302020,4154,0,,9
FBgn0016975,FBtr0302021,4154,0,,9
FBgn0016975,FBtr0344111,4154,0,,9
FBgn0016975,FBtr0344466,4154,0,,9
FBgn0016976,FBtr0301618,4155,0,,9
FBgn0016976,FBtr0301619,4155,0,,9
FBgn0016976,FBtr0344112,4155,0,,9
FBgn0016976,FBtr0344465,4155,0,,9
FBgn0016977,FBtr0078123,4156,0,,10
FBgn0016977,FBtr0332337,4156,0,,10
FBgn0016977,FBtr0306341,4157,0,,13
FBgn0016977,FBtr0332336,4157,0,,13
FBgn0016978,FBtr0079355,4158,0,,2
FBgn0016978,FBtr0331375,4158,0,,2
FBgn0016983,FBtr0076851,4159,0,,9
FBgn0016983,FBtr0301611,4159,0,,9
FBgn0016983,FBtr0331849,4159,0,,9
FBgn0016984,FBtr0071563,4160,0,,2
FBgn0016984,FBtr0342801,4160,0,,2
FBgn0017414,FBtr0088239,4161,0,,2
FBgn0017414,FBtr0331937,4161,0,,2
FBgn0017418,FBtr0089506,4162,0,,8
FBgn0017418,FBtr0089508,4162,0,,8
FBgn0017418,FBtr0306057,4162,0,,8
FBgn0017418,FBtr0332850,4162,0,,8
FBgn0017418,FBtr0332851,4162,0,,8
FBgn0017429,FBtr0076649,4163,0,,4
FBgn0017429,FBtr0330166,4163,0,,4
FBgn0017429,FBtr0333114,4163,0,,4
FBgn0017448,FBtr0085861,4164,0,,8
FBgn0017448,FBtr0303376,4164,0,,8
FBgn0017457,FBtr0078133,4165,0,,2
FBgn0017457,FBtr0333408,4165,0,,2
FBgn0017545,FBtr0089175,4166,0,,2
FBgn0017545,FBtr0089176,4166,0,,2
FBgn0017550,FBtr0078741,4167,0,,8
FBgn0017550,FBtr0078742,4167,0,,8
FBgn0017550,FBtr0345140,4167,0,,8
FBgn0017556,FBtr0072350,4168,0,,3
FBgn0017556,FBtr0343481,4168,0,,3
FBgn0017558,FBtr0088508,4169,0,,5
FBgn0017558,FBtr0306807,4169,0,,5
FBgn0017558,FBtr0112892,4170,0,,6
FBgn0017558,FBtr0333004,4170,0,,6
FBgn0017561,FBtr0073404,4171,0,,7
FBgn0017561,FBtr0073405,4171,0,,7
FBgn0017561,FBtr0346304,4171,0,,7
FBgn0017572,FBtr0075358,4172,0,,1
FBgn0017572,FBtr0331560,4172,0,,1
FBgn0017578,FBtr0075018,4173,0,,5
FBgn0017578,FBtr0310276,4173,0,,5
FBgn0017578,FBtr0345391,4173,0,,5
FBgn0019624,FBtr0082474,4174,0,,1
FBgn0019624,FBtr0334890,4174,0,,1
FBgn0019624,FBtr0347553,4174,0,,1
FBgn0019650,FBtr0089185,4175,0,,9
FBgn0019650,FBtr0339509,4175,0,,9
FBgn0019660,FBtr0073514,4176,1,FBtr0343986|FBtr0343985|FBtr0308846|FBtr0308845,1
FBgn0019660,FBtr0073515,4176,0,,1
FBgn0019660,FBtr0308845,4176,1,FBtr0343986|FBtr0073514|FBtr0343985|FBtr0308846,1
FBgn0019660,FBtr0308846,4176,1,FBtr0073514|FBtr0308845,1
FBgn0019660,FBtr0343985,4176,1,FBtr0073514|FBtr0308845,1
FBgn0019660,FBtr0343986,4176,1,FBtr0073514|FBtr0308845,1
FBgn0019661,FBtr0070634,4177,0,,1
FBgn0019661,FBtr0070635,4177,0,,1
FBgn0019661,FBtr0337066,4177,0,,1
FBgn0019661,FBtr0337067,4177,0,,1
FBgn0019661,FBtr0345714,4177,0,,1
FBgn0019662,FBtr0076846,4178,0,,7
FBgn0019662,FBtr0302045,4178,0,,7
FBgn0019662,FBtr0332729,4178,0,,7
FBgn0019686,FBtr0081328,4179,0,,7
FBgn0019686,FBtr0081329,4179,0,,7
FBgn0019686,FBtr0081330,4179,0,,6
FBgn0019686,FBtr0306234,4179,0,,6
FBgn0019828,FBtr0089741,4180,0,,2
FBgn0019828,FBtr0089742,4180,0,,2
FBgn0019828,FBtr0305962,4180,0,,1
FBgn0019830,FBtr0077731,4181,0,,1
FBgn0019830,FBtr0077734,4181,0,,1
FBgn0019890,FBtr0080561,4182,1,FBtr0343669,6
FBgn0019890,FBtr0080562,4182,0,,6
FBgn0019890,FBtr0343669,4182,1,FBtr0080561,6
FBgn0019952,FBtr0084599,4183,0,,1
FBgn0019952,FBtr0334870,4183,0,,1
FBgn0019957,FBtr0084172,4184,0,,2
FBgn0019957,FBtr0084173,4184,0,,2
FBgn0019957,FBtr0335194,4184,0,,3
FBgn0019960,FBtr0290271,4185,0,,8
FBgn0019960,FBtr0335199,4185,0,,8
FBgn0019968,FBtr0087357,4186,0,,17
FBgn0019968,FBtr0346265,4186,0,,17
FBgn0019968,FBtr0329955,4187,0,,16
FBgn0019968,FBtr0329957,4187,0,,16
FBgn0019985,FBtr0089184,4188,0,,9
FBgn0019985,FBtr0332858,4188,0,,9
FBgn0019990,FBtr0085787,4189,0,,10
FBgn0019990,FBtr0334551,4189,0,,10
FBgn0019990,FBtr0334552,4189,0,,10
FBgn0020235,FBtr0085539,4190,0,,2
FBgn0020235,FBtr0085540,4190,0,,2
FBgn0020235,FBtr0085541,4190,0,,1
FBgn0020236,FBtr0300596,4191,0,,9
FBgn0020236,FBtr0300597,4191,0,,9
FBgn0020236,FBtr0300598,4192,0,,9
FBgn0020236,FBtr0340016,4192,0,,9
FBgn0020238,FBtr0083565,4193,0,,4
FBgn0020238,FBtr0083566,4193,0,,4
FBgn0020238,FBtr0083567,4193,0,,4
FBgn0020238,FBtr0083568,4193,0,,4
FBgn0020255,FBtr0073471,4194,0,,3
FBgn0020255,FBtr0340164,4194,0,,3
FBgn0020255,FBtr0340165,4194,0,,3
FBgn0020257,FBtr0071924,4195,0,,1
FBgn0020257,FBtr0330249,4195,0,,1
FBgn0020257,FBtr0343014,4195,0,,1
FBgn0020261,FBtr0074784,4196,0,,11
FBgn0020261,FBtr0302082,4196,0,,11
FBgn0020269,FBtr0087477,4197,0,,6
FBgn0020269,FBtr0345427,4197,0,,6
FBgn0020272,FBtr0077211,4198,0,,3
FBgn0020272,FBtr0346380,4198,0,,3
FBgn0020278,FBtr0084276,4199,0,,4
FBgn0020278,FBtr0304669,4199,0,,4
FBgn0020279,FBtr0088774,4200,0,,15
FBgn0020279,FBtr0088776,4200,0,,15
FBgn0020279,FBtr0088775,4201,0,,14
FBgn0020279,FBtr0301915,4201,0,,14
FBgn0020279,FBtr0304681,4201,0,,14
FBgn0020279,FBtr0304682,4201,0,,14
FBgn0020279,FBtr0330631,4202,0,,12
FBgn0020279,FBtr0346957,4202,0,,12
FBgn0020280,FBtr0078852,4203,0,,3
FBgn0020280,FBtr0345252,4203,0,,3
FBgn0020306,FBtr0071602,4204,0,,14
FBgn0020306,FBtr0071603,4204,0,,14
FBgn0020309,FBtr0080261,4205,0,,8
FBgn0020309,FBtr0080263,4205,0,,8
FBgn0020371,FBtr0089699,4206,0,,1
FBgn0020371,FBtr0343734,4206,0,,1
FBgn0020372,FBtr0072130,4207,0,,4
FBgn0020372,FBtr0100255,4207,0,,4
FBgn0020372,FBtr0330600,4207,0,,5
FBgn0020378,FBtr0071381,4208,0,,2
FBgn0020378,FBtr0273354,4208,0,,2
FBgn0020378,FBtr0310290,4208,0,,3
FBgn0020378,FBtr0331335,4208,0,,2
FBgn0020379,FBtr0305995,4209,0,,10
FBgn0020379,FBtr0337105,4209,0,,10
FBgn0020379,FBtr0337106,4209,0,,10
FBgn0020379,FBtr0337107,4209,0,,10
FBgn0020379,FBtr0337103,4210,0,,8
FBgn0020379,FBtr0337104,4210,0,,8
FBgn0020381,FBtr0114559,4211,0,,5
FBgn0020381,FBtr0114560,4211,0,,5
FBgn0020381,FBtr0114561,4211,0,,4
FBgn0020381,FBtr0340083,4211,0,,5
FBgn0020385,FBtr0082264,4212,0,,6
FBgn0020385,FBtr0100144,4212,0,,6
FBgn0020385,FBtr0082265,4213,0,,5
FBgn0020385,FBtr0082266,4213,0,,5
FBgn0020386,FBtr0072464,4214,0,,6
FBgn0020386,FBtr0333218,4214,0,,6
FBgn0020386,FBtr0072465,4215,0,,6
FBgn0020386,FBtr0072467,4215,0,,6
FBgn0020389,FBtr0074885,4216,0,,4
FBgn0020389,FBtr0074886,4216,0,,4
FBgn0020389,FBtr0074887,4216,0,,5
FBgn0020389,FBtr0332146,4216,0,,5
FBgn0020412,FBtr0076236,4217,0,,8
FBgn0020412,FBtr0332707,4217,0,,8
FBgn0020414,FBtr0080862,4218,0,,3
FBgn0020414,FBtr0080863,4218,0,,3
FBgn0020414,FBtr0080864,4218,0,,3
FBgn0020414,FBtr0342945,4218,0,,3
FBgn0020415,FBtr0080861,4219,0,,3
FBgn0020415,FBtr0305984,4219,0,,3
FBgn0020440,FBtr0086542,4220,0,,15
FBgn0020440,FBtr0086543,4220,0,,15
FBgn0020440,FBtr0086544,4220,1,FBtr0301883,15
FBgn0020440,FBtr0114605,4220,0,,15
FBgn0020440,FBtr0301882,4220,0,,15
FBgn0020440,FBtr0301883,4220,1,FBtr0086544,15
FBgn0020443,FBtr0080369,4221,0,,7
FBgn0020443,FBtr0333089,4221,0,,7
FBgn0020443,FBtr0344859,4221,0,,7
FBgn0020445,FBtr0089979,4222,0,,9
FBgn0020445,FBtr0339548,4222,0,,9
FBgn0020445,FBtr0339549,4222,0,,9
FBgn0020493,FBtr0083393,4223,0,,8
FBgn0020493,FBtr0100160,4223,0,,8
FBgn0020496,FBtr0082699,4224,0,,6
FBgn0020496,FBtr0082700,4224,0,,6
FBgn0020496,FBtr0334513,4224,0,,6
FBgn0020496,FBtr0100161,4225,0,,8
FBgn0020496,FBtr0334515,4225,0,,8
FBgn0020496,FBtr0334517,4225,0,,8
FBgn0020497,FBtr0079663,4226,0,,7
FBgn0020497,FBtr0346708,4226,0,,7
FBgn0020503,FBtr0290263,4227,0,,8
FBgn0020503,FBtr0339796,4227,0,,8
FBgn0020510,FBtr0082910,4228,0,,6
FBgn0020510,FBtr0307076,4228,0,,6
FBgn0020510,FBtr0337096,4228,0,,6
FBgn0020510,FBtr0337097,4228,0,,6
FBgn0020513,FBtr0073705,4229,0,,5
FBgn0020513,FBtr0333799,4229,0,,5
FBgn0020521,FBtr0072312,4230,0,,8
FBgn0020521,FBtr0301502,4230,0,,8
FBgn0020545,FBtr0078016,4231,0,,3
FBgn0020545,FBtr0334794,4231,0,,3
FBgn0020546,FBtr0083362,4232,0,,3
FBgn0020546,FBtr0083363,4232,0,,3
FBgn0020546,FBtr0345273,4232,0,,3
FBgn0020546,FBtr0345274,4232,0,,2
FBgn0020618,FBtr0079565,4233,0,,3
FBgn0020618,FBtr0331237,4233,0,,3
FBgn0020618,FBtr0331238,4233,0,,3
FBgn0020618,FBtr0345448,4233,0,,3
FBgn0020620,FBtr0087603,4234,0,,7
FBgn0020620,FBtr0330627,4234,0,,7
FBgn0020621,FBtr0088601,4235,0,,10
FBgn0020621,FBtr0339291,4235,0,,10
FBgn0020621,FBtr0088602,4236,0,,11
FBgn0020621,FBtr0339292,4236,0,,11
FBgn0020621,FBtr0339293,4236,0,,11
FBgn0020622,FBtr0331205,4237,0,,3
FBgn0020622,FBtr0331208,4237,0,,3
FBgn0020622,FBtr0331206,4238,0,,1
FBgn0020622,FBtr0331207,4238,0,,1
FBgn0020641,FBtr0076990,4239,0,,2
FBgn0020641,FBtr0333581,4239,0,,2
FBgn0020647,FBtr0084506,4240,0,,11
FBgn0020647,FBtr0084507,4240,0,,11
FBgn0020647,FBtr0084508,4241,0,,10
FBgn0020647,FBtr0339250,4241,0,,10
FBgn0020660,FBtr0113679,4242,0,,2
FBgn0020660,FBtr0113681,4242,0,,2
FBgn0020762,FBtr0077426,4243,0,,7
FBgn0020762,FBtr0077427,4243,0,,7
FBgn0020762,FBtr0112899,4243,0,,7
FBgn0020767,FBtr0087468,4244,0,,6
FBgn0020767,FBtr0329879,4244,0,,6
FBgn0020767,FBtr0329880,4244,0,,6
FBgn0020910,FBtr0082346,4245,0,,6
FBgn0020910,FBtr0302586,4245,0,,6
FBgn0020910,FBtr0336783,4245,0,,6
FBgn0020912,FBtr0089389,4246,0,,5
FBgn0020912,FBtr0089391,4246,0,,5
FBgn0020912,FBtr0330094,4246,0,,5
FBgn0020930,FBtr0087853,4247,0,,4
FBgn0020930,FBtr0339705,4247,0,,4
FBgn0021750,FBtr0083086,4248,0,,1
FBgn0021750,FBtr0334589,4248,0,,1
FBgn0021761,FBtr0089881,4249,1,FBtr0340224,12
FBgn0021761,FBtr0340225,4249,0,,12
FBgn0021761,FBtr0340224,4249,1,FBtr0089881,12
FBgn0021764,FBtr0070130,4250,0,,15
FBgn0021764,FBtr0070132,4250,0,,15
FBgn0021764,FBtr0070133,4250,0,,15
FBgn0021764,FBtr0302259,4250,0,,14
FBgn0021764,FBtr0302260,4250,0,,15
FBgn0021764,FBtr0340196,4250,0,,15
FBgn0021767,FBtr0071244,4251,0,,7
FBgn0021767,FBtr0345983,4251,0,,7
FBgn0021776,FBtr0083847,4252,0,,1
FBgn0021776,FBtr0083848,4252,0,,1
FBgn0021776,FBtr0335243,4252,0,,1
FBgn0021795,FBtr0088153,4253,0,,2
FBgn0021795,FBtr0345952,4253,0,,2
FBgn0021796,FBtr0080422,4254,0,,7
FBgn0021796,FBtr0336615,4254,0,,7
FBgn0021814,FBtr0088825,4255,0,,1
FBgn0021814,FBtr0310370,4255,0,,1
FBgn0021818,FBtr0086962,4256,0,,3
FBgn0021818,FBtr0340214,4256,0,,3
FBgn0021847,FBtr0086000,4257,0,,9
FBgn0021847,FBtr0305967,4257,0,,9
FBgn0021856,FBtr0081482,4258,0,,4
FBgn0021856,FBtr0330677,4258,0,,4
FBgn0021872,FBtr0310044,4259,0,,2
FBgn0021872,FBtr0310045,4259,0,,2
FBgn0021875,FBtr0072253,4260,0,,3
FBgn0021875,FBtr0343432,4260,0,,3
FBgn0021906,FBtr0077915,4261,0,,3
FBgn0021906,FBtr0334842,4261,0,,3
FBgn0021906,FBtr0334843,4261,0,,3
FBgn0021944,FBtr0079352,4262,0,,1
FBgn0021944,FBtr0346584,4262,0,,1
FBgn0021967,FBtr0077520,4263,0,,3
FBgn0021967,FBtr0077521,4263,0,,3
FBgn0021979,FBtr0071958,4264,1,FBtr0343188,5
FBgn0021979,FBtr0071959,4264,1,FBtr0343188,5
FBgn0021979,FBtr0071960,4264,0,,4
FBgn0021979,FBtr0343189,4264,1,FBtr0343188,5
FBgn0021979,FBtr0343188,4264,1,FBtr0071958|FBtr0343189|FBtr0071959,4
FBgn0022023,FBtr0079030,4265,0,,3
FBgn0022023,FBtr0079031,4265,0,,3
FBgn0022029,FBtr0086912,4266,1,FBtr0086915|FBtr0086914,7
FBgn0022029,FBtr0086913,4266,0,,7
FBgn0022029,FBtr0086914,4266,1,FBtr0086915|FBtr0086912,7
FBgn0022029,FBtr0086915,4266,1,FBtr0086912|FBtr0086914,7
FBgn0022153,FBtr0077432,4267,0,,9
FBgn0022153,FBtr0305968,4267,0,,9
FBgn0022153,FBtr0331447,4267,0,,9
FBgn0022238,FBtr0086776,4268,1,FBtr0345357,4
FBgn0022238,FBtr0086777,4268,1,FBtr0345357,4
FBgn0022238,FBtr0086778,4268,0,,4
FBgn0022238,FBtr0345357,4268,1,FBtr0086776|FBtr0086777,4
FBgn0022238,FBtr0086779,4269,0,,4
FBgn0022238,FBtr0305270,4269,0,,4
FBgn0022238,FBtr0300483,4270,0,,3
FBgn0022238,FBtr0300484,4270,0,,3
FBgn0022288,FBtr0086043,4271,0,,1
FBgn0022288,FBtr0335269,4271,0,,1
FBgn0022343,FBtr0072391,4272,0,,4
FBgn0022343,FBtr0072392,4272,0,,4
FBgn0022343,FBtr0339276,4272,0,,4
FBgn0022355,FBtr0074559,4273,0,,5
FBgn0022355,FBtr0346625,4273,0,,5
FBgn0022361,FBtr0089993,4274,0,,9
FBgn0022361,FBtr0089994,4274,0,,9
FBgn0022361,FBtr0310639,4274,0,,9
FBgn0022361,FBtr0310640,4274,0,,9
FBgn0022361,FBtr0089995,4275,0,,9
FBgn0022361,FBtr0089996,4275,0,,9
FBgn0022382,FBtr0088437,4276,0,,10
FBgn0022382,FBtr0088438,4276,0,,10
FBgn0022382,FBtr0112901,4277,0,,10
FBgn0022382,FBtr0112902,4277,0,,10
FBgn0022702,FBtr0072795,4278,0,,5
FBgn0022702,FBtr0334075,4278,0,,5
FBgn0022710,FBtr0074073,4279,0,,5
FBgn0022710,FBtr0100142,4279,0,,5
