gene_id,er_id,ef_id,ef_chr,ef_start,ef_end,ef_strand,ef_exon_ids,ef_transcript_ids,exons_per_ef,transcripts_per_ef,ef_ir_flag,ea_annotation_frequency
gene:WBGene00010444,gene:WBGene00010444:ER14,gene:WBGene00010444:ER14:EF14,IV,11728871,11729275,+,tr_gene:WBGene00010444_1_exon_14,tr_gene:WBGene00010444_1,1,1,0,unique
gene:WBGene00010484,gene:WBGene00010484:ER1,gene:WBGene00010484:ER1:EF1,IV,9707147,9707265,+,tr_gene:WBGene00010484_1_exon_1,tr_gene:WBGene00010484_1,1,1,0,unique
gene:WBGene00010484,gene:WBGene00010484:ER2,gene:WBGene00010484:ER2:EF2,IV,9707524,9707764,+,tr_gene:WBGene00010484_1_exon_2,tr_gene:WBGene00010484_1,1,1,0,unique
gene:WBGene00010556,gene:WBGene00010556:ER1,gene:WBGene00010556:ER1:EF1,IV,10176678,10176824,+,tr_gene:WBGene00010556_1_exon_1,tr_gene:WBGene00010556_1,1,1,0,unique
gene:WBGene00010556,gene:WBGene00010556:ER2,gene:WBGene00010556:ER2:EF2,IV,10176872,10177056,+,tr_gene:WBGene00010556_1_exon_2,tr_gene:WBGene00010556_1,1,1,0,unique
gene:WBGene00010556,gene:WBGene00010556:ER3,gene:WBGene00010556:ER3:EF3,IV,10177099,10177247,+,tr_gene:WBGene00010556_1_exon_3,tr_gene:WBGene00010556_1,1,1,0,unique
gene:WBGene00010556,gene:WBGene00010556:ER4,gene:WBGene00010556:ER4:EF4,IV,10177299,10177916,+,tr_gene:WBGene00010556_1_exon_4,tr_gene:WBGene00010556_1,1,1,0,unique
gene:WBGene00010557,gene:WBGene00010557:ER1,gene:WBGene00010557:ER1:EF1,IV,10177967,10178104,+,tr_gene:WBGene00010557_2_exon_1,tr_gene:WBGene00010557_2,1,1,0,unique
gene:WBGene00010557,gene:WBGene00010557:ER2,gene:WBGene00010557:ER2:EF1,IV,10178147,10178156,+,tr_gene:WBGene00010557_2_exon_2,tr_gene:WBGene00010557_2,1,1,0,unique
gene:WBGene00010557,gene:WBGene00010557:ER2,gene:WBGene00010557:ER2:EF2,IV,10178156,10178268,+,tr_gene:WBGene00010557_1_exon_1|tr_gene:WBGene00010557_2_exon_2,tr_gene:WBGene00010557_1|tr_gene:WBGene00010557_2,2,2,0,constitutive
gene:WBGene00010557,gene:WBGene00010557:ER3,gene:WBGene00010557:ER3:EF1,IV,10178313,10178488,+,tr_gene:WBGene00010557_1_exon_2|tr_gene:WBGene00010557_2_exon_3,tr_gene:WBGene00010557_1|tr_gene:WBGene00010557_2,2,2,0,constitutive
gene:WBGene00010557,gene:WBGene00010557:ER4,gene:WBGene00010557:ER4:EF1,IV,10178542,10178984,+,tr_gene:WBGene00010557_1_exon_3|tr_gene:WBGene00010557_2_exon_4,tr_gene:WBGene00010557_1|tr_gene:WBGene00010557_2,2,2,0,constitutive
gene:WBGene00010557,gene:WBGene00010557:ER5,gene:WBGene00010557:ER5:EF1,IV,10179785,10180301,+,tr_gene:WBGene00010557_1_exon_4|tr_gene:WBGene00010557_2_exon_5,tr_gene:WBGene00010557_1|tr_gene:WBGene00010557_2,2,2,0,constitutive
gene:WBGene00010633,gene:WBGene00010633:ER1,gene:WBGene00010633:ER1:EF1,IV,9844013,9844344,+,tr_gene:WBGene00010633_1_exon_1,tr_gene:WBGene00010633_1,1,1,0,unique
gene:WBGene00010637,gene:WBGene00010637:ER1,gene:WBGene00010637:ER1:EF1,IV,9856011,9856144,+,tr_gene:WBGene00010637_1_exon_1,tr_gene:WBGene00010637_1,1,1,0,unique
gene:WBGene00010637,gene:WBGene00010637:ER2,gene:WBGene00010637:ER2:EF2,IV,9856192,9856389,+,tr_gene:WBGene00010637_1_exon_2,tr_gene:WBGene00010637_1,1,1,0,unique
gene:WBGene00010637,gene:WBGene00010637:ER3,gene:WBGene00010637:ER3:EF3,IV,9857165,9857437,+,tr_gene:WBGene00010637_1_exon_3,tr_gene:WBGene00010637_1,1,1,0,unique
gene:WBGene00010637,gene:WBGene00010637:ER4,gene:WBGene00010637:ER4:EF4,IV,9857483,9857734,+,tr_gene:WBGene00010637_1_exon_4,tr_gene:WBGene00010637_1,1,1,0,unique
gene:WBGene00010637,gene:WBGene00010637:ER5,gene:WBGene00010637:ER5:EF5,IV,9857777,9858067,+,tr_gene:WBGene00010637_1_exon_5,tr_gene:WBGene00010637_1,1,1,0,unique
gene:WBGene00010638,gene:WBGene00010638:ER1,gene:WBGene00010638:ER1:EF1,IV,9862220,9862448,+,tr_gene:WBGene00010638_1_exon_1,tr_gene:WBGene00010638_1,1,1,0,unique
gene:WBGene00010638,gene:WBGene00010638:ER2,gene:WBGene00010638:ER2:EF2,IV,9862562,9862671,+,tr_gene:WBGene00010638_1_exon_2,tr_gene:WBGene00010638_1,1,1,0,unique
gene:WBGene00010638,gene:WBGene00010638:ER3,gene:WBGene00010638:ER3:EF3,IV,9862723,9863217,+,tr_gene:WBGene00010638_1_exon_3,tr_gene:WBGene00010638_1,1,1,0,unique
gene:WBGene00010638,gene:WBGene00010638:ER4,gene:WBGene00010638:ER4:EF4,IV,9863266,9863590,+,tr_gene:WBGene00010638_1_exon_4,tr_gene:WBGene00010638_1,1,1,0,unique
gene:WBGene00010638,gene:WBGene00010638:ER5,gene:WBGene00010638:ER5:EF5,IV,9863875,9864076,+,tr_gene:WBGene00010638_1_exon_5,tr_gene:WBGene00010638_1,1,1,0,unique
gene:WBGene00010640,gene:WBGene00010640:ER1,gene:WBGene00010640:ER1:EF1,IV,9864178,9864275,+,tr_gene:WBGene00010640_1_exon_1,tr_gene:WBGene00010640_1,1,1,0,unique
gene:WBGene00010640,gene:WBGene00010640:ER2,gene:WBGene00010640:ER2:EF2,IV,9864323,9864954,+,tr_gene:WBGene00010640_1_exon_2,tr_gene:WBGene00010640_1,1,1,0,unique
gene:WBGene00010646,gene:WBGene00010646:ER1,gene:WBGene00010646:ER1:EF1,IV,10656873,10657030,+,tr_gene:WBGene00010646_1_exon_1,tr_gene:WBGene00010646_1,1,1,0,unique
gene:WBGene00010646,gene:WBGene00010646:ER2,gene:WBGene00010646:ER2:EF2,IV,10657074,10657161,+,tr_gene:WBGene00010646_1_exon_2,tr_gene:WBGene00010646_1,1,1,0,unique
gene:WBGene00010646,gene:WBGene00010646:ER3,gene:WBGene00010646:ER3:EF3,IV,10657331,10657440,+,tr_gene:WBGene00010646_1_exon_3,tr_gene:WBGene00010646_1,1,1,0,unique
gene:WBGene00010646,gene:WBGene00010646:ER4,gene:WBGene00010646:ER4:EF4,IV,10658913,10659273,+,tr_gene:WBGene00010646_1_exon_4,tr_gene:WBGene00010646_1,1,1,0,unique
gene:WBGene00010646,gene:WBGene00010646:ER5,gene:WBGene00010646:ER5:EF5,IV,10659443,10659633,+,tr_gene:WBGene00010646_1_exon_5,tr_gene:WBGene00010646_1,1,1,0,unique
gene:WBGene00010646,gene:WBGene00010646:ER6,gene:WBGene00010646:ER6:EF6,IV,10659679,10659865,+,tr_gene:WBGene00010646_1_exon_6,tr_gene:WBGene00010646_1,1,1,0,unique
gene:WBGene00010646,gene:WBGene00010646:ER7,gene:WBGene00010646:ER7:EF7,IV,10659967,10660060,+,tr_gene:WBGene00010646_1_exon_7,tr_gene:WBGene00010646_1,1,1,0,unique
gene:WBGene00010646,gene:WBGene00010646:ER8,gene:WBGene00010646:ER8:EF8,IV,10660113,10660230,+,tr_gene:WBGene00010646_1_exon_8,tr_gene:WBGene00010646_1,1,1,0,unique
gene:WBGene00010646,gene:WBGene00010646:ER9,gene:WBGene00010646:ER9:EF9,IV,10660507,10660774,+,tr_gene:WBGene00010646_1_exon_9,tr_gene:WBGene00010646_1,1,1,0,unique
gene:WBGene00010648,gene:WBGene00010648:ER1,gene:WBGene00010648:ER1:EF1,IV,10684431,10684652,-,tr_gene:WBGene00010648_1_exon_1,tr_gene:WBGene00010648_1,1,1,0,unique
gene:WBGene00010648,gene:WBGene00010648:ER2,gene:WBGene00010648:ER2:EF2,IV,10684718,10684859,-,tr_gene:WBGene00010648_1_exon_2,tr_gene:WBGene00010648_1,1,1,0,unique
gene:WBGene00010648,gene:WBGene00010648:ER3,gene:WBGene00010648:ER3:EF3,IV,10684906,10685125,-,tr_gene:WBGene00010648_1_exon_3,tr_gene:WBGene00010648_1,1,1,0,unique
gene:WBGene00010648,gene:WBGene00010648:ER4,gene:WBGene00010648:ER4:EF4,IV,10685178,10685282,-,tr_gene:WBGene00010648_1_exon_4,tr_gene:WBGene00010648_1,1,1,0,unique
gene:WBGene00010648,gene:WBGene00010648:ER5,gene:WBGene00010648:ER5:EF5,IV,10685583,10685716,-,tr_gene:WBGene00010648_1_exon_5,tr_gene:WBGene00010648_1,1,1,0,unique
gene:WBGene00010648,gene:WBGene00010648:ER6,gene:WBGene00010648:ER6:EF6,IV,10685768,10685894,-,tr_gene:WBGene00010648_1_exon_6,tr_gene:WBGene00010648_1,1,1,0,unique
gene:WBGene00010649,gene:WBGene00010649:ER1,gene:WBGene00010649:ER1:EF1,IV,10664411,10664501,+,tr_gene:WBGene00010649_1_exon_1,tr_gene:WBGene00010649_1,1,1,0,unique
gene:WBGene00010649,gene:WBGene00010649:ER2,gene:WBGene00010649:ER2:EF2,IV,10664553,10664664,+,tr_gene:WBGene00010649_1_exon_2,tr_gene:WBGene00010649_1,1,1,0,unique
gene:WBGene00010649,gene:WBGene00010649:ER3,gene:WBGene00010649:ER3:EF3,IV,10664708,10664915,+,tr_gene:WBGene00010649_1_exon_3,tr_gene:WBGene00010649_1,1,1,0,unique
gene:WBGene00010649,gene:WBGene00010649:ER4,gene:WBGene00010649:ER4:EF4,IV,10664963,10665086,+,tr_gene:WBGene00010649_1_exon_4,tr_gene:WBGene00010649_1,1,1,0,unique
gene:WBGene00010649,gene:WBGene00010649:ER5,gene:WBGene00010649:ER5:EF5,IV,10665133,10665274,+,tr_gene:WBGene00010649_1_exon_5,tr_gene:WBGene00010649_1,1,1,0,unique
gene:WBGene00010649,gene:WBGene00010649:ER6,gene:WBGene00010649:ER6:EF6,IV,10665322,10665467,+,tr_gene:WBGene00010649_1_exon_6,tr_gene:WBGene00010649_1,1,1,0,unique
gene:WBGene00010649,gene:WBGene00010649:ER7,gene:WBGene00010649:ER7:EF7,IV,10665543,10665685,+,tr_gene:WBGene00010649_1_exon_7,tr_gene:WBGene00010649_1,1,1,0,unique
gene:WBGene00010657,gene:WBGene00010657:ER1,gene:WBGene00010657:ER1:EF1,IV,12903960,12904236,-,tr_gene:WBGene00010657_1_exon_1,tr_gene:WBGene00010657_1,1,1,0,unique
gene:WBGene00010657,gene:WBGene00010657:ER2,gene:WBGene00010657:ER2:EF2,IV,12904292,12904420,-,tr_gene:WBGene00010657_1_exon_2,tr_gene:WBGene00010657_1,1,1,0,unique
gene:WBGene00010657,gene:WBGene00010657:ER3,gene:WBGene00010657:ER3:EF3,IV,12904578,12904798,-,tr_gene:WBGene00010657_1_exon_3,tr_gene:WBGene00010657_1,1,1,0,unique
gene:WBGene00010657,gene:WBGene00010657:ER4,gene:WBGene00010657:ER4:EF4,IV,12904846,12904956,-,tr_gene:WBGene00010657_1_exon_4,tr_gene:WBGene00010657_1,1,1,0,unique
gene:WBGene00010657,gene:WBGene00010657:ER5,gene:WBGene00010657:ER5:EF5,IV,12905305,12905367,-,tr_gene:WBGene00010657_1_exon_5,tr_gene:WBGene00010657_1,1,1,0,unique
gene:WBGene00010657,gene:WBGene00010657:ER6,gene:WBGene00010657:ER6:EF6,IV,12905414,12905563,-,tr_gene:WBGene00010657_1_exon_6,tr_gene:WBGene00010657_1,1,1,0,unique
gene:WBGene00010657,gene:WBGene00010657:ER7,gene:WBGene00010657:ER7:EF7,IV,12905621,12905951,-,tr_gene:WBGene00010657_1_exon_7,tr_gene:WBGene00010657_1,1,1,0,unique
gene:WBGene00010657,gene:WBGene00010657:ER8,gene:WBGene00010657:ER8:EF8,IV,12905994,12906107,-,tr_gene:WBGene00010657_1_exon_8,tr_gene:WBGene00010657_1,1,1,0,unique
gene:WBGene00010657,gene:WBGene00010657:ER9,gene:WBGene00010657:ER9:EF9,IV,12906307,12906659,-,tr_gene:WBGene00010657_1_exon_9,tr_gene:WBGene00010657_1,1,1,0,unique
gene:WBGene00010659,gene:WBGene00010659:ER1,gene:WBGene00010659:ER1:EF1,IV,12910646,12910797,-,tr_gene:WBGene00010659_1_exon_1,tr_gene:WBGene00010659_1,1,1,0,unique
gene:WBGene00010659,gene:WBGene00010659:ER2,gene:WBGene00010659:ER2:EF2,IV,12910859,12911014,-,tr_gene:WBGene00010659_1_exon_2,tr_gene:WBGene00010659_1,1,1,0,unique
gene:WBGene00010659,gene:WBGene00010659:ER3,gene:WBGene00010659:ER3:EF3,IV,12911066,12911381,-,tr_gene:WBGene00010659_1_exon_3,tr_gene:WBGene00010659_1,1,1,0,unique
gene:WBGene00010659,gene:WBGene00010659:ER4,gene:WBGene00010659:ER4:EF4,IV,12911636,12911749,-,tr_gene:WBGene00010659_1_exon_4,tr_gene:WBGene00010659_1,1,1,0,unique
gene:WBGene00010659,gene:WBGene00010659:ER5,gene:WBGene00010659:ER5:EF5,IV,12911795,12912145,-,tr_gene:WBGene00010659_1_exon_5,tr_gene:WBGene00010659_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER1,gene:WBGene00010660:ER1:EF1,IV,12887101,12887341,-,tr_gene:WBGene00010660_1_exon_1,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER2,gene:WBGene00010660:ER2:EF2,IV,12887388,12887531,-,tr_gene:WBGene00010660_1_exon_2,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER3,gene:WBGene00010660:ER3:EF3,IV,12887779,12887987,-,tr_gene:WBGene00010660_1_exon_3,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER4,gene:WBGene00010660:ER4:EF4,IV,12888033,12888143,-,tr_gene:WBGene00010660_1_exon_4,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER5,gene:WBGene00010660:ER5:EF5,IV,12888228,12888439,-,tr_gene:WBGene00010660_1_exon_5,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER6,gene:WBGene00010660:ER6:EF6,IV,12888488,12888610,-,tr_gene:WBGene00010660_1_exon_6,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER7,gene:WBGene00010660:ER7:EF7,IV,12888667,12888887,-,tr_gene:WBGene00010660_1_exon_7,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER8,gene:WBGene00010660:ER8:EF8,IV,12889509,12889619,-,tr_gene:WBGene00010660_1_exon_8,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER9,gene:WBGene00010660:ER9:EF9,IV,12889679,12889780,-,tr_gene:WBGene00010660_1_exon_9,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER10,gene:WBGene00010660:ER10:EF10,IV,12889823,12889948,-,tr_gene:WBGene00010660_1_exon_10,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010660,gene:WBGene00010660:ER11,gene:WBGene00010660:ER11:EF11,IV,12890424,12890508,-,tr_gene:WBGene00010660_1_exon_11,tr_gene:WBGene00010660_1,1,1,0,unique
gene:WBGene00010666,gene:WBGene00010666:ER1,gene:WBGene00010666:ER1:EF1,IV,12055785,12056169,-,tr_gene:WBGene00010666_1_exon_1,tr_gene:WBGene00010666_1,1,1,0,unique
gene:WBGene00010666,gene:WBGene00010666:ER2,gene:WBGene00010666:ER2:EF2,IV,12056217,12056316,-,tr_gene:WBGene00010666_1_exon_2,tr_gene:WBGene00010666_1,1,1,0,unique
gene:WBGene00010666,gene:WBGene00010666:ER3,gene:WBGene00010666:ER3:EF3,IV,12056363,12056468,-,tr_gene:WBGene00010666_1_exon_3,tr_gene:WBGene00010666_1,1,1,0,unique
gene:WBGene00010666,gene:WBGene00010666:ER4,gene:WBGene00010666:ER4:EF4,IV,12056519,12056656,-,tr_gene:WBGene00010666_1_exon_4,tr_gene:WBGene00010666_1,1,1,0,unique
gene:WBGene00010667,gene:WBGene00010667:ER1,gene:WBGene00010667:ER1:EF1,IV,12057739,12057820,+,tr_gene:WBGene00010667_1_exon_1,tr_gene:WBGene00010667_1,1,1,0,unique
gene:WBGene00010667,gene:WBGene00010667:ER2,gene:WBGene00010667:ER2:EF2,IV,12057893,12058012,+,tr_gene:WBGene00010667_1_exon_2,tr_gene:WBGene00010667_1,1,1,0,unique
gene:WBGene00010667,gene:WBGene00010667:ER3,gene:WBGene00010667:ER3:EF3,IV,12058235,12058371,+,tr_gene:WBGene00010667_1_exon_3,tr_gene:WBGene00010667_1,1,1,0,unique
gene:WBGene00010667,gene:WBGene00010667:ER4,gene:WBGene00010667:ER4:EF4,IV,12059056,12059436,+,tr_gene:WBGene00010667_1_exon_4,tr_gene:WBGene00010667_1,1,1,0,unique
gene:WBGene00010667,gene:WBGene00010667:ER5,gene:WBGene00010667:ER5:EF5,IV,12059499,12059636,+,tr_gene:WBGene00010667_1_exon_5,tr_gene:WBGene00010667_1,1,1,0,unique
gene:WBGene00010667,gene:WBGene00010667:ER6,gene:WBGene00010667:ER6:EF6,IV,12059786,12059951,+,tr_gene:WBGene00010667_1_exon_6,tr_gene:WBGene00010667_1,1,1,0,unique
gene:WBGene00010670,gene:WBGene00010670:ER1,gene:WBGene00010670:ER1:EF1,IV,12077106,12077582,-,tr_gene:WBGene00010670_1_exon_1,tr_gene:WBGene00010670_1,1,1,0,unique
gene:WBGene00010670,gene:WBGene00010670:ER2,gene:WBGene00010670:ER2:EF2,IV,12077649,12077949,-,tr_gene:WBGene00010670_1_exon_2,tr_gene:WBGene00010670_1,1,1,0,unique
gene:WBGene00010670,gene:WBGene00010670:ER3,gene:WBGene00010670:ER3:EF3,IV,12077998,12078162,-,tr_gene:WBGene00010670_1_exon_3,tr_gene:WBGene00010670_1,1,1,0,unique
gene:WBGene00010671,gene:WBGene00010671:ER1,gene:WBGene00010671:ER1:EF1,IV,12563774,12564292,-,tr_gene:WBGene00010671_1_exon_1,tr_gene:WBGene00010671_1,1,1,0,unique
gene:WBGene00010671,gene:WBGene00010671:ER2,gene:WBGene00010671:ER2:EF2,IV,12564352,12564475,-,tr_gene:WBGene00010671_1_exon_2,tr_gene:WBGene00010671_1,1,1,0,unique
gene:WBGene00010671,gene:WBGene00010671:ER3,gene:WBGene00010671:ER3:EF3,IV,12564556,12564702,-,tr_gene:WBGene00010671_1_exon_3,tr_gene:WBGene00010671_1,1,1,0,unique
gene:WBGene00010671,gene:WBGene00010671:ER4,gene:WBGene00010671:ER4:EF4,IV,12565146,12565573,-,tr_gene:WBGene00010671_1_exon_4,tr_gene:WBGene00010671_1,1,1,0,unique
gene:WBGene00010671,gene:WBGene00010671:ER5,gene:WBGene00010671:ER5:EF5,IV,12565620,12565800,-,tr_gene:WBGene00010671_1_exon_5,tr_gene:WBGene00010671_1,1,1,0,unique
gene:WBGene00010671,gene:WBGene00010671:ER6,gene:WBGene00010671:ER6:EF6,IV,12565855,12566428,-,tr_gene:WBGene00010671_1_exon_6,tr_gene:WBGene00010671_1,1,1,0,unique
gene:WBGene00010671,gene:WBGene00010671:ER7,gene:WBGene00010671:ER7:EF7,IV,12566910,12567077,-,tr_gene:WBGene00010671_1_exon_7,tr_gene:WBGene00010671_1,1,1,0,unique
gene:WBGene00010671,gene:WBGene00010671:ER8,gene:WBGene00010671:ER8:EF8,IV,12567131,12567226,-,tr_gene:WBGene00010671_1_exon_8,tr_gene:WBGene00010671_1,1,1,0,unique
gene:WBGene00010675,gene:WBGene00010675:ER1,gene:WBGene00010675:ER1:EF1,IV,12585191,12585359,-,tr_gene:WBGene00010675_1_exon_1,tr_gene:WBGene00010675_1,1,1,0,unique
gene:WBGene00010675,gene:WBGene00010675:ER2,gene:WBGene00010675:ER2:EF2,IV,12585401,12585569,-,tr_gene:WBGene00010675_1_exon_2,tr_gene:WBGene00010675_1,1,1,0,unique
gene:WBGene00010675,gene:WBGene00010675:ER3,gene:WBGene00010675:ER3:EF3,IV,12585615,12585685,-,tr_gene:WBGene00010675_1_exon_3,tr_gene:WBGene00010675_1,1,1,0,unique
gene:WBGene00010675,gene:WBGene00010675:ER4,gene:WBGene00010675:ER4:EF4,IV,12585727,12585801,-,tr_gene:WBGene00010675_1_exon_4,tr_gene:WBGene00010675_1,1,1,0,unique
gene:WBGene00010675,gene:WBGene00010675:ER5,gene:WBGene00010675:ER5:EF5,IV,12585984,12586216,-,tr_gene:WBGene00010675_1_exon_5,tr_gene:WBGene00010675_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER1,gene:WBGene00010676:ER1:EF1,IV,10122497,10122937,-,tr_gene:WBGene00010676_1_exon_1,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER2,gene:WBGene00010676:ER2:EF2,IV,10123386,10123602,-,tr_gene:WBGene00010676_1_exon_2,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER3,gene:WBGene00010676:ER3:EF3,IV,10123650,10123914,-,tr_gene:WBGene00010676_1_exon_3,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER4,gene:WBGene00010676:ER4:EF4,IV,10123968,10124232,-,tr_gene:WBGene00010676_1_exon_4,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER5,gene:WBGene00010676:ER5:EF5,IV,10124279,10124532,-,tr_gene:WBGene00010676_1_exon_5,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER6,gene:WBGene00010676:ER6:EF6,IV,10125107,10125565,-,tr_gene:WBGene00010676_1_exon_6,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER7,gene:WBGene00010676:ER7:EF7,IV,10125610,10125779,-,tr_gene:WBGene00010676_1_exon_7,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER8,gene:WBGene00010676:ER8:EF8,IV,10125822,10126025,-,tr_gene:WBGene00010676_1_exon_8,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER9,gene:WBGene00010676:ER9:EF9,IV,10126071,10126310,-,tr_gene:WBGene00010676_1_exon_9,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER10,gene:WBGene00010676:ER10:EF10,IV,10126352,10126519,-,tr_gene:WBGene00010676_1_exon_10,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010676,gene:WBGene00010676:ER11,gene:WBGene00010676:ER11:EF11,IV,10126573,10126644,-,tr_gene:WBGene00010676_1_exon_11,tr_gene:WBGene00010676_1,1,1,0,unique
gene:WBGene00010677,gene:WBGene00010677:ER1,gene:WBGene00010677:ER1:EF1,IV,10126748,10127594,-,tr_gene:WBGene00010677_1_exon_1,tr_gene:WBGene00010677_1,1,1,0,unique
gene:WBGene00010677,gene:WBGene00010677:ER2,gene:WBGene00010677:ER2:EF2,IV,10127641,10127884,-,tr_gene:WBGene00010677_1_exon_2,tr_gene:WBGene00010677_1,1,1,0,unique
gene:WBGene00010677,gene:WBGene00010677:ER3,gene:WBGene00010677:ER3:EF3,IV,10127939,10128468,-,tr_gene:WBGene00010677_1_exon_3,tr_gene:WBGene00010677_1,1,1,0,unique
gene:WBGene00010677,gene:WBGene00010677:ER4,gene:WBGene00010677:ER4:EF4,IV,10128512,10128575,-,tr_gene:WBGene00010677_1_exon_4,tr_gene:WBGene00010677_1,1,1,0,unique
gene:WBGene00010677,gene:WBGene00010677:ER5,gene:WBGene00010677:ER5:EF5,IV,10128627,10128752,-,tr_gene:WBGene00010677_1_exon_5,tr_gene:WBGene00010677_1,1,1,0,unique
gene:WBGene00010677,gene:WBGene00010677:ER6,gene:WBGene00010677:ER6:EF6,IV,10128842,10128956,-,tr_gene:WBGene00010677_1_exon_6,tr_gene:WBGene00010677_1,1,1,0,unique
gene:WBGene00010678,gene:WBGene00010678:ER1,gene:WBGene00010678:ER1:EF1,IV,10129256,10129447,+,tr_gene:WBGene00010678_1_exon_1,tr_gene:WBGene00010678_1,1,1,0,unique
gene:WBGene00010678,gene:WBGene00010678:ER2,gene:WBGene00010678:ER2:EF2,IV,10129499,10129604,+,tr_gene:WBGene00010678_1_exon_2,tr_gene:WBGene00010678_1,1,1,0,unique
gene:WBGene00010678,gene:WBGene00010678:ER3,gene:WBGene00010678:ER3:EF3,IV,10129698,10129933,+,tr_gene:WBGene00010678_1_exon_3,tr_gene:WBGene00010678_1,1,1,0,unique
gene:WBGene00010678,gene:WBGene00010678:ER4,gene:WBGene00010678:ER4:EF4,IV,10129979,10130244,+,tr_gene:WBGene00010678_1_exon_4,tr_gene:WBGene00010678_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER1,gene:WBGene00010709:ER1:EF1,IV,13422499,13422610,+,tr_gene:WBGene00010709_1_exon_1,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER2,gene:WBGene00010709:ER2:EF2,IV,13423364,13423462,+,tr_gene:WBGene00010709_1_exon_2,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER3,gene:WBGene00010709:ER3:EF3,IV,13423511,13423697,+,tr_gene:WBGene00010709_1_exon_3,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER4,gene:WBGene00010709:ER4:EF4,IV,13424612,13424754,+,tr_gene:WBGene00010709_1_exon_4,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER5,gene:WBGene00010709:ER5:EF5,IV,13424801,13424895,+,tr_gene:WBGene00010709_1_exon_5,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER6,gene:WBGene00010709:ER6:EF6,IV,13425770,13425957,+,tr_gene:WBGene00010709_1_exon_6,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER7,gene:WBGene00010709:ER7:EF7,IV,13426262,13426451,+,tr_gene:WBGene00010709_1_exon_7,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER8,gene:WBGene00010709:ER8:EF8,IV,13427317,13427508,+,tr_gene:WBGene00010709_1_exon_8,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER9,gene:WBGene00010709:ER9:EF9,IV,13428152,13428483,+,tr_gene:WBGene00010709_1_exon_9,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010709,gene:WBGene00010709:ER10,gene:WBGene00010709:ER10:EF10,IV,13429159,13429379,+,tr_gene:WBGene00010709_1_exon_10,tr_gene:WBGene00010709_1,1,1,0,unique
gene:WBGene00010713,gene:WBGene00010713:ER1,gene:WBGene00010713:ER1:EF1,IV,13445375,13446175,-,tr_gene:WBGene00010713_1_exon_1,tr_gene:WBGene00010713_1,1,1,0,unique
gene:WBGene00010713,gene:WBGene00010713:ER2,gene:WBGene00010713:ER2:EF2,IV,13446724,13446868,-,tr_gene:WBGene00010713_1_exon_2,tr_gene:WBGene00010713_1,1,1,0,unique
