gene_id,ujc_id,num_xscripts,junction_string
FBgn0040212,tr_FBtr0084897,2,3R:25486936:25486995:-|3R:25488271:25488524:-|3R:25489103:25490597:-
FBgn0040212,tr_FBtr0330374,1,3R:25486936:25486995:-|3R:25488271:25488524:-|3R:25489103:25490202:-
FBgn0040227,tr_FBtr0089622,1,3R:23680389:23680512:+|3R:23681147:23681217:+|3R:23681509:23681586:+
FBgn0040228,tr_FBtr0080693,1,2L:15005872:15005961:+|2L:15006260:15006318:+
FBgn0040230,tr_FBtr0075505,1,3L:15827096:15827946:+|3L:15828051:15828319:+|3L:15829037:15829186:+|3L:15829877:15830016:+|3L:15830205:15830271:+
FBgn0040230,tr_FBtr0332133,1,3L:15827096:15827946:+|3L:15828051:15828319:+|3L:15829037:15829186:+|3L:15829877:15830016:+|3L:15830205:15830271:+|3L:15830458:15830579:+
FBgn0040232,tr_FBtr0332202,1,2L:11261454:11261511:-|2L:11262004:11262063:-|2L:11262180:11262244:-|2L:11262429:11262486:-|2L:11262560:11262617:-|2L:11262751:11262819:-|2L:11266557:11266882:-|2L:11267046:11267151:-|2L:11268052:11268106:-|2L:11268452:11268510:-|2L:11268632:11268708:-
FBgn0040232,tr_FBtr0332203,1,2L:11261454:11261511:-|2L:11262004:11262063:-|2L:11262180:11262244:-|2L:11262429:11262486:-|2L:11262560:11262617:-|2L:11262751:11262819:-|2L:11266557:11267151:-|2L:11268052:11268106:-|2L:11268452:11268510:-|2L:11268632:11268708:-
FBgn0040232,tr_FBtr0332204,1,2L:11261454:11261511:-|2L:11262004:11262063:-|2L:11262180:11262244:-|2L:11262420:11262486:-|2L:11262560:11262617:-|2L:11262751:11262819:-|2L:11266557:11266882:-|2L:11267046:11267151:-|2L:11268052:11268106:-|2L:11268452:11268510:-|2L:11268632:11268708:-
FBgn0040232,tr_FBtr0332205,1,2L:11261448:11261511:-|2L:11262004:11262063:-|2L:11262180:11262244:-|2L:11262429:11262486:-|2L:11262560:11262617:-|2L:11262751:11262819:-|2L:11266557:11267151:-|2L:11268052:11268106:-|2L:11268452:11268510:-|2L:11268632:11268708:-
FBgn0040233,tr_FBtr0091678,1,2L:11270042:11270118:+|2L:11270240:11270298:+|2L:11270644:11270698:+|2L:11271533:11272685:+|2L:11276075:11276137:+|2L:11276337:11276399:+|2L:11276548:11276605:+|2L:11276856:11276921:+|2L:11277196:11277255:+|2L:11277375:11277441:+
FBgn0040233,tr_FBtr0344017,1,2L:11272291:11272685:+|2L:11276075:11276137:+|2L:11276337:11276399:+|2L:11276548:11276605:+|2L:11276856:11276921:+|2L:11277196:11277255:+|2L:11277375:11277441:+
FBgn0040233,tr_FBtr0344016,1,2L:11272291:11272497:+|2L:11272618:11272685:+|2L:11276075:11276137:+|2L:11276337:11276399:+|2L:11276548:11276605:+|2L:11276856:11276921:+|2L:11277196:11277255:+|2L:11277375:11277441:+
FBgn0040234,tr_FBtr0071321,1,X:9319684:9320085:+|X:9320512:9320587:+|X:9320907:9320967:+|X:9321538:9321603:+|X:9323714:9323768:+|X:9324202:9324260:+
FBgn0040234,tr_FBtr0334929,1,X:9319684:9319817:+|X:9319867:9320085:+|X:9320512:9320587:+|X:9320907:9320967:+|X:9321538:9321603:+|X:9323714:9323768:+|X:9324202:9324260:+
FBgn0040235,tr_FBtr0071324,1,X:9318928:9318992:-
FBgn0040236,tr_FBtr0071326,2,X:9276267:9276329:-|X:9276431:9276494:-|X:9277384:9277449:-|X:9277652:9277715:-|X:9278189:9278252:-|X:9278897:9278956:-|X:9281387:9281451:-|X:9281628:9282793:-
FBgn0040237,tr_FBtr0083276,1,3R:16261926:16261991:-|3R:16262189:16262262:-|3R:16263086:16263147:-|3R:16263621:16263730:-
FBgn0040237,tr_FBtr0305998,1,3R:16261926:16261991:-|3R:16262189:16262262:-|3R:16263086:16263147:-|3R:16263621:16263730:-|3R:16264016:16264070:-
FBgn0040238,tr_FBtr0114590,1,3R:10162310:10163199:-|3R:10163856:10164575:-|3R:10164961:10165019:-|3R:10165775:10166124:-|3R:10166234:10167249:-|3R:10167461:10170192:-
FBgn0040238,tr_FBtr0082183,1,3R:10162310:10163199:-|3R:10163856:10164719:-|3R:10164961:10165019:-|3R:10165775:10166124:-|3R:10166234:10167249:-|3R:10167461:10170192:-
FBgn0040238,tr_FBtr0306023,1,3R:10162310:10163033:-|3R:10163077:10163199:-|3R:10163856:10164575:-|3R:10164961:10165019:-|3R:10165775:10166124:-|3R:10166234:10167249:-|3R:10167461:10170192:-
FBgn0040238,tr_FBtr0337020,1,3R:10162310:10163033:-|3R:10163077:10163199:-|3R:10163856:10164719:-|3R:10164961:10165019:-|3R:10165775:10166124:-|3R:10166234:10167249:-|3R:10167461:10170192:-
FBgn0040239,tr_FBtr0077084,1,3L:5565371:5565527:+
FBgn0040250,tr_FBtr0082373,1,3R:11174908:11175140:-
FBgn0040251,tr_FBtr0082378,2,3R:11153030:11153234:-|3R:11153493:11153559:-
FBgn0040252,tr_FBtr0082340,2,3R:11175833:11176184:+
FBgn0040253,tr_FBtr0308027,1,3R:11165765:11165834:-
FBgn0040255,tr_FBtr0082376,1,3R:11167644:11167711:-
FBgn0040256,tr_FBtr0113321,1,3R:11128006:11128068:-
FBgn0040257,tr_FBtr0082337,1,3R:11154898:11155192:+
FBgn0040259,tr_FBtr0082338,1,3R:11157493:11158078:+|3R:11158337:11158407:+
FBgn0040260,tr_FBtr0080911,1,2L:16799133:16799681:+|2L:16800520:16800600:+
FBgn0040260,tr_FBtr0080912,1,2L:16799133:16799661:+|2L:16800520:16800600:+
FBgn0040260,tr_FBtr0344850,1,2L:16800520:16800600:+
FBgn0040261,tr_FBtr0080910,1,2L:16797292:16797352:+
FBgn0040262,tr_FBtr0080909,2,monoexon_16794211_16796009
FBgn0040268,tr_FBtr0081246,1,2L:19498393:19498460:+|2L:19499093:19499146:+|2L:19499607:19499666:+
FBgn0040271,tr_FBtr0083273,1,3R:16311292:16311361:-|3R:16311463:16311527:-|3R:16311724:16311801:-|3R:16312111:16312173:-|3R:16313035:16313106:-|3R:16313769:16313824:-|3R:16314150:16314365:-|3R:16315246:16330920:-|3R:16330956:16337845:-
FBgn0040271,tr_FBtr0334699,1,3R:16311292:16311361:-|3R:16311463:16311527:-|3R:16311724:16311801:-|3R:16312111:16312173:-|3R:16313035:16313106:-|3R:16313769:16313824:-|3R:16314150:16314365:-|3R:16315246:16321963:-|3R:16322169:16330920:-|3R:16330956:16337845:-
FBgn0040271,tr_FBtr0334700,1,3R:16311292:16311361:-|3R:16311463:16311527:-|3R:16311724:16311801:-|3R:16312111:16312173:-|3R:16313035:16313106:-|3R:16313769:16313824:-|3R:16314150:16314365:-|3R:16315246:16330920:-|3R:16330956:16339311:-
FBgn0040273,tr_FBtr0086531,1,2R:19437581:19437955:+|2R:19438343:19438407:+|2R:19438531:19438590:+|2R:19438727:19438785:+|2R:19439235:19439298:+|2R:19439368:19439426:+|2R:19439592:19439653:+|2R:19439825:19439881:+|2R:19440134:19440194:+|2R:19440389:19440444:+|2R:19441167:19441226:+
FBgn0040279,tr_FBtr0078606,1,3R:6299492:6299959:+|3R:6300164:6300219:+
FBgn0040281,tr_FBtr0072626,1,3L:1196655:1196937:+|3L:1197313:1197530:+|3L:1198230:1198299:+|3L:1198486:1198555:+
FBgn0040281,tr_FBtr0072627,1,3L:1196655:1196937:+|3L:1197313:1197509:+|3L:1198230:1198299:+|3L:1198486:1198555:+
FBgn0040283,tr_FBtr0084541,1,3R:24058799:24058855:+|3R:24059003:24059062:+|3R:24059230:24059289:+|3R:24060311:24060375:+|3R:24060944:24061011:+|3R:24061266:24061323:+|3R:24061627:24061691:+|3R:24061791:24061857:+|3R:24062360:24062421:+|3R:24062598:24062660:+
FBgn0040285,tr_FBtr0074079,1,X:15447830:15447895:-|X:15448024:15448379:-|X:15448580:15449281:-|X:15449508:15449705:-
FBgn0040285,tr_FBtr0332591,1,X:15446834:15446904:-|X:15447830:15447895:-|X:15448024:15448379:-|X:15448580:15449281:-|X:15449508:15449705:-
FBgn0040285,tr_FBtr0332592,1,X:15447830:15447895:-|X:15448024:15448379:-|X:15448580:15448859:-|X:15449508:15449705:-
FBgn0040290,tr_FBtr0076729,1,3L:8171052:8171114:-|3L:8171430:8171490:-|3L:8171665:8171728:-|3L:8172468:8172532:-|3L:8175701:8175755:-
FBgn0040291,tr_FBtr0072547,1,monoexon_357981_358486
FBgn0040294,tr_FBtr0086828,1,2R:17569177:17569246:+|2R:17569354:17569522:+|2R:17571166:17571234:+|2R:17571413:17571473:+|2R:17571766:17571828:+
FBgn0040296,tr_FBtr0299779,2,monoexon_14974848_14976040
FBgn0040297,tr_FBtr0081466,1,2L:21105008:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121739:21122251:+|2L:21122389:21124135:+|2L:21124191:21124287:+|2L:21124373:21124440:+|2L:21124521:21125347:+|2L:21125439:21126159:+|2L:21126374:21127850:+|2L:21128062:21128740:+|2L:21129082:21132034:+
FBgn0040297,tr_FBtr0299910,1,2L:21105008:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121769:21122251:+|2L:21122389:21124135:+|2L:21124191:21124287:+|2L:21124373:21124440:+|2L:21124521:21125347:+|2L:21125439:21127850:+|2L:21128062:21128740:+|2L:21129082:21132034:+
FBgn0040297,tr_FBtr0334172,1,2L:21105008:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121769:21122251:+|2L:21122389:21124135:+|2L:21124191:21124287:+|2L:21124373:21124440:+|2L:21124521:21125317:+|2L:21125439:21127850:+|2L:21128062:21128740:+|2L:21129082:21130005:+|2L:21130286:21131231:+
FBgn0040297,tr_FBtr0334173,1,2L:21105008:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121769:21122251:+|2L:21122389:21124135:+|2L:21124191:21124287:+|2L:21124373:21124440:+|2L:21124614:21125317:+|2L:21125439:21127850:+|2L:21128062:21128779:+|2L:21129082:21132034:+
FBgn0040297,tr_FBtr0081467,1,2L:21108227:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121739:21122251:+|2L:21122389:21124135:+|2L:21124191:21124287:+|2L:21124373:21124440:+|2L:21124521:21125347:+|2L:21125439:21126159:+|2L:21126374:21127850:+|2L:21128062:21128740:+|2L:21129082:21132034:+
FBgn0040297,tr_FBtr0299908,1,2L:21108227:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121739:21122251:+|2L:21122389:21124135:+|2L:21124191:21124287:+|2L:21124373:21124440:+|2L:21124521:21125347:+|2L:21125439:21127850:+|2L:21128062:21128740:+|2L:21129082:21132034:+
FBgn0040297,tr_FBtr0299909,1,2L:21108227:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+
FBgn0040297,tr_FBtr0299911,1,2L:21108227:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121333:+
FBgn0040297,tr_FBtr0299912,1,2L:21108227:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121739:21122251:+|2L:21122389:21124135:+|2L:21124191:21124287:+|2L:21124373:21124440:+|2L:21124614:21125347:+|2L:21125439:21126159:+|2L:21126374:21127850:+|2L:21128062:21128740:+|2L:21129082:21132034:+
FBgn0040297,tr_FBtr0306015,1,2L:21108227:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121739:21122251:+|2L:21122389:21124135:+|2L:21124191:21124287:+|2L:21124373:21124440:+|2L:21124521:21125347:+|2L:21125439:21126159:+|2L:21126374:21127850:+|2L:21128062:21128740:+|2L:21129082:21130005:+
FBgn0040297,tr_FBtr0306016,1,2L:21108227:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121739:21122251:+|2L:21122389:21124135:+|2L:21124191:21124287:+|2L:21124373:21124440:+|2L:21124614:21125347:+|2L:21125439:21126159:+|2L:21126374:21127850:+|2L:21128062:21128740:+|2L:21129082:21131231:+|2L:21131463:21132034:+
FBgn0040297,tr_FBtr0334171,1,2L:21114534:21114594:+|2L:21115092:21116260:+|2L:21116482:21117871:+|2L:21118134:21119753:+|2L:21119952:21120060:+|2L:21120180:21120276:+|2L:21120414:21120479:+|2L:21120696:21120755:+|2L:21121047:21121110:+|2L:21121235:21121582:+|2L:21121769:21122251:+|2L:21122389:21122913:+|2L:21122927:21124135:+|2L:21124191:21124287:+|2L:21124373:21124443:+|2L:21124521:21125347:+|2L:21125439:21126159:+|2L:21126374:21127850:+|2L:21128062:21128740:+|2L:21129082:21132034:+
FBgn0040298,tr_FBtr0077118,1,3L:5777899:5777958:-|3L:5778322:5778379:-|3L:5778524:5778587:-
FBgn0040299,tr_FBtr0079473,1,2L:7666103:7680608:+|2L:7680871:7680936:+|2L:7682057:7682113:+|2L:7682628:7682730:+|2L:7683749:7685763:+|2L:7685972:7686027:+|2L:7686325:7686388:+|2L:7687923:7687974:+|2L:7688097:7688165:+
FBgn0040299,tr_FBtr0079474,1,2L:7666103:7680608:+|2L:7680871:7680936:+|2L:7682057:7682113:+|2L:7682628:7682730:+
FBgn0040299,tr_FBtr0079475,1,2L:7678920:7680608:+|2L:7680871:7680936:+|2L:7682057:7682113:+|2L:7682628:7682730:+|2L:7683749:7685763:+|2L:7685972:7686027:+|2L:7686325:7686388:+|2L:7687923:7687974:+|2L:7688097:7688165:+
FBgn0040299,tr_FBtr0079476,1,2L:7678920:7680608:+|2L:7680871:7680936:+|2L:7682057:7682113:+|2L:7682628:7682730:+
FBgn0040305,tr_FBtr0076459,1,3L:9430836:9434396:+|3L:9434498:9435857:+|3L:9436007:9436116:+
FBgn0040305,tr_FBtr0076460,1,3L:9430836:9435857:+|3L:9436007:9436116:+
FBgn0040305,tr_FBtr0113322,1,3L:9431333:9433899:+|3L:9434046:9434396:+|3L:9434498:9435857:+|3L:9436007:9436116:+
FBgn0040305,tr_FBtr0113323,1,3L:9431333:9434396:+|3L:9434498:9435857:+|3L:9436007:9436116:+
FBgn0040305,tr_FBtr0344236,1,3L:9431333:9433899:+|3L:9434046:9434396:+|3L:9434498:9435857:+|3L:9436007:9436116:+|3L:9437361:9438979:+
FBgn0040305,tr_FBtr0344237,1,3L:9430836:9433899:+|3L:9434046:9434396:+|3L:9434498:9435857:+|3L:9436007:9436116:+
FBgn0040305,tr_FBtr0113324,1,3L:9435607:9435857:+|3L:9436007:9436116:+
FBgn0040308,tr_FBtr0072982,1,3L:3042450:3043045:+|3L:3043205:3043272:+|3L:3043389:3043441:+|3L:3043846:3043905:+
FBgn0040308,tr_FBtr0072983,2,3L:3042772:3043045:+|3L:3043205:3043272:+|3L:3043389:3043441:+|3L:3043846:3043905:+
FBgn0040309,tr_FBtr0073763,1,X:13329964:13331122:+
FBgn0040309,tr_FBtr0339700,1,X:13330030:13331122:+
FBgn0040309,tr_FBtr0073764,1,X:13330535:13331122:+
FBgn0040309,tr_FBtr0339699,1,X:13330679:13331122:+
FBgn0040309,tr_FBtr0345161,1,monoexon_13331019_13331994
FBgn0040318,tr_FBtr0075720,1,3L:14584097:14590001:-|3L:14590197:14595890:-|3L:14596075:14597786:-
FBgn0040319,tr_FBtr0340138,1,X:8103721:8103788:-|X:8103969:8104037:-|X:8105193:8105268:-|X:8105894:8115417:-
FBgn0040319,tr_FBtr0071107,1,X:8103721:8103788:-|X:8103969:8104037:-|X:8105193:8105268:-|X:8105894:8115417:-|X:8115580:8115992:-
FBgn0040319,tr_FBtr0071108,1,X:8103721:8103788:-|X:8103969:8104037:-|X:8105193:8105268:-|X:8105894:8106004:-
FBgn0040319,tr_FBtr0340139,1,X:8103721:8103788:-|X:8103969:8104037:-|X:8105193:8105268:-|X:8105894:8107690:-
FBgn0040321,tr_FBtr0076510,1,monoexon_8955021_8956551
FBgn0040322,tr_FBtr0075094,1,3L:18673975:18674048:-|3L:18674104:18674169:-|3L:18674482:18674545:-|3L:18674977:18675219:-
FBgn0040322,tr_FBtr0075095,1,3L:18673975:18674048:-|3L:18674104:18674169:-|3L:18674482:18674545:-|3L:18674977:18675219:-|3L:18675275:18675338:-
FBgn0040322,tr_FBtr0075096,1,3L:18673975:18674048:-|3L:18674104:18674169:-|3L:18674482:18674545:-|3L:18674977:18675379:-
FBgn0040323,tr_FBtr0075050,1,3L:18676123:18676296:+|3L:18677080:18677145:+|3L:18677522:18677579:+
FBgn0040324,tr_FBtr0089075,1,4:571966:573613:+|4:574428:575335:+|4:575645:575702:+|4:576325:576979:+
FBgn0040324,tr_FBtr0089076,1,4:571863:573613:+|4:574428:575335:+|4:575645:575702:+|4:576325:576979:+
FBgn0040324,tr_FBtr0089077,1,4:572171:573613:+|4:574428:575335:+|4:575645:575702:+|4:576325:576979:+
FBgn0040333,tr_FBtr0300708,1,X:2622341:2622435:-|X:2623514:2623595:-
FBgn0040333,tr_FBtr0340092,1,X:2623514:2623595:-
FBgn0040334,tr_FBtr0070445,2,X:2618761:2618869:-|X:2619039:2619116:-
FBgn0040336,tr_FBtr0070442,1,X:2620593:2620825:+|X:2621312:2621379:+
FBgn0040337,tr_FBtr0070173,1,X:1027546:1027635:+
FBgn0040338,tr_FBtr0070184,1,X:1011392:1011474:-
FBgn0040339,tr_FBtr0070165,1,X:928327:928384:+|X:928485:928550:+
FBgn0040340,tr_FBtr0070167,1,X:935838:936330:+
FBgn0040340,tr_FBtr0070168,2,X:935709:936330:+
FBgn0040340,tr_FBtr0332589,1,X:935459:935581:+|X:935709:936330:+
FBgn0040340,tr_FBtr0070169,1,X:936260:936330:+
FBgn0040341,tr_FBtr0070163,1,monoexon_875732_876612
FBgn0040342,tr_FBtr0070189,1,monoexon_930931_932475
FBgn0040343,tr_FBtr0070195,2,monoexon_846171_847157
FBgn0040344,tr_FBtr0331303,2,X:923551:923605:-|X:924618:924739:-|X:924917:924973:-|X:925148:925218:-|X:926633:926696:-
FBgn0040345,tr_FBtr0331301,1,monoexon_928798_930098
FBgn0040346,tr_FBtr0070188,1,X:939676:939733:-|X:940086:940152:-
FBgn0040347,tr_FBtr0070170,1,monoexon_941075_943229
FBgn0040348,tr_FBtr0070187,1,X:942796:943302:-|X:944096:944396:-
FBgn0040349,tr_FBtr0070186,1,monoexon_946662_947500
FBgn0040350,tr_FBtr0070185,2,X:949485:949544:-|X:949671:949733:-|X:949892:949958:-|X:950250:950364:-|X:950599:950658:-|X:950839:951197:-|X:951375:951440:-
FBgn0040351,tr_FBtr0070183,1,X:1015079:1015140:-|X:1015349:1015469:-|X:1016246:1016521:-|X:1016708:1026514:-
FBgn0040352,tr_FBtr0070567,1,X:2872687:2872743:-
FBgn0040353,tr_FBtr0070566,1,monoexon_2875428_2876533
FBgn0040354,tr_FBtr0070565,1,X:2883467:2883552:-
FBgn0040354,tr_FBtr0332495,1,X:2883467:2883559:-
FBgn0040355,tr_FBtr0113325,1,X:2890883:2893221:+
FBgn0040355,tr_FBtr0070546,1,X:2893158:2893221:+
FBgn0040356,tr_FBtr0070489,1,monoexon_2809881_2810846
FBgn0040357,tr_FBtr0070204,1,monoexon_1206737_1207555
FBgn0040358,tr_FBtr0070202,1,X:1199671:1200625:+|X:1200847:1200928:+
FBgn0040359,tr_FBtr0070201,2,X:1191713:1194198:+|X:1194595:1194664:+
FBgn0040360,tr_FBtr0070200,1,X:1185087:1186759:+|X:1187126:1187851:+
FBgn0040361,tr_FBtr0070199,1,X:1181801:1182102:+
FBgn0040361,tr_FBtr0310612,1,X:1182030:1182102:+
FBgn0040362,tr_FBtr0070198,2,monoexon_1180165_1181551
FBgn0040363,tr_FBtr0070251,1,monoexon_1173877_1176035
FBgn0040364,tr_FBtr0310611,1,X:1171171:1171270:+|X:1171698:1171816:+
FBgn0040364,tr_FBtr0070197,2,X:1171698:1171816:+
FBgn0040365,tr_FBtr0070180,1,monoexon_1145644_1146132
FBgn0040366,tr_FBtr0070250,2,X:1214792:1214943:-
FBgn0040367,tr_FBtr0070205,2,monoexon_1209970_1211853
FBgn0040368,tr_FBtr0070252,1,X:1160132:1162286:-
FBgn0040370,tr_FBtr0300326,1,X:286891:286949:-|X:287041:287329:-|X:287526:289041:-|X:289272:290253:-|X:290596:294713:-
FBgn0040370,tr_FBtr0070103,1,X:286891:286949:-|X:287041:287329:-|X:287526:289041:-|X:289272:290253:-|X:290596:294823:-
FBgn0040370,tr_FBtr0342963,1,X:286891:286949:-|X:287041:287329:-|X:287526:289041:-|X:289272:289871:-|X:289943:290253:-|X:290596:294713:-
FBgn0040371,tr_FBtr0070069,1,X:307892:308090:+
FBgn0040372,tr_FBtr0070063,1,X:247596:248382:+|X:250238:250294:+|X:250535:250626:+|X:250993:251050:+|X:251291:251351:+|X:251541:251602:+|X:251763:251823:+|X:252360:252430:+|X:252803:253069:+
FBgn0040372,tr_FBtr0332992,1,X:247596:248382:+|X:250238:250294:+|X:250535:250626:+|X:250993:251050:+|X:251291:251351:+|X:251763:251823:+|X:252360:252430:+|X:252803:253069:+
FBgn0040373,tr_FBtr0340207,1,X:245009:245097:-|X:245346:245412:-
FBgn0040373,tr_FBtr0070107,1,X:245346:245412:-|X:245578:245680:-
FBgn0040373,tr_FBtr0070108,1,X:245346:245412:-
FBgn0040375,tr_FBtr0300707,1,X:2584395:2584463:-|X:2584602:2584667:-|X:2584935:2584998:-|X:2585412:2585651:-
FBgn0040375,tr_FBtr0308567,1,X:2584395:2584463:-|X:2584548:2584667:-|X:2584935:2584998:-
FBgn0040376,tr_FBtr0302447,1,X:2581112:2582989:+
FBgn0040376,tr_FBtr0302449,1,X:2582575:2582989:+
FBgn0040376,tr_FBtr0070437,1,X:2582826:2582989:+
FBgn0040376,tr_FBtr0302448,1,X:2582826:2583009:+
FBgn0040377,tr_FBtr0339401,2,X:2579515:2579577:-|X:2579940:2579996:-|X:2580113:2580174:-
FBgn0040382,tr_FBtr0070135,1,X:759685:759755:+|X:760528:760682:+
FBgn0040382,tr_FBtr0070136,1,X:759685:759776:+|X:760528:760682:+
FBgn0040382,tr_FBtr0070137,1,X:760528:760682:+
FBgn0040383,tr_FBtr0343759,1,X:750731:750794:+|X:750855:757805:+
FBgn0040383,tr_FBtr0070134,1,X:756506:757805:+
FBgn0040384,tr_FBtr0070491,1,X:2783425:2783767:-|X:2784146:2784270:-|X:2784487:2784548:-|X:2784687:2785000:-|X:2785129:2788494:-|X:2788612:2789238:-|X:2789378:2789746:-
FBgn0040384,tr_FBtr0070492,1,X:2783425:2783767:-|X:2784146:2784270:-|X:2784487:2784548:-|X:2784687:2785000:-|X:2785129:2788494:-|X:2788612:2789238:-|X:2789439:2789709:-
FBgn0040384,tr_FBtr0070493,1,X:2783425:2783767:-|X:2784146:2784270:-|X:2784487:2784548:-|X:2784687:2785000:-|X:2785129:2788494:-|X:2788612:2789238:-|X:2789439:2789746:-
FBgn0040384,tr_FBtr0309881,1,X:2783425:2783767:-|X:2784146:2784270:-|X:2784487:2784548:-|X:2784687:2785000:-|X:2785129:2788494:-|X:2788612:2789238:-|X:2789378:2790059:-|X:2790157:2790245:-
FBgn0040384,tr_FBtr0345318,1,X:2783425:2783767:-|X:2784146:2784270:-|X:2784487:2784548:-|X:2784687:2785000:-|X:2785129:2788494:-|X:2788612:2789238:-
FBgn0040385,tr_FBtr0070462,1,monoexon_2409365_2410901
FBgn0040388,tr_FBtr0070457,1,X:2445593:2446411:-|X:2446577:2446642:-|X:2446824:2446890:-|X:2447597:2450670:-|X:2450838:2450903:-|X:2452147:2456591:-|X:2456686:2469337:-|X:2469411:2469891:-
FBgn0040388,tr_FBtr0070458,1,X:2445593:2446411:-|X:2446577:2446642:-|X:2446824:2446890:-|X:2447597:2447657:-
FBgn0040388,tr_FBtr0303886,1,X:2445593:2446411:-|X:2446577:2446642:-|X:2446824:2446890:-|X:2447597:2450670:-|X:2450838:2450903:-|X:2452147:2456591:-|X:2456686:2469337:-|X:2469411:2469798:-
FBgn0040388,tr_FBtr0303887,1,X:2445593:2446411:-|X:2446577:2446642:-|X:2446824:2446890:-|X:2447597:2450670:-|X:2450838:2450903:-|X:2452147:2456591:-|X:2456686:2469337:-|X:2469411:2469605:-
FBgn0040388,tr_FBtr0334883,1,X:2445593:2445861:-|X:2446181:2446411:-|X:2446577:2446642:-|X:2446824:2446890:-|X:2447597:2450670:-|X:2450838:2450903:-|X:2452147:2456591:-|X:2456686:2469337:-|X:2469411:2469891:-
FBgn0040389,tr_FBtr0070405,1,monoexon_2343997_2344649
FBgn0040389,tr_FBtr0333730,1,X:2344559:2344616:-
FBgn0040391,tr_FBtr0070399,1,X:2327608:2327780:+
FBgn0040392,tr_FBtr0070407,2,X:2325305:2325391:-
FBgn0040393,tr_FBtr0070541,1,monoexon_3236130_3236686
FBgn0040394,tr_FBtr0070434,1,X:2078774:2078832:-|X:2079644:2079715:-
FBgn0040395,tr_FBtr0070376,2,X:2081659:2090969:+|X:2091450:2091518:+|X:2091733:2091802:+|X:2091891:2091962:+
FBgn0040395,tr_FBtr0070377,1,X:2080634:2080745:+|X:2081659:2090969:+|X:2091450:2091518:+|X:2091733:2091802:+|X:2091891:2091962:+
FBgn0040395,tr_FBtr0333755,1,X:2089606:2090969:+|X:2091450:2091518:+|X:2091733:2091802:+|X:2091891:2091962:+
FBgn0040396,tr_FBtr0070508,2,X:3175658:3175934:+
FBgn0040397,tr_FBtr0113327,1,X:1076300:1076433:-|X:1077097:1077210:-|X:1077512:1102347:-|X:1102401:1134185:-
FBgn0040397,tr_FBtr0070181,2,X:1076300:1076433:-|X:1077097:1077210:-|X:1077512:1081037:-
FBgn0040397,tr_FBtr0331340,1,X:1076300:1076433:-|X:1077097:1077210:-|X:1077512:1088672:-|X:1088765:1102347:-|X:1102401:1119685:-|X:1119785:1134185:-
FBgn0040398,tr_FBtr0070179,1,monoexon_1051525_1052631
