gene_id,xscript_model_id,ERS_grp_num,flag_nonolp_pair,nonolp_xscript_id
FBgn0030685,FBtr0074197,4621,0,
FBgn0030685,FBtr0340305,4621,0,
FBgn0030692,FBtr0074094,4622,0,
FBgn0030692,FBtr0346193,4622,0,
FBgn0030693,FBtr0074186,4623,0,
FBgn0030693,FBtr0074187,4623,0,
FBgn0030693,FBtr0074188,4623,0,
FBgn0030693,FBtr0074189,4623,0,
FBgn0030694,FBtr0074097,4624,0,
FBgn0030694,FBtr0340114,4624,0,
FBgn0030699,FBtr0074104,4625,0,
FBgn0030699,FBtr0346189,4625,0,
FBgn0030701,FBtr0074114,4626,0,
FBgn0030701,FBtr0074115,4626,0,
FBgn0030701,FBtr0074116,4626,0,
FBgn0030701,FBtr0300801,4626,0,
FBgn0030701,FBtr0340041,4626,0,
FBgn0030703,FBtr0074166,4627,0,
FBgn0030703,FBtr0333719,4627,0,
FBgn0030706,FBtr0074125,4628,0,
FBgn0030706,FBtr0301666,4628,0,
FBgn0030707,FBtr0301232,4629,0,
FBgn0030707,FBtr0301233,4629,0,
FBgn0030711,FBtr0074132,4630,0,
FBgn0030711,FBtr0342745,4630,0,
FBgn0030716,FBtr0074153,4631,0,
FBgn0030716,FBtr0346191,4631,0,
FBgn0030718,FBtr0074151,4632,0,
FBgn0030718,FBtr0340417,4632,0,
FBgn0030719,FBtr0074144,4633,0,
FBgn0030719,FBtr0074145,4633,0,
FBgn0030719,FBtr0074146,4633,0,
FBgn0030719,FBtr0074147,4633,0,
FBgn0030719,FBtr0074148,4633,0,
FBgn0030719,FBtr0074149,4633,0,
FBgn0030724,FBtr0074258,4634,0,
FBgn0030724,FBtr0074259,4634,0,
FBgn0030735,FBtr0112988,4635,0,
FBgn0030735,FBtr0112990,4635,0,
FBgn0030735,FBtr0112991,4635,0,
FBgn0030735,FBtr0343050,4635,0,
FBgn0030737,FBtr0074240,4636,0,
FBgn0030737,FBtr0346059,4636,0,
FBgn0030738,FBtr0112992,4637,0,
FBgn0030738,FBtr0336976,4637,0,
FBgn0030742,FBtr0074236,4638,0,
FBgn0030742,FBtr0340316,4638,0,
FBgn0030744,FBtr0074307,4639,0,
FBgn0030744,FBtr0074308,4639,0,
FBgn0030745,FBtr0074268,4640,0,
FBgn0030745,FBtr0074270,4640,0,
FBgn0030746,FBtr0334043,4641,0,
FBgn0030746,FBtr0334044,4641,0,
FBgn0030748,FBtr0074274,4642,0,
FBgn0030748,FBtr0074275,4642,0,
FBgn0030748,FBtr0308606,4642,0,
FBgn0030748,FBtr0308607,4642,0,
FBgn0030748,FBtr0334036,4642,0,
FBgn0030748,FBtr0334037,4642,0,
FBgn0030749,FBtr0074302,4643,0,
FBgn0030749,FBtr0334038,4643,0,
FBgn0030753,FBtr0074278,4644,0,
FBgn0030753,FBtr0343349,4644,0,
FBgn0030757,FBtr0074296,4645,0,
FBgn0030757,FBtr0334035,4645,0,
FBgn0030761,FBtr0074289,4646,0,
FBgn0030761,FBtr0330409,4646,0,
FBgn0030766,FBtr0074314,4647,0,
FBgn0030766,FBtr0340150,4647,0,
FBgn0030769,FBtr0290216,4648,0,
FBgn0030769,FBtr0335280,4648,0,
FBgn0030769,FBtr0335279,4649,0,
FBgn0030769,FBtr0335281,4649,0,
FBgn0030775,FBtr0074362,4650,0,
FBgn0030775,FBtr0339830,4650,0,
FBgn0030778,FBtr0300032,4651,0,
FBgn0030778,FBtr0308847,4651,0,
FBgn0030778,FBtr0300033,4652,0,
FBgn0030778,FBtr0339827,4652,0,
FBgn0030789,FBtr0074355,4653,0,
FBgn0030789,FBtr0344090,4653,0,
FBgn0030790,FBtr0074332,4654,0,
FBgn0030790,FBtr0305899,4654,0,
FBgn0030790,FBtr0347029,4654,0,
FBgn0030796,FBtr0074336,4655,0,
FBgn0030796,FBtr0112995,4655,0,
FBgn0030796,FBtr0074337,4656,0,
FBgn0030796,FBtr0074338,4656,0,
FBgn0030796,FBtr0112994,4656,0,
FBgn0030796,FBtr0335278,4656,0,
FBgn0030803,FBtr0074342,4657,0,
FBgn0030803,FBtr0310519,4657,0,
FBgn0030805,FBtr0074418,4658,0,
FBgn0030805,FBtr0342974,4658,0,
FBgn0030808,FBtr0110990,4659,0,
FBgn0030808,FBtr0290096,4659,0,
FBgn0030809,FBtr0074415,4660,0,
FBgn0030809,FBtr0308839,4660,0,
FBgn0030809,FBtr0346190,4660,0,
FBgn0030812,FBtr0074412,4661,0,
FBgn0030812,FBtr0304839,4661,0,
FBgn0030812,FBtr0304840,4661,0,
FBgn0030812,FBtr0310524,4661,0,
FBgn0030812,FBtr0330596,4661,0,
FBgn0030813,FBtr0074381,4662,0,
FBgn0030813,FBtr0343333,4662,0,
FBgn0030817,FBtr0074384,4663,0,
FBgn0030817,FBtr0334461,4663,0,
FBgn0030828,FBtr0074393,4664,0,
FBgn0030828,FBtr0340616,4664,0,
FBgn0030829,FBtr0074394,4665,0,
FBgn0030829,FBtr0346183,4665,0,
FBgn0030830,FBtr0114539,4666,0,
FBgn0030830,FBtr0114540,4666,0,
FBgn0030833,FBtr0074447,4667,0,
FBgn0030833,FBtr0339780,4667,0,
FBgn0030836,FBtr0074445,4668,0,
FBgn0030836,FBtr0339779,4668,0,
FBgn0030838,FBtr0074425,4669,0,
FBgn0030838,FBtr0074427,4669,0,
FBgn0030838,FBtr0339777,4669,0,
FBgn0030846,FBtr0335252,4670,0,
FBgn0030846,FBtr0335253,4670,0,
FBgn0030846,FBtr0335254,4670,0,
FBgn0030847,FBtr0074448,4671,0,
FBgn0030847,FBtr0335248,4671,0,
FBgn0030847,FBtr0335249,4671,0,
FBgn0030847,FBtr0335250,4671,0,
FBgn0030854,FBtr0074484,4672,0,
FBgn0030854,FBtr0340623,4672,0,
FBgn0030863,FBtr0074476,4673,0,
FBgn0030863,FBtr0100463,4673,0,
FBgn0030863,FBtr0340633,4673,0,
FBgn0030863,FBtr0346186,4673,0,
FBgn0030869,FBtr0074473,4674,0,
FBgn0030869,FBtr0310310,4674,0,
FBgn0030870,FBtr0074462,4675,0,
FBgn0030870,FBtr0342784,4675,0,
FBgn0030872,FBtr0074464,4676,0,
FBgn0030872,FBtr0303572,4676,0,
FBgn0030873,FBtr0074468,4677,0,
FBgn0030873,FBtr0074470,4677,0,
FBgn0030876,FBtr0074492,4678,0,
FBgn0030876,FBtr0303768,4678,0,
FBgn0030878,FBtr0074493,4679,0,
FBgn0030878,FBtr0334034,4679,0,
FBgn0030884,FBtr0074505,4680,0,
FBgn0030884,FBtr0344233,4680,0,
FBgn0030890,FBtr0074531,4681,0,
FBgn0030890,FBtr0343317,4681,0,
FBgn0030890,FBtr0343318,4681,0,
FBgn0030891,FBtr0074510,4682,0,
FBgn0030891,FBtr0339540,4682,0,
FBgn0030893,FBtr0074513,4683,0,
FBgn0030893,FBtr0343310,4683,0,
FBgn0030893,FBtr0307200,4684,0,
FBgn0030893,FBtr0307201,4684,0,
FBgn0030897,FBtr0074545,4685,0,
FBgn0030897,FBtr0100239,4685,0,
FBgn0030897,FBtr0335119,4685,0,
FBgn0030897,FBtr0335120,4685,0,
FBgn0030905,FBtr0074584,4686,0,
FBgn0030905,FBtr0346294,4686,0,
FBgn0030913,FBtr0074578,4687,0,
FBgn0030913,FBtr0307553,4687,0,
FBgn0030914,FBtr0074553,4688,0,
FBgn0030914,FBtr0343296,4688,0,
FBgn0030925,FBtr0113000,4689,0,
FBgn0030925,FBtr0343048,4689,0,
FBgn0030929,FBtr0074626,4690,0,
FBgn0030929,FBtr0343047,4690,0,
FBgn0030930,FBtr0074624,4691,0,
FBgn0030930,FBtr0074625,4691,0,
FBgn0030930,FBtr0346082,4691,0,
FBgn0030932,FBtr0074622,4692,0,
FBgn0030932,FBtr0340368,4692,0,
FBgn0030933,FBtr0074621,4693,0,
FBgn0030933,FBtr0346083,4693,0,
FBgn0030964,FBtr0074640,4694,0,
FBgn0030964,FBtr0301667,4694,0,
FBgn0030964,FBtr0343604,4694,0,
FBgn0030968,FBtr0074654,4695,0,
FBgn0030968,FBtr0310441,4695,0,
FBgn0030968,FBtr0346018,4695,0,
FBgn0030970,FBtr0074653,4696,0,
FBgn0030970,FBtr0333159,4696,0,
FBgn0030973,FBtr0074647,4697,0,
FBgn0030973,FBtr0342877,4697,0,
FBgn0030974,FBtr0074652,4698,0,
FBgn0030974,FBtr0342879,4698,0,
FBgn0030974,FBtr0342880,4698,0,
FBgn0030975,FBtr0074648,4699,0,
FBgn0030975,FBtr0344973,4699,0,
FBgn0030976,FBtr0113004,4700,0,
FBgn0030976,FBtr0342848,4700,0,
FBgn0030984,FBtr0290275,4701,0,
FBgn0030984,FBtr0344323,4701,0,
FBgn0030990,FBtr0074697,4702,0,
FBgn0030990,FBtr0343313,4702,0,
FBgn0030992,FBtr0074668,4703,0,
FBgn0030992,FBtr0331155,4703,0,
FBgn0030996,FBtr0074671,4704,0,
FBgn0030996,FBtr0336701,4704,0,
FBgn0030998,FBtr0074692,4705,0,
FBgn0030998,FBtr0343593,4705,0,
FBgn0031000,FBtr0074673,4706,0,
FBgn0031000,FBtr0346019,4706,0,
FBgn0031016,FBtr0074707,4707,0,
FBgn0031016,FBtr0074708,4707,0,
FBgn0031020,FBtr0074711,4708,0,
FBgn0031020,FBtr0346014,4708,0,
FBgn0031023,FBtr0307195,4709,0,
FBgn0031023,FBtr0307196,4709,0,
FBgn0031030,FBtr0074771,4710,0,
FBgn0031030,FBtr0074772,4710,0,
FBgn0031030,FBtr0303999,4710,0,
FBgn0031030,FBtr0074774,4711,0,
FBgn0031030,FBtr0304000,4711,0,
FBgn0031031,FBtr0308568,4712,0,
FBgn0031031,FBtr0308569,4712,0,
FBgn0031032,FBtr0074729,4713,0,
FBgn0031032,FBtr0336898,4713,0,
FBgn0031036,FBtr0074768,4714,0,
FBgn0031036,FBtr0307162,4714,0,
FBgn0031037,FBtr0074733,4715,0,
FBgn0031037,FBtr0345918,4715,0,
FBgn0031038,FBtr0074736,4716,0,
FBgn0031038,FBtr0346616,4716,0,
FBgn0031039,FBtr0074737,4717,0,
FBgn0031039,FBtr0344069,4717,0,
FBgn0031040,FBtr0074740,4718,0,
FBgn0031040,FBtr0344070,4718,0,
FBgn0031041,FBtr0100291,4719,0,
FBgn0031041,FBtr0332487,4719,0,
FBgn0031041,FBtr0344071,4719,0,
FBgn0031043,FBtr0074763,4720,0,
FBgn0031043,FBtr0332482,4720,0,
FBgn0031043,FBtr0332483,4720,0,
FBgn0031043,FBtr0332484,4720,0,
FBgn0031044,FBtr0074741,4721,0,
FBgn0031044,FBtr0332481,4721,0,
FBgn0031047,FBtr0074744,4722,0,
FBgn0031047,FBtr0334277,4722,0,
FBgn0031049,FBtr0074745,4723,0,
FBgn0031049,FBtr0340610,4723,0,
FBgn0031050,FBtr0074760,4724,0,
FBgn0031050,FBtr0345991,4724,0,
FBgn0031051,FBtr0074759,4725,0,
FBgn0031051,FBtr0340614,4725,0,
FBgn0031052,FBtr0074746,4726,0,
FBgn0031052,FBtr0345016,4726,0,
FBgn0031054,FBtr0074747,4727,0,
FBgn0031054,FBtr0332889,4727,0,
FBgn0031054,FBtr0344152,4727,0,
FBgn0031055,FBtr0308570,4728,0,
FBgn0031055,FBtr0308571,4728,0,
FBgn0031057,FBtr0074750,4729,0,
FBgn0031057,FBtr0340612,4729,0,
FBgn0031059,FBtr0074753,4730,0,
FBgn0031059,FBtr0335023,4730,0,
FBgn0031059,FBtr0344968,4730,0,
FBgn0031060,FBtr0074814,4731,0,
FBgn0031060,FBtr0309217,4731,0,
FBgn0031064,FBtr0074788,4732,0,
FBgn0031064,FBtr0335043,4732,0,
FBgn0031066,FBtr0074815,4733,0,
FBgn0031066,FBtr0074816,4733,0,
FBgn0031066,FBtr0074817,4733,0,
FBgn0031069,FBtr0074795,4734,0,
FBgn0031069,FBtr0335155,4734,0,
FBgn0031077,FBtr0289978,4735,0,
FBgn0031077,FBtr0308650,4735,0,
FBgn0031088,FBtr0301569,4736,0,
FBgn0031088,FBtr0343166,4736,0,
FBgn0031089,FBtr0070006,4737,0,
FBgn0031089,FBtr0303256,4737,0,
FBgn0031089,FBtr0343173,4737,0,
FBgn0031090,FBtr0070028,4738,0,
FBgn0031090,FBtr0303258,4738,0,
FBgn0031090,FBtr0333549,4738,0,
FBgn0031091,FBtr0333546,4739,0,
FBgn0031091,FBtr0333547,4739,0,
FBgn0031097,FBtr0077334,4740,0,
FBgn0031097,FBtr0306737,4740,0,
FBgn0031099,FBtr0077340,4741,0,
FBgn0031099,FBtr0301568,4741,0,
FBgn0031099,FBtr0345924,4741,0,
FBgn0031100,FBtr0335040,4742,0,
FBgn0031100,FBtr0335041,4742,0,
FBgn0031111,FBtr0077326,4743,0,
FBgn0031111,FBtr0340362,4743,0,
FBgn0031115,FBtr0089642,4744,0,
FBgn0031115,FBtr0089643,4744,0,
FBgn0031115,FBtr0339682,4744,0,
FBgn0031126,FBtr0077276,4745,0,
FBgn0031126,FBtr0345967,4745,0,
FBgn0031129,FBtr0077293,4746,0,
FBgn0031129,FBtr0346615,4746,0,
FBgn0031139,FBtr0077273,4747,0,
FBgn0031139,FBtr0077274,4747,0,
FBgn0031143,FBtr0077268,4748,0,
FBgn0031143,FBtr0339633,4748,0,
FBgn0031144,FBtr0077267,4749,0,
FBgn0031144,FBtr0340440,4749,0,
FBgn0031144,FBtr0340441,4749,0,
FBgn0031148,FBtr0077244,4750,0,
FBgn0031148,FBtr0340437,4750,0,
FBgn0031149,FBtr0077264,4751,0,
FBgn0031149,FBtr0345923,4751,0,
FBgn0031157,FBtr0077260,4752,0,
FBgn0031157,FBtr0344414,4752,0,
FBgn0031161,FBtr0310641,4753,0,
FBgn0031161,FBtr0310642,4753,0,
FBgn0031161,FBtr0310643,4753,0,
FBgn0031161,FBtr0310644,4753,0,
FBgn0031169,FBtr0332306,4754,0,
FBgn0031169,FBtr0332307,4754,0,
FBgn0031176,FBtr0077219,4755,0,
FBgn0031176,FBtr0346383,4755,0,
FBgn0031183,FBtr0077344,4756,0,
FBgn0031183,FBtr0342876,4756,0,
FBgn0031184,FBtr0077369,4757,0,
FBgn0031184,FBtr0339499,4757,0,
FBgn0031187,FBtr0077349,4758,0,
FBgn0031187,FBtr0309239,4758,0,
FBgn0031187,FBtr0309238,4759,0,
FBgn0031187,FBtr0339507,4759,0,
FBgn0031190,FBtr0077365,4760,0,
FBgn0031190,FBtr0335046,4760,0,
FBgn0031191,FBtr0100650,4761,0,
FBgn0031191,FBtr0310475,4761,0,
FBgn0031194,FBtr0077364,4762,0,
FBgn0031194,FBtr0333716,4762,0,
FBgn0031195,FBtr0077359,4763,0,
FBgn0031195,FBtr0333713,4763,0,
FBgn0031208,FBtr0300689,4764,0,
FBgn0031208,FBtr0330654,4764,0,
FBgn0031217,FBtr0078104,4765,0,
FBgn0031217,FBtr0330636,4765,0,
FBgn0031219,FBtr0078160,4766,0,
FBgn0031219,FBtr0336838,4766,0,
FBgn0031220,FBtr0078158,4767,0,
FBgn0031220,FBtr0100307,4767,0,
FBgn0031220,FBtr0078159,4768,0,
FBgn0031220,FBtr0100308,4768,0,
FBgn0031220,FBtr0100309,4769,1,FBtr0100310
FBgn0031220,FBtr0330646,4769,0,
FBgn0031220,FBtr0100310,4769,1,FBtr0100309
FBgn0031228,FBtr0078117,4770,0,
FBgn0031228,FBtr0301886,4770,0,
FBgn0031228,FBtr0301887,4770,0,
FBgn0031228,FBtr0330640,4770,0,
FBgn0031228,FBtr0078118,4771,0,
FBgn0031228,FBtr0330641,4771,0,
FBgn0031228,FBtr0306542,4772,0,
FBgn0031228,FBtr0330638,4772,0,
FBgn0031228,FBtr0330639,4772,0,
FBgn0031229,FBtr0078119,4773,0,
FBgn0031229,FBtr0340650,4773,0,
FBgn0031233,FBtr0078125,4774,0,
FBgn0031233,FBtr0332338,4774,0,
FBgn0031233,FBtr0332339,4774,0,
FBgn0031238,FBtr0078140,4775,0,
FBgn0031238,FBtr0078141,4775,0,
FBgn0031239,FBtr0078142,4776,0,
FBgn0031239,FBtr0308252,4776,0,
FBgn0031244,FBtr0078137,4777,0,
FBgn0031244,FBtr0343779,4777,0,
FBgn0031244,FBtr0343780,4777,0,
FBgn0031245,FBtr0113009,4778,0,
FBgn0031245,FBtr0343778,4778,0,
FBgn0031250,FBtr0078095,4779,0,
FBgn0031250,FBtr0330651,4779,0,
FBgn0031251,FBtr0078093,4780,0,
FBgn0031251,FBtr0331204,4780,0,
FBgn0031257,FBtr0078061,4781,0,
FBgn0031257,FBtr0331231,4781,0,
FBgn0031258,FBtr0310034,4782,0,
FBgn0031258,FBtr0310035,4782,0,
FBgn0031264,FBtr0078076,4783,0,
FBgn0031264,FBtr0332341,4783,0,
FBgn0031264,FBtr0345577,4783,0,
FBgn0031266,FBtr0078068,4784,0,
FBgn0031266,FBtr0332340,4784,0,
FBgn0031270,FBtr0078071,4785,0,
FBgn0031270,FBtr0310023,4785,0,
FBgn0031275,FBtr0078001,4786,0,
FBgn0031275,FBtr0343786,4786,0,
FBgn0031275,FBtr0346526,4786,0,
FBgn0031275,FBtr0308257,4787,0,
FBgn0031275,FBtr0343787,4787,0,
FBgn0031281,FBtr0078041,4788,0,
FBgn0031281,FBtr0332974,4788,0,
FBgn0031282,FBtr0078010,4789,0,
FBgn0031282,FBtr0332972,4789,0,
FBgn0031285,FBtr0301908,4790,0,
FBgn0031285,FBtr0305507,4790,0,
FBgn0031287,FBtr0078034,4791,0,
FBgn0031287,FBtr0334797,4791,0,
FBgn0031288,FBtr0078017,4792,0,
FBgn0031288,FBtr0334795,4792,0,
FBgn0031288,FBtr0334796,4792,0,
FBgn0031289,FBtr0078018,4793,0,
FBgn0031289,FBtr0445832,4793,0,
FBgn0031292,FBtr0332181,4794,0,
FBgn0031292,FBtr0345634,4794,0,
FBgn0031298,FBtr0077953,4795,0,
FBgn0031298,FBtr0332569,4795,0,
FBgn0031306,FBtr0077957,4796,0,
FBgn0031306,FBtr0332271,4796,0,
FBgn0031313,FBtr0077981,4797,0,
FBgn0031313,FBtr0331289,4797,0,
FBgn0031318,FBtr0077966,4798,0,
FBgn0031318,FBtr0331288,4798,0,
FBgn0031319,FBtr0077968,4799,0,
FBgn0031319,FBtr0344790,4799,0,
FBgn0031322,FBtr0077972,4800,0,
FBgn0031322,FBtr0307057,4800,0,
FBgn0031322,FBtr0307056,4801,0,
FBgn0031322,FBtr0335379,4801,0,
FBgn0031327,FBtr0077920,4802,0,
FBgn0031327,FBtr0335383,4802,0,
FBgn0031331,FBtr0305552,4803,0,
FBgn0031331,FBtr0343837,4803,0,
FBgn0031332,FBtr0077948,4804,0,
FBgn0031332,FBtr0343845,4804,0,
FBgn0031337,FBtr0077926,4805,0,
FBgn0031337,FBtr0343838,4805,0,
FBgn0031343,FBtr0077936,4806,0,
FBgn0031343,FBtr0077937,4806,0,
FBgn0031343,FBtr0334821,4806,0,
FBgn0031343,FBtr0334822,4806,0,
FBgn0031343,FBtr0077938,4807,0,
FBgn0031343,FBtr0077939,4807,0,
FBgn0031344,FBtr0077933,4808,0,
FBgn0031344,FBtr0334820,4808,0,
FBgn0031357,FBtr0077882,4809,0,
FBgn0031357,FBtr0333542,4809,0,
FBgn0031359,FBtr0077910,4810,0,
FBgn0031359,FBtr0305618,4810,0,
FBgn0031359,FBtr0306167,4810,0,
FBgn0031361,FBtr0077904,4811,0,
FBgn0031361,FBtr0333543,4811,0,
FBgn0031372,FBtr0077891,4812,0,
FBgn0031372,FBtr0334824,4812,0,
FBgn0031373,FBtr0347155,4813,0,
FBgn0031373,FBtr0347156,4813,0,
FBgn0031374,FBtr0077811,4814,0,
FBgn0031374,FBtr0113012,4814,0,
FBgn0031375,FBtr0077870,4815,0,
FBgn0031375,FBtr0330201,4815,0,
FBgn0031375,FBtr0330202,4815,0,
FBgn0031384,FBtr0301066,4816,0,
FBgn0031384,FBtr0334773,4816,0,
FBgn0031384,FBtr0301067,4817,0,
FBgn0031384,FBtr0334774,4817,0,
FBgn0031384,FBtr0301068,4818,0,
FBgn0031384,FBtr0330672,4818,0,
FBgn0031388,FBtr0077827,4819,0,
FBgn0031388,FBtr0334779,4819,0,
FBgn0031389,FBtr0077854,4820,0,
FBgn0031389,FBtr0334781,4820,0,
FBgn0031390,FBtr0077853,4821,0,
FBgn0031390,FBtr0301660,4821,0,
FBgn0031390,FBtr0334814,4821,0,
FBgn0031391,FBtr0077852,4822,0,
FBgn0031391,FBtr0334813,4822,0,
FBgn0031392,FBtr0077830,4823,0,
FBgn0031392,FBtr0077831,4823,0,
FBgn0031392,FBtr0330657,4823,0,
FBgn0031395,FBtr0077848,4824,0,
FBgn0031395,FBtr0077849,4824,0,
FBgn0031395,FBtr0308189,4824,0,
FBgn0031395,FBtr0330664,4824,0,
FBgn0031397,FBtr0077845,4825,0,
FBgn0031397,FBtr0331649,4825,0,
FBgn0031398,FBtr0077843,4826,0,
FBgn0031398,FBtr0330675,4826,0,
FBgn0031414,FBtr0344662,4827,0,
FBgn0031414,FBtr0344663,4827,0,
FBgn0031417,FBtr0077792,4828,0,
FBgn0031417,FBtr0330667,4828,0,
FBgn0031420,FBtr0077765,4829,0,
FBgn0031420,FBtr0077766,4829,0,
FBgn0031420,FBtr0331438,4829,0,
FBgn0031423,FBtr0077790,4830,0,
FBgn0031423,FBtr0331439,4830,0,
FBgn0031423,FBtr0331440,4830,0,
FBgn0031428,FBtr0077770,4831,0,
FBgn0031428,FBtr0335462,4831,0,
FBgn0031432,FBtr0335166,4832,0,
FBgn0031432,FBtr0335167,4832,0,
FBgn0031434,FBtr0077746,4833,0,
FBgn0031434,FBtr0344854,4833,0,
FBgn0031437,FBtr0077694,4834,0,
FBgn0031437,FBtr0335170,4834,0,
FBgn0031443,FBtr0077699,4835,0,
FBgn0031443,FBtr0332513,4835,0,
FBgn0031449,FBtr0077705,4836,0,
FBgn0031449,FBtr0077706,4836,0,
FBgn0031449,FBtr0077707,4836,0,
FBgn0031449,FBtr0334159,4836,0,
FBgn0031451,FBtr0077740,4837,0,
FBgn0031451,FBtr0330719,4837,0,
FBgn0031453,FBtr0077713,4838,0,
FBgn0031453,FBtr0307080,4838,0,
FBgn0031453,FBtr0335125,4838,0,
FBgn0031456,FBtr0077715,4839,0,
FBgn0031456,FBtr0335126,4839,0,
FBgn0031457,FBtr0077736,4840,0,
FBgn0031457,FBtr0335129,4840,0,
FBgn0031458,FBtr0077716,4841,0,
FBgn0031458,FBtr0335127,4841,0,
FBgn0031459,FBtr0077718,4842,0,
FBgn0031459,FBtr0335128,4842,0,
FBgn0031461,FBtr0077720,4843,0,
FBgn0031461,FBtr0335151,4843,0,
FBgn0031473,FBtr0077687,4844,0,
FBgn0031473,FBtr0335132,4844,0,
FBgn0031484,FBtr0077642,4845,0,
FBgn0031484,FBtr0343781,4845,0,
FBgn0031485,FBtr0077675,4846,0,
FBgn0031485,FBtr0343783,4846,0,
FBgn0031489,FBtr0077671,4847,1,FBtr0077672
FBgn0031489,FBtr0300815,4847,0,
FBgn0031489,FBtr0077672,4847,1,FBtr0077671
FBgn0031493,FBtr0077669,4848,0,
FBgn0031493,FBtr0335484,4848,0,
FBgn0031495,FBtr0077651,4849,0,
FBgn0031495,FBtr0344735,4849,0,
FBgn0031496,FBtr0300814,4850,0,
FBgn0031496,FBtr0335481,4850,0,
FBgn0031496,FBtr0335482,4850,0,
FBgn0031497,FBtr0077667,4851,0,
FBgn0031497,FBtr0335480,4851,0,
FBgn0031498,FBtr0077653,4852,0,
FBgn0031498,FBtr0335478,4852,0,
FBgn0031500,FBtr0077655,4853,0,
FBgn0031500,FBtr0335479,4853,0,
FBgn0031505,FBtr0077617,4854,0,
FBgn0031505,FBtr0329905,4854,0,
FBgn0031512,FBtr0077578,4855,0,
FBgn0031512,FBtr0344142,4855,0,
FBgn0031513,FBtr0301033,4856,0,
FBgn0031513,FBtr0340587,4856,0,
FBgn0031514,FBtr0077609,4857,0,
FBgn0031514,FBtr0340589,4857,0,
FBgn0031515,FBtr0077605,4858,0,
FBgn0031515,FBtr0077607,4858,0,
FBgn0031515,FBtr0305575,4858,0,
FBgn0031520,FBtr0077583,4859,0,
FBgn0031520,FBtr0339546,4859,0,
FBgn0031522,FBtr0077586,4860,0,
FBgn0031522,FBtr0339547,4860,0,
FBgn0031528,FBtr0113018,4861,0,
FBgn0031528,FBtr0332408,4861,0,
FBgn0031529,FBtr0077594,4862,0,
FBgn0031529,FBtr0332407,4862,0,
FBgn0031534,FBtr0077517,4863,0,
FBgn0031534,FBtr0343238,4863,0,
FBgn0031540,FBtr0077569,4864,0,
FBgn0031540,FBtr0343239,4864,0,
FBgn0031544,FBtr0077525,4865,0,
FBgn0031544,FBtr0333250,4865,0,
FBgn0031554,FBtr0077556,4866,0,
FBgn0031554,FBtr0446100,4866,0,
FBgn0031558,FBtr0077550,4867,0,
FBgn0031558,FBtr0339575,4867,0,
FBgn0031561,FBtr0077546,4868,0,
FBgn0031561,FBtr0345610,4868,0,
FBgn0031562,FBtr0077545,4869,0,
FBgn0031562,FBtr0346581,4869,0,
FBgn0031589,FBtr0077479,4870,0,
FBgn0031589,FBtr0077480,4870,0,
FBgn0031589,FBtr0334792,4870,0,
FBgn0031589,FBtr0077482,4871,0,
FBgn0031589,FBtr0077483,4871,0,
FBgn0031590,FBtr0077477,4872,0,
FBgn0031590,FBtr0334790,4872,0,
FBgn0031596,FBtr0077428,4873,0,
FBgn0031596,FBtr0334400,4873,0,
FBgn0031608,FBtr0077441,4874,0,
FBgn0031608,FBtr0345632,4874,0,
FBgn0031609,FBtr0077450,4875,0,
FBgn0031609,FBtr0335134,4875,0,
FBgn0031620,FBtr0077377,4876,0,
FBgn0031620,FBtr0343222,4876,0,
FBgn0031626,FBtr0077419,4877,0,
FBgn0031626,FBtr0343223,4877,0,
FBgn0031628,FBtr0077381,4878,0,
FBgn0031628,FBtr0077382,4878,0,
FBgn0031629,FBtr0077417,4879,0,
FBgn0031629,FBtr0332595,4879,0,
FBgn0031632,FBtr0077384,4880,0,
FBgn0031632,FBtr0336962,4880,0,
FBgn0031633,FBtr0077415,4881,0,
FBgn0031633,FBtr0336961,4881,0,
FBgn0031634,FBtr0332480,4882,0,
FBgn0031634,FBtr0336960,4882,0,
FBgn0031635,FBtr0077412,4883,0,
FBgn0031635,FBtr0077413,4883,0,
FBgn0031637,FBtr0077409,4884,0,
FBgn0031637,FBtr0077410,4884,0,
FBgn0031645,FBtr0077391,4885,0,
FBgn0031645,FBtr0336832,4885,0,
FBgn0031646,FBtr0077401,4886,0,
FBgn0031646,FBtr0077402,4886,0,
FBgn0031646,FBtr0077403,4886,0,
FBgn0031646,FBtr0113021,4886,0,
FBgn0031652,FBtr0079057,4887,0,
FBgn0031652,FBtr0110896,4887,0,
FBgn0031654,FBtr0079055,4888,0,
FBgn0031654,FBtr0345335,4888,0,
FBgn0031660,FBtr0078996,4889,0,
FBgn0031660,FBtr0331227,4889,0,
FBgn0031664,FBtr0079045,4890,0,
FBgn0031664,FBtr0306011,4890,0,
FBgn0031664,FBtr0079046,4891,0,
FBgn0031664,FBtr0331228,4891,0,
FBgn0031670,FBtr0079000,4892,0,
FBgn0031670,FBtr0332412,4892,0,
FBgn0031673,FBtr0079034,4893,0,
FBgn0031673,FBtr0079035,4893,0,
FBgn0031673,FBtr0301905,4893,0,
FBgn0031673,FBtr0301906,4893,0,
FBgn0031673,FBtr0333539,4893,0,
FBgn0031675,FBtr0079032,4894,0,
FBgn0031675,FBtr0345751,4894,0,
FBgn0031682,FBtr0079018,4895,0,
FBgn0031682,FBtr0329981,4895,0,
FBgn0031683,FBtr0079019,4896,0,
FBgn0031683,FBtr0329982,4896,0,
FBgn0031683,FBtr0329983,4896,0,
